paper_ID,split,domain,title,openalex_id,publication_year,citation_count,referenced_works,title_matched,similarity_score
203,SKG,Dia,Data-oriented Monologue-to-Dialogue Generation,https://openalex.org/W2131354864,2011.0,8.0,"['https://openalex.org/W10376690', 'https://openalex.org/W174903682', 'https://openalex.org/W1527005685', 'https://openalex.org/W1531374185', 'https://openalex.org/W1586162438', 'https://openalex.org/W1594389717', 'https://openalex.org/W2045738181', 'https://openalex.org/W2101426635', 'https://openalex.org/W2109730238', 'https://openalex.org/W2109888564', 'https://openalex.org/W2120764338', 'https://openalex.org/W2122130215', 'https://openalex.org/W2122151248', 'https://openalex.org/W2130523331', 'https://openalex.org/W2136228803', 'https://openalex.org/W2152921782', 'https://openalex.org/W2158570207', 'https://openalex.org/W2160736451', 'https://openalex.org/W2165804688', 'https://openalex.org/W2186590411']",Data-oriented Monologue-to-Dialogue Generation,1.0
204,SKG,Dia,Dialogue-Based Relation Extraction,https://openalex.org/W3035566559,2020.0,104.0,"['https://openalex.org/W110692952', 'https://openalex.org/W252643666', 'https://openalex.org/W1566346388', 'https://openalex.org/W1576346745', 'https://openalex.org/W1604644367', 'https://openalex.org/W1838058638', 'https://openalex.org/W1966578683', 'https://openalex.org/W2093585241', 'https://openalex.org/W2098844768', 'https://openalex.org/W2100258064', 'https://openalex.org/W2107305284', 'https://openalex.org/W2107598941', 'https://openalex.org/W2109029380', 'https://openalex.org/W2168248941', 'https://openalex.org/W2181042685', 'https://openalex.org/W2181235373', 'https://openalex.org/W2181629536', 'https://openalex.org/W2240668419', 'https://openalex.org/W2250427093', 'https://openalex.org/W2250521169', 'https://openalex.org/W2250539671', 'https://openalex.org/W2250576901', 'https://openalex.org/W2250874314', 'https://openalex.org/W2251135946', 'https://openalex.org/W2251622960', 'https://openalex.org/W2295570185', 'https://openalex.org/W2301241615', 'https://openalex.org/W2346452181', 'https://openalex.org/W2400672603', 'https://openalex.org/W2407338347', 'https://openalex.org/W2511964075', 'https://openalex.org/W2515462165', 'https://openalex.org/W2517683119', 'https://openalex.org/W2566645459', 'https://openalex.org/W2587019100', 'https://openalex.org/W2739484150', 'https://openalex.org/W2749002090', 'https://openalex.org/W2759211898', 'https://openalex.org/W2785611959', 'https://openalex.org/W2804243436', 'https://openalex.org/W2805807693', 'https://openalex.org/W2820779948', 'https://openalex.org/W2889224519', 'https://openalex.org/W2891146727', 'https://openalex.org/W2896457183', 'https://openalex.org/W2912904516', 'https://openalex.org/W2915573705', 'https://openalex.org/W2936215830', 'https://openalex.org/W2952179106', 'https://openalex.org/W2962688168', 'https://openalex.org/W2962702466', 'https://openalex.org/W2962739339', 'https://openalex.org/W2962830617', 'https://openalex.org/W2962881743', 'https://openalex.org/W2963020213', 'https://openalex.org/W2963043498', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963391789', 'https://openalex.org/W2963718112', 'https://openalex.org/W2963777632', 'https://openalex.org/W2963907426', 'https://openalex.org/W2964022985', 'https://openalex.org/W2964193968', 'https://openalex.org/W2964217331', 'https://openalex.org/W2970808735', 'https://openalex.org/W2970986510', 'https://openalex.org/W2974604908', 'https://openalex.org/W2979928633', 'https://openalex.org/W2984582583', 'https://openalex.org/W3011411500', 'https://openalex.org/W4288373939', 'https://openalex.org/W4295888145', 'https://openalex.org/W4301488752']",Dialogue-Based Relation Extraction,1.0
205,SKG,Dia,More Diverse Dialogue Datasets via Diversity-Informed Data Collection,https://openalex.org/W3034599929,2020.0,16.0,"['https://openalex.org/W1786164014', 'https://openalex.org/W1995211436', 'https://openalex.org/W2012668444', 'https://openalex.org/W2130942839', 'https://openalex.org/W2133685705', 'https://openalex.org/W2242476862', 'https://openalex.org/W2285144430', 'https://openalex.org/W2557436004', 'https://openalex.org/W2581637843', 'https://openalex.org/W2583741591', 'https://openalex.org/W2593696076', 'https://openalex.org/W2795596920', 'https://openalex.org/W2805116311', 'https://openalex.org/W2807880213', 'https://openalex.org/W2809771819', 'https://openalex.org/W2810059778', 'https://openalex.org/W2810857866', 'https://openalex.org/W2890276793', 'https://openalex.org/W2890969459', 'https://openalex.org/W2891177506', 'https://openalex.org/W2928125049', 'https://openalex.org/W2945599316', 'https://openalex.org/W2962717182', 'https://openalex.org/W2963140969', 'https://openalex.org/W2963206148', 'https://openalex.org/W2963212250', 'https://openalex.org/W2963626623', 'https://openalex.org/W2963790827', 'https://openalex.org/W2964121744']",More Diverse Dialogue Datasets via Diversity-Informed Data Collection,1.0
206,SKG,Dia,Natural Language Generation for Spoken Dialogue System using RNN Encoder-Decoder Networks,https://openalex.org/W2620635248,2017.0,19.0,[],Natural Language Generation for Spoken Dialogue System using RNN Encoder-Decoder Networks,1.0
207,SKG,Dia,Towards End-to-End Reinforcement Learning of Dialogue Agents for Information Access,https://openalex.org/W2963068985,2017.0,299.0,"['https://openalex.org/W91852349', 'https://openalex.org/W119047706', 'https://openalex.org/W1948566616', 'https://openalex.org/W1975244201', 'https://openalex.org/W2007807439', 'https://openalex.org/W2024632416', 'https://openalex.org/W2026505290', 'https://openalex.org/W2046765929', 'https://openalex.org/W2059157630', 'https://openalex.org/W2062175565', 'https://openalex.org/W2083205357', 'https://openalex.org/W2099118758', 'https://openalex.org/W2108682071', 'https://openalex.org/W2116009284', 'https://openalex.org/W2119717200', 'https://openalex.org/W2128965063', 'https://openalex.org/W2151814822', 'https://openalex.org/W2157331557', 'https://openalex.org/W2204302769', 'https://openalex.org/W2250297846', 'https://openalex.org/W2295953541', 'https://openalex.org/W2412715517', 'https://openalex.org/W2412899141', 'https://openalex.org/W2473329891', 'https://openalex.org/W2473965551', 'https://openalex.org/W2551571666', 'https://openalex.org/W2571927164', 'https://openalex.org/W2807142242', 'https://openalex.org/W2949252816', 'https://openalex.org/W2950483141', 'https://openalex.org/W2962682659', 'https://openalex.org/W2962776342', 'https://openalex.org/W2963167310', 'https://openalex.org/W2963412005', 'https://openalex.org/W2963546833', 'https://openalex.org/W2963797754', 'https://openalex.org/W2963974889', 'https://openalex.org/W2964210218', 'https://openalex.org/W4238430687', 'https://openalex.org/W4295249402', 'https://openalex.org/W4298134534']",Towards End-to-End Reinforcement Learning of Dialogue Agents for Information Access,1.0
208,SKG,Dia,Storytelling with Dialogue A Critical Role Dungeons and Dragons Dataset,https://openalex.org/W3035259249,2020.0,35.0,"['https://openalex.org/W1490787227', 'https://openalex.org/W1530704036', 'https://openalex.org/W1544827683', 'https://openalex.org/W1552182777', 'https://openalex.org/W1583499150', 'https://openalex.org/W1591706642', 'https://openalex.org/W1654173042', 'https://openalex.org/W1889777305', 'https://openalex.org/W1952210680', 'https://openalex.org/W2074231493', 'https://openalex.org/W2125336414', 'https://openalex.org/W2133459682', 'https://openalex.org/W2138742901', 'https://openalex.org/W2144211451', 'https://openalex.org/W2154652894', 'https://openalex.org/W2161822366', 'https://openalex.org/W2165131017', 'https://openalex.org/W2166637769', 'https://openalex.org/W2220374841', 'https://openalex.org/W2250595267', 'https://openalex.org/W2250895046', 'https://openalex.org/W2295759824', 'https://openalex.org/W2419539795', 'https://openalex.org/W2577171178', 'https://openalex.org/W2761590056', 'https://openalex.org/W2798694119', 'https://openalex.org/W2804808697', 'https://openalex.org/W2804880969', 'https://openalex.org/W2888482885', 'https://openalex.org/W2891732163', 'https://openalex.org/W2891826200', 'https://openalex.org/W2891939431', 'https://openalex.org/W2899270155', 'https://openalex.org/W2949615363', 'https://openalex.org/W2951583236', 'https://openalex.org/W2952316487', 'https://openalex.org/W2953280096', 'https://openalex.org/W2962985882', 'https://openalex.org/W2963544536', 'https://openalex.org/W2963607157', 'https://openalex.org/W2963686995', 'https://openalex.org/W2963873807', 'https://openalex.org/W2963926728', 'https://openalex.org/W2964006684', 'https://openalex.org/W3090556797', 'https://openalex.org/W3102136264', 'https://openalex.org/W4313897658']",Storytelling with Dialogue: A Critical Role Dungeons and Dragons Dataset,0.993006993006993
209,SKG,Dia,Multi-Domain Goal-Oriented Dialogues (MultiDoGO) Strategies toward Curating and Annotating Large Scale Dialogue Data,https://openalex.org/W2985891764,2019.0,39.0,"['https://openalex.org/W1522301498', 'https://openalex.org/W1785674045', 'https://openalex.org/W1969152782', 'https://openalex.org/W2047192163', 'https://openalex.org/W2064675550', 'https://openalex.org/W2077302143', 'https://openalex.org/W2161466446', 'https://openalex.org/W2251743902', 'https://openalex.org/W2468710617', 'https://openalex.org/W2581637843', 'https://openalex.org/W2604698497', 'https://openalex.org/W2791169651', 'https://openalex.org/W2793978524', 'https://openalex.org/W2805172814', 'https://openalex.org/W2888302696', 'https://openalex.org/W2891704263', 'https://openalex.org/W2891732163', 'https://openalex.org/W2896457183', 'https://openalex.org/W2898856000', 'https://openalex.org/W2951577137', 'https://openalex.org/W2962739339', 'https://openalex.org/W2962854379', 'https://openalex.org/W2962897020', 'https://openalex.org/W2963026768', 'https://openalex.org/W2963167310', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963491014', 'https://openalex.org/W2963691697', 'https://openalex.org/W2964006684', 'https://openalex.org/W2964121744', 'https://openalex.org/W2964210218', 'https://openalex.org/W2964223283', 'https://openalex.org/W4236521339', 'https://openalex.org/W4295249402', 'https://openalex.org/W4321153789']",Multi-Domain Goal-Oriented Dialogues (MultiDoGO): Strategies toward Curating and Annotating Large Scale Dialogue Data,0.9957081545064378
210,SKG,Dia,Build it Break it Fix it for Dialogue Safety Robustness from Adversarial Human Attack,https://openalex.org/W2969117066,2019.0,15.0,"['https://openalex.org/W2087914202', 'https://openalex.org/W2099471712', 'https://openalex.org/W2113439836', 'https://openalex.org/W2588334501', 'https://openalex.org/W2594590228', 'https://openalex.org/W2758912220', 'https://openalex.org/W2768037715', 'https://openalex.org/W2893749619', 'https://openalex.org/W2895651111', 'https://openalex.org/W2896457183', 'https://openalex.org/W2913443447', 'https://openalex.org/W2951737564', 'https://openalex.org/W2953180101', 'https://openalex.org/W2955586496', 'https://openalex.org/W2963919731']",Build it Break it Fix it for Dialogue Safety: Robustness from Adversarial Human Attack,0.9941520467836257
211,SKG,Dia,GECOR An End-to-End Generative Ellipsis and Co-reference Resolution Model for Task-Oriented Dialogue,https://openalex.org/W2970110247,2019.0,49.0,"['https://openalex.org/W140747314', 'https://openalex.org/W1522301498', 'https://openalex.org/W1591706642', 'https://openalex.org/W1672330139', 'https://openalex.org/W1988912276', 'https://openalex.org/W2051948206', 'https://openalex.org/W2101105183', 'https://openalex.org/W2117448986', 'https://openalex.org/W2130607791', 'https://openalex.org/W2133564696', 'https://openalex.org/W2250539671', 'https://openalex.org/W2250738489', 'https://openalex.org/W2250947630', 'https://openalex.org/W2512180100', 'https://openalex.org/W2579689822', 'https://openalex.org/W2606974598', 'https://openalex.org/W2798914047', 'https://openalex.org/W2889448364', 'https://openalex.org/W2962886331', 'https://openalex.org/W2963087868', 'https://openalex.org/W2963167310', 'https://openalex.org/W2963167649', 'https://openalex.org/W2963412005', 'https://openalex.org/W2963491014', 'https://openalex.org/W2963797754', 'https://openalex.org/W2964121744', 'https://openalex.org/W2964165364', 'https://openalex.org/W2964222246', 'https://openalex.org/W2964308564']",GECOR: An End-to-End Generative Ellipsis and Co-reference Resolution Model for Task-Oriented Dialogue,0.9950248756218906
212,SKG,Dia,NEXUS Network Connecting the Preceding and the Following in Dialogue Generation,https://openalex.org/W2891744372,2018.0,31.0,"['https://openalex.org/W10957333', 'https://openalex.org/W222053410', 'https://openalex.org/W1516111018', 'https://openalex.org/W1518951372', 'https://openalex.org/W1522301498', 'https://openalex.org/W1591706642', 'https://openalex.org/W1603615955', 'https://openalex.org/W1614298861', 'https://openalex.org/W1779483307', 'https://openalex.org/W1828163288', 'https://openalex.org/W1958706068', 'https://openalex.org/W1959608418', 'https://openalex.org/W1975879668', 'https://openalex.org/W2077846610', 'https://openalex.org/W2101105183', 'https://openalex.org/W2119717200', 'https://openalex.org/W2122262818', 'https://openalex.org/W2130942839', 'https://openalex.org/W2136144249', 'https://openalex.org/W2142112143', 'https://openalex.org/W2157331557', 'https://openalex.org/W2171421863', 'https://openalex.org/W2188365844', 'https://openalex.org/W2210838531', 'https://openalex.org/W2250645967', 'https://openalex.org/W2328886022', 'https://openalex.org/W2419501139', 'https://openalex.org/W2546938941', 'https://openalex.org/W2547875792', 'https://openalex.org/W2548228487', 'https://openalex.org/W2557436004', 'https://openalex.org/W2560512785', 'https://openalex.org/W2581637843', 'https://openalex.org/W2587284713', 'https://openalex.org/W2598482664', 'https://openalex.org/W2602076750', 'https://openalex.org/W2604178507', 'https://openalex.org/W2612675303', 'https://openalex.org/W2661761953', 'https://openalex.org/W2761590056', 'https://openalex.org/W2788277448', 'https://openalex.org/W2789543585', 'https://openalex.org/W2803832867', 'https://openalex.org/W2899771611', 'https://openalex.org/W2950306824', 'https://openalex.org/W2952264928', 'https://openalex.org/W2953046278', 'https://openalex.org/W2962717182', 'https://openalex.org/W2962738009', 'https://openalex.org/W2962871754', 'https://openalex.org/W2962883855', 'https://openalex.org/W2963167310', 'https://openalex.org/W2963206148', 'https://openalex.org/W2963223306', 'https://openalex.org/W2963226019', 'https://openalex.org/W2963275229', 'https://openalex.org/W2963332597', 'https://openalex.org/W2963544536', 'https://openalex.org/W2963768805', 'https://openalex.org/W2963799213', 'https://openalex.org/W2963800509', 'https://openalex.org/W2963903950', 'https://openalex.org/W2963958388', 'https://openalex.org/W2964026424', 'https://openalex.org/W2964042872', 'https://openalex.org/W2964121744', 'https://openalex.org/W3022187094', 'https://openalex.org/W3136591341', 'https://openalex.org/W4237840503']",NEXUS Network: Connecting the Preceding and the Following in Dialogue Generation,0.9937106918238994
