topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
MT2022_2025,W4392757206,489,auto,Rel,345,2022 A. repair,Rel 345 2022 A. repair,0.6753892
MT2022_2025,W4392757206,490,auto,Lett,26,26 2021 Induction,Lett 26 26 2021 Induction,0.6054501
MT2022_2025,W4392757206,491,auto,The,ferroptosis,inducer erastin irreversibly,The ferroptosis inducer erastin irreversibly,0.6790577
MT2022_2025,W4392757206,492,auto,Wnt,/,beta - catenin,Wnt / beta - catenin,0.51168543
MT2022_2025,W4392757206,493,auto,Pharmacol,13,870178 2022 Cellular,Pharmacol 13 870178 2022 Cellular,0.5790633
MT2022_2025,W4392757206,494,auto,Pharm,13,1007429 2022,Pharm 13 1007429 2022,0.5946896
MT2022_2025,W4392757206,495,auto,Cancer,-,associated fibroblasts suppress,Cancer - associated fibroblasts suppress,0.6279857
MT2022_2025,W4392757206,496,auto,Updat,68,100960 2023,Updat 68 100960 2023,0.5742039
MT2022_2025,W4392757206,497,auto,Efficacy,",",safety and patient,"Efficacy , safety and patient",0.6102266
MT2022_2025,W4392757206,500,auto,Cystine,uptake,inhibition potentiates front,Cystine uptake inhibition potentiates front,0.7191558
MT2022_2025,W4392757206,501,auto,An,alternative,therapeutic strategy for,An alternative therapeutic strategy for,0.6548247
MT2022_2025,W4392757206,502,auto,Repurposing,Sulfasalazine,as a radiosensitizer,Repurposing Sulfasalazine as a radiosensitizer,0.5707184
MT2022_2025,W4392757206,503,auto,10,2300517,2023 ESC /,10 2300517 2023 ESC /,0.6189889
MT2022_2025,W4392757206,504,auto,Guidelines,for,the management of,Guidelines for the management of,0.597405
MT2022_2025,W4392757206,505,auto,2020,Novel,function of fluvastatin,2020 Novel function of fluvastatin,0.71538645
MT2022_2025,W4392757206,506,auto,Med,22,1275 2021,Med 22 1275 2021,0.6420085
MT2022_2025,W4392757206,507,auto,Atorvastatin,induces,mitochondria - dependent,Atorvastatin induces mitochondria - dependent,0.5415703
MT2022_2025,W4392757206,508,auto,Cell,Dev.,Biol 10 806081,Cell Dev. Biol 10 806081,0.5308888
MT2022_2025,W4392757206,509,auto,Ferroptosis,",",a new pathogenetic,"Ferroptosis , a new pathogenetic",0.5082311
MT2022_2025,W4392757206,510,auto,A,Sahebkar,Metab. : Clin.,A Sahebkar Metab. : Clin.,0.5539804
MT2022_2025,W4392757206,511,auto,Statin,shapes,inflamed tumor microenvironment,Statin shapes inflamed tumor microenvironment,0.63433087
MT2022_2025,W4392757206,512,auto,Artesunate,synergizes,with sorafenib to,Artesunate synergizes with sorafenib to,0.6869558
MT2022_2025,W4392757206,514,auto,Artesunate,synergistically,promotes sorafenib -,Artesunate synergistically promotes sorafenib -,0.67355525
MT2022_2025,W4392757206,515,auto,Rep,50,147 2023,Rep 50 147 2023,0.6479998
MT2022_2025,W4392757206,516,auto,Antitumor,activity,of artemisinin and,Antitumor activity of artemisinin and,0.6745621
MT2022_2025,W4392757206,517,auto,Biotechnol,247597,2012 . 2012,Biotechnol 247597 2012 . 2012,0.6236874
MT2022_2025,W4392757206,518,auto,Ther,13,2020 Dihydroartemisinin enhances,Ther 13 2020 Dihydroartemisinin enhances,0.5180475
MT2022_2025,W4392757206,519,auto,Dihydroartemisinin,enhances,the inhibitory effect,Dihydroartemisinin enhances the inhibitory effect,0.5499203
MT2022_2025,W4392757206,520,auto,Sci,148,2022 DHA exhibits,Sci 148 2022 DHA exhibits,0.6253064
MT2022_2025,W4392757206,521,auto,The,potential,of dopamine receptor,The potential of dopamine receptor,0.75405264
MT2022_2025,W4392757206,523,auto,Targets,23,2019 Synergistic suppression,Targets 23 2019 Synergistic suppression,0.53978944
MT2022_2025,W4392757206,524,auto,The,DRD2,antagonist Haloperidol mediates,The DRD2 antagonist Haloperidol mediates,0.6840538
MT2022_2025,W4392757206,525,auto,Cancer,Res,29 2023,Cancer Res 29 2023,0.5879868
MT2022_2025,W4392757206,526,auto,Haloperidol,",",a sigma receptor,"Haloperidol , a sigma receptor",0.51781476
MT2022_2025,W4392757206,528,auto,Res.,Commun,491 2017,Res. Commun 491 2017,0.6593806
MT2022_2025,W4392757206,529,auto,An,update,of its pharmacodynamic,An update of its pharmacodynamic,0.6382624
MT2022_2025,W4392757206,530,auto,T,cell,effector function and,T cell effector function and,0.65685034
MT2022_2025,W4392757206,531,auto,Drug,delivery,systems for elemene,Drug delivery systems for elemene,0.7318781
MT2022_2025,W4392757206,532,auto,A,triggers,G2 / M,A triggers G2 / M,0.5594763
MT2022_2025,W4392757206,533,auto,Nano,-,targeted induction of,Nano - targeted induction of,0.5929085
MT2022_2025,W4392757206,534,auto,Investig,128,2018 Implications of,Investig 128 2018 Implications of,0.5356545
MT2022_2025,W4392757206,535,auto,A,for,the metastatic potential,A for the metastatic potential,0.6510587
MT2022_2025,W4392757206,536,auto,Mech.,Methods,33 2023 Iron,Mech. Methods 33 2023 Iron,0.3966606
MT2022_2025,W4392757206,537,auto,Oncol,13,100785 2020 A,Oncol 13 100785 2020 A,0.5709626
MT2022_2025,W4392757206,538,auto,De,novo,pyrimidine biosynthetic complexes,De novo pyrimidine biosynthetic complexes,0.6970267
MT2022_2025,W4392757206,539,auto,Cell,Biol,25 2023,Cell Biol 25 2023,0.667679
MT2022_2025,W4392757206,540,auto,Curcumenol,triggered,ferroptosis in lung,Curcumenol triggered ferroptosis in lung,0.61366624
MT2022_2025,W4392757206,541,auto,Unsolved,mysteries,: How does,Unsolved mysteries : How does,0.7301477
MT2022_2025,W4392757206,542,auto,H,Feng,B R Stockwell,H Feng B R Stockwell,0.66316223
MT2022_2025,W4392757206,543,auto,Chem.,(,Int. ed. Engl,Chem. ( Int. ed. Engl,0.36136585
MT2022_2025,W4392757206,544,auto,The,structure,of erastin -,The structure of erastin -,0.6901692
MT2022_2025,W4392757206,545,auto,Med,23,2017 Fin56 -,Med 23 2017 Fin56 -,0.57191867
MT2022_2025,W4392757206,546,auto,Targeting,NRF2,uncovered an intrinsic,Targeting NRF2 uncovered an intrinsic,0.6969793
MT2022_2025,W4392757206,547,auto,Oncol,12,47 2023,Oncol 12 47 2023,0.649008
MT2022_2025,W4392757206,548,auto,Acidity,-,activatable dynamic nanoparticles,Acidity - activatable dynamic nanoparticles,0.55637634
MT2022_2025,W4392757206,549,auto,Injectable,alginate,hydrogel promotes antitumor,Injectable alginate hydrogel promotes antitumor,0.725973
MT2022_2025,W4392757206,550,auto,Carbohydr,K,Chen Polym 326,Carbohydr K Chen Polym 326,0.53645796
MT2022_2025,W4392757206,551,auto,From,NASH,to HCC :,From NASH to HCC :,0.6672715
MT2022_2025,W4392757206,552,auto,Hepatol,16,"2019 p62 ,","Hepatol 16 2019 p62 ,",0.55763584
MT2022_2025,W4392757206,553,auto,Drugs,repurposed,as antiferroptosis agents,Drugs repurposed as antiferroptosis agents,0.63729554
MT2022_2025,W4392757206,554,auto,Sci.,USA,Natl Acad.,Sci. USA Natl Acad.,0.5269278
MT2022_2025,W4392757206,555,auto,Sci.,USA,2019 116 Ferroptosis,Sci. USA 2019 116 Ferroptosis,0.66610736
MT2022_2025,W4392757206,556,auto,Oncol,16,30 2023 Antiferroptotic,Oncol 16 30 2023 Antiferroptotic,0.5467938
MT2022_2025,W4392757206,558,auto,Res.,Commun,480 2016,Res. Commun 480 2016,0.6553505
MT2022_2025,W4392757206,559,auto,Determination,of,the subcellular localization,Determination of the subcellular localization,0.604715
MT2022_2025,W4392757206,560,auto,Biol,13,2018 Quantitative tracking,Biol 13 2018 Quantitative tracking,0.5011637
MT2022_2025,W4392757206,562,auto,Pharmacological,inhibition,of cystine -,Pharmacological inhibition of cystine -,0.7728097
MT2022_2025,W4392757206,563,auto,Chem,286,2011 EBP homology,Chem 286 2011 EBP homology,0.6010924
MT2022_2025,W4392757206,564,auto,Chem,283,2008 Glucose -,Chem 283 2008 Glucose -,0.69137967
MT2022_2025,W4392757206,565,auto,Ferroptosis,is,a lysosomal cell,Ferroptosis is a lysosomal cell,0.57690036
MT2022_2025,W4392757206,567,auto,Res,Commun,503 2018,Res Commun 503 2018,0.6811346
MT2022_2025,W4392757206,568,auto,Autophagy,promotes,ferroptosis by degradation,Autophagy promotes ferroptosis by degradation,0.57367885
MT2022_2025,W4392757206,569,auto,R,Kang,D Tang Curr.,R Kang D Tang Curr.,0.5657202
MT2022_2025,W4392757206,570,auto,An,essential,role for functional,An essential role for functional,0.6724892
MT2022_2025,W4392757206,572,auto,The,epigenetic,regulators and metabolic,The epigenetic regulators and metabolic,0.76020044
MT2022_2025,W4392757206,573,auto,Organelle,-,specific regulation of,Organelle - specific regulation of,0.5701463
MT2022_2025,W4392757206,574,auto,Biol,26,629 2019,Biol 26 629 2019,0.6144103
MT2022_2025,W4392757206,575,auto,A,small,interfering CD 147,A small interfering CD 147,0.7257275
MT2022_2025,W4392757206,576,auto,Oncol,10,1710 2020,Oncol 10 1710 2020,0.69482076
MT2022_2025,W4392757206,577,auto,Emerging,new,concepts of degrader,Emerging new concepts of degrader,0.69721484
MT2022_2025,W4392757206,579,auto,Intracellular,delivery,of glutathione peroxidase,Intracellular delivery of glutathione peroxidase,0.6416932
MT2022_2025,W4392757206,581,auto,Int,Ed.,Engl 61 202206277,Int Ed. Engl 61 202206277,0.5674137
MT2022_2025,W4392757206,582,auto,Lysosome,-,targeting chimaeras for,Lysosome - targeting chimaeras for,0.51527476
MT2022_2025,W4323666400,0,auto,Off,-,target effects in,Off - target effects in,0.63207436
MT2022_2025,W4323666400,1,auto,This,article,was submitted to,This article was submitted to,0.64736414
MT2022_2025,W4323666400,2,auto,With,the,recent development of,With the recent development of,0.8009771
MT2022_2025,W4323666400,3,auto,A,major,concern in the,A major concern in the,0.7282653
MT2022_2025,W4323666400,4,auto,To,date,", many methods","To date , many methods",0.6594542
MT2022_2025,W4323666400,5,auto,In,this,"review , we","In this review , we",0.7411143
MT2022_2025,W4323666400,6,auto,Introduction,Genome,editing tools hold,Introduction Genome editing tools hold,0.6603191
MT2022_2025,W4323666400,7,auto,Early,studies,utilize zinc finger,Early studies utilize zinc finger,0.6118378
MT2022_2025,W4323666400,8,auto,HDR,is,an accurate but,HDR is an accurate but,0.65195394
MT2022_2025,W4323666400,9,auto,In,silico,prediction CRISPR /,In silico prediction CRISPR /,0.69050795
MT2022_2025,W4323666400,10,auto,The,first,group produces data,The first group produces data,0.72065777
MT2022_2025,W4323666400,11,auto,Representative,software,"includes CasOT ,","Representative software includes CasOT ,",0.7428719
MT2022_2025,W4323666400,12,auto,CasOT,is,the first exhaustive,CasOT is the first exhaustive,0.6127187
MT2022_2025,W4323666400,13,auto,The,second,group of in,The second group of in,0.7385213
MT2022_2025,W4323666400,14,auto,Such,algorithm,includes MIT score,Such algorithm includes MIT score,0.688614
MT2022_2025,W4323666400,15,auto,The,algorithm,of MIT weights,The algorithm of MIT weights,0.7644946
MT2022_2025,W4323666400,16,auto,Representative,cellindependent,methods are Digenome,Representative cellindependent methods are Digenome,0.70739806
MT2022_2025,W4323666400,17,auto,To,solve,"this problem ,","To solve this problem ,",0.66554207
MT2022_2025,W4323666400,18,auto,The,comparative,study between Digenome,The comparative study between Digenome,0.6431599
MT2022_2025,W4323666400,19,auto,All,above,methods involve the,All above methods involve the,0.6222474
MT2022_2025,W4323666400,20,auto,To,reduce,"such cost ,","To reduce such cost ,",0.7100737
MT2022_2025,W4323666400,21,auto,In,this,"method , genomic","In this method , genomic",0.7766335
MT2022_2025,W4323666400,22,auto,With,the,presence of Cas9,With the presence of Cas9,0.68912244
MT2022_2025,W4323666400,23,auto,Currently,",","WGS , Cas9","Currently , WGS , Cas9",0.63215077
MT2022_2025,W4323666400,24,auto,To,avoid,the prohibitive cost,To avoid the prohibitive cost,0.63065195
MT2022_2025,W4323666400,25,auto,One,such,approach involves Cas9,One such approach involves Cas9,0.6368372
MT2022_2025,W4323666400,26,auto,This,method,uses catalytically inactive,This method uses catalytically inactive,0.5419853
MT2022_2025,W4323666400,27,auto,One,such,labeling tool is,One such labeling tool is,0.6634928
MT2022_2025,W4323666400,28,auto,Another,more,popular method to,Another more popular method to,0.601478
MT2022_2025,W4323666400,29,auto,However,",",DSBs can also,"However , DSBs can also",0.6403404
MT2022_2025,W4323666400,30,auto,To,better,detect such DSBs,To better detect such DSBs,0.5925839
MT2022_2025,W4323666400,31,auto,Alternatively,",",DSB can be,"Alternatively , DSB can be",0.62830806
MT2022_2025,W4323666400,32,auto,To,enhance,the sensitivity of,To enhance the sensitivity of,0.6439915
MT2022_2025,W4323666400,33,auto,In,vivo,detection A major,In vivo detection A major,0.7343409
MT2022_2025,W4323666400,34,auto,Methods,to,directly measure the,Methods to directly measure the,0.63087463
MT2022_2025,W4323666400,35,auto,Exemplary,techniques,include Discover -,Exemplary techniques include Discover -,0.69002223
MT2022_2025,W4323666400,36,auto,To,compare,the fidelity of,To compare the fidelity of,0.68951446
MT2022_2025,W4323666400,37,auto,Janice,S,et al. shows,Janice S et al. shows,0.63731974
MT2022_2025,W4323666400,38,auto,In,addition,", GUIDE -","In addition , GUIDE -",0.5757556
MT2022_2025,W4323666400,39,auto,For,example,", among the","For example , among the",0.62764364
MT2022_2025,W4323666400,40,auto,A,good,example is a,A good example is a,0.62330145
MT2022_2025,W4323666400,41,auto,This,screen,identified four key,This screen identified four key,0.5650049
MT2022_2025,W4323666400,42,auto,In,addition,to protein engineering,In addition to protein engineering,0.6697918
MT2022_2025,W4323666400,43,auto,The,off,- target effect,The off - target effect,0.6146654
MT2022_2025,W4323666400,44,auto,For,example,", in contrast","For example , in contrast",0.6673783
MT2022_2025,W4323666400,45,auto,In,addition,to the Cas9,In addition to the Cas9,0.6641907
MT2022_2025,W4323666400,46,auto,Primarily,",",the sequence of,"Primarily , the sequence of",0.674245
MT2022_2025,W4323666400,47,auto,Different,sgRNAs,targeting the same,Different sgRNAs targeting the same,0.6295951
MT2022_2025,W4323666400,48,auto,Therefore,the,new versions of,Therefore the new versions of,0.7573748
MT2022_2025,W4323666400,49,auto,Base,editors,are one such,Base editors are one such,0.59689355
MT2022_2025,W4323666400,50,auto,The,most,popular base editors,The most popular base editors,0.7124506
MT2022_2025,W4323666400,51,auto,ABE,catalyzes,the editing from,ABE catalyzes the editing from,0.65847504
MT2022_2025,W4323666400,52,auto,The,recent,development of EndoV,The recent development of EndoV,0.6536496
MT2022_2025,W4323666400,53,auto,EndoV,-,seq leverages the,EndoV - seq leverages the,0.56647754
MT2022_2025,W4323666400,54,auto,In,addition,to base editors,In addition to base editors,0.65653265
MT2022_2025,W4323666400,55,auto,The,activity,and fidelity of,The activity and fidelity of,0.6554663
MT2022_2025,W4323666400,56,auto,Therefore,",",methods to deliver,"Therefore , methods to deliver",0.5847084
MT2022_2025,W4323666400,57,auto,The,expression,duration of genome,The expression duration of genome,0.73558205
MT2022_2025,W4323666400,58,auto,For,example,", adenoassociated virus","For example , adenoassociated virus",0.6630288
MT2022_2025,W4323666400,59,auto,AAV,-,delivered gene expression,AAV - delivered gene expression,0.5537655
MT2022_2025,W4323666400,60,auto,The,tremendous,potential of genome,The tremendous potential of genome,0.6436052
MT2022_2025,W4323666400,61,auto,Methods,to,assess off -,Methods to assess off -,0.6495464
MT2022_2025,W4323666400,62,auto,However,",",limitations still remain,"However , limitations still remain",0.57747954
MT2022_2025,W4323666400,63,auto,Direct,assessment,of offtarget effects,Direct assessment of offtarget effects,0.71497333
MT2022_2025,W4323666400,64,auto,The,development,of solutions for,The development of solutions for,0.7219263
MT2022_2025,W4323666400,65,auto,FIGURE,1,1 FIGURE 1Schematics,FIGURE 1 1 FIGURE 1Schematics,0.6491893
MT2022_2025,W4323666400,66,auto,TABLE,2,2 Strategies to,TABLE 2 2 Strategies to,0.63728106
MT2022_2025,W4323666400,67,auto,Classification,Description,Effect Cas9 improvement,Classification Description Effect Cas9 improvement,0.6879628
MT2022_2025,W4323666400,68,auto,Truncated,gRNA,: truncated by,Truncated gRNA : truncated by,0.5659302
MT2022_2025,W4323666400,69,auto,Viral,transduction,RNP electroporation :,Viral transduction RNP electroporation :,0.7351994
MT2022_2025,W4323666400,70,auto,This,work,was funded by,This work was funded by,0.5464213
MT2022_2025,W4323666400,71,auto,Author,contributions,CG wrote the,Author contributions CG wrote the,0.6298039
MT2022_2025,W4323666400,72,auto,YG,",","FG , and","YG , FG , and",0.7303219
MT2022_2025,W4323666400,74,auto,The,authors,declare that the,The authors declare that the,0.50159115
MT2022_2025,W4323666400,75,auto,The,handling,editor KW declared,The handling editor KW declared,0.6208248
MT2022_2025,W4323666400,77,auto,All,claims,expressed in this,All claims expressed in this,0.6620134
MT2022_2025,W4323666400,78,auto,Any,product,that may be,Any product that may be,0.6810383
MT2022_2025,W4323666400,79,auto,Supplementary,material,The Supplementary Material,Supplementary material The Supplementary Material,0.5244696
MT2022_2025,W4323666400,80,auto,Genome,-,wide CRISPR offtarget,Genome - wide CRISPR offtarget,0.61166525
MT2022_2025,W4323666400,81,auto,Tools,for,experimental and computational,Tools for experimental and computational,0.55266094
MT2022_2025,W4323666400,82,auto,A,highly,specific SpCas9 variant,A highly specific SpCas9 variant,0.6011802
MT2022_2025,W4323666400,83,auto,Targeted,genome,engineering in human,Targeted genome engineering in human,0.73489904
MT2022_2025,W4323666400,84,auto,Analysis,of,offtarget effects of,Analysis of offtarget effects of,0.6452902
MT2022_2025,W4323666400,85,auto,Multiplex,genome,engineering using CRISPR,Multiplex genome engineering using CRISPR,0.6596061
MT2022_2025,W4323666400,86,auto,Comparative,analysis,of CRISPR off,Comparative analysis of CRISPR off,0.647833
MT2022_2025,W4323666400,87,auto,Ther,2023,Incorporation of bridged,Ther 2023 Incorporation of bridged,0.6036789
MT2022_2025,W4323666400,88,auto,Nucleotide,-,resolution DNA double,Nucleotide - resolution DNA double,0.59717274
MT2022_2025,W4323666400,89,auto,Optimized,sgRNA,design to maximize,Optimized sgRNA design to maximize,0.67355424
MT2022_2025,W4323666400,90,auto,Genome,-,wide identification of,Genome - wide identification of,0.5967178
MT2022_2025,W4323666400,91,auto,Delivery,of,modified mRNA to,Delivery of modified mRNA to,0.65888286
MT2022_2025,W4323666400,92,auto,Choice,of,template delivery mitigates,Choice of template delivery mitigates,0.60451615
MT2022_2025,W4323666400,93,auto,A,single,administration of CRISPR,A single administration of CRISPR,0.7611399
MT2022_2025,W4323666400,94,auto,High,-,frequency off -,High - frequency off -,0.69451493
MT2022_2025,W4323666400,95,auto,An,unbiased,genome - wide,An unbiased genome - wide,0.5865934
MT2022_2025,W4323666400,96,auto,Programmable,base,editing of A*,Programmable base editing of A*,0.6463869
MT2022_2025,W4323666400,97,auto,Recent,advances,in nanocomposite -,Recent advances in nanocomposite -,0.72422516
MT2022_2025,W4323666400,98,auto,High,levels,of AAV vector,High levels of AAV vector,0.63707626
MT2022_2025,W4323666400,99,auto,Detecting,DNA,double - stranded,Detecting DNA double - stranded,0.7226596
