paper_id,split,domain,tsne_x,tsne_y
SKG_DIA_12,SKG,DIA,-38.348583,6.1628165
SKG_DIA_11,SKG,DIA,-45.28679,-5.552224
SKG_DIA_10,SKG,DIA,-30.461987,-2.4616766
SKG_SUM_121,SKG,SUM,-39.768463,14.16423
SKG_MT_1044,SKG,MT,57.93131,-1.5808581
SKG_MT_1041,SKG,MT,-8.8324,46.480244
SKG_MT_1200,SKG,MT,17.332304,13.424249
SKG_MT_1188,SKG,MT,0.081557244,53.75918
SKG_DIA_49,SKG,DIA,-23.25166,-3.464106
SKG_DIA_47,SKG,DIA,7.2560663,14.680792
SKG_DIA_45,SKG,DIA,-48.38687,-5.686045
SKG_DIA_42,SKG,DIA,-4.6426654,16.528418
SKG_DIA_41,SKG,DIA,-27.472458,-3.3703516
SKG_DIA_39,SKG,DIA,-48.005657,-8.354811
SKG_DIA_35,SKG,DIA,-43.02422,-8.151367
NOVEL_QA_38,NOVEL,QA,17.333483,17.4364
SKG_MT_152,SKG,MT,-7.8284817,36.701
SKG_MT_145,SKG,MT,-8.673397,30.125128
SKG_MT_140,SKG,MT,-49.963963,13.079607
SKG_MT_132,SKG,MT,-4.969068,54.34536
SKG_QA_190,SKG,QA,-52.898342,13.352129
SKG_QA_184,SKG,QA,-11.73634,-8.011603
SKG_MT_129,SKG,MT,-8.85431,52.17758
SKG_MT_118,SKG,MT,-38.225857,18.72611
SKG_MT_115,SKG,MT,-11.674859,52.96421
SKG_MT_114,SKG,MT,-8.62795,58.47821
SKG_MT_112,SKG,MT,-42.846085,19.429083
SKG_QA_174,SKG,QA,-36.97677,-7.622641
SKG_QA_171,SKG,QA,-4.939082,-2.6690357
SKG_QA_163,SKG,QA,-16.944832,-7.922509
SKG_QA_154,SKG,QA,-50.66124,-5.507783
SKG_DIA_18,SKG,DIA,-31.38749,3.7624497
SKG_DIA_17,SKG,DIA,-32.113663,-13.018576
SKG_MT_1078,SKG,MT,-49.452812,25.008135
SKG_MT_1076,SKG,MT,55.032654,18.794613
SKG_MT_1051,SKG,MT,-37.056023,19.858156
SKG_MT_1018,SKG,MT,-15.497271,11.678007
SKG_MT_1015,SKG,MT,-33.915382,21.23985
SKG_MT_1014,SKG,MT,-8.897238,26.367361
SKG_DIA_70,SKG,DIA,-19.82739,-7.4170957
SKG_DIA_69,SKG,DIA,-27.563536,12.012672
SKG_DIA_65,SKG,DIA,-33.22015,10.313506
SKG_DIA_61,SKG,DIA,-34.460297,12.48354
SKG_DIA_60,SKG,DIA,-29.92199,-13.282206
SKG_DIA_55,SKG,DIA,-18.85339,-10.097629
SKG_DIA_53,SKG,DIA,48.328686,16.622368
SKG_SUM_56,SKG,SUM,-35.732464,-10.956599
SKG_QA_214,SKG,QA,-47.3155,-4.3290715
SKG_MT_105,SKG,MT,-8.754995,35.97267
SKG_MT_99,SKG,MT,-9.400822,21.257553
SKG_QA_195,SKG,QA,-34.147835,-2.3605883
SKG_QA_191,SKG,QA,17.893766,11.999186
SKG_QA_237,SKG,QA,-39.12553,11.721357
SKG_QA_232,SKG,QA,-9.709464,2.550687
SKG_MT_42,SKG,MT,-27.758636,43.45892
SKG_QA_181,SKG,QA,-24.878256,3.1542459
SKG_QA_178,SKG,QA,1.9430046,-2.3028424
SKG_MT_81,SKG,MT,-31.860876,19.09829
SKG_MT_76,SKG,MT,-15.763212,55.61691
SKG_QA_228,SKG,QA,-37.93132,7.88632
SKG_QA_226,SKG,QA,-12.045583,-7.2054644
SKG_QA_222,SKG,QA,-37.676647,-2.1610217
SKG_QA_217,SKG,QA,-17.933514,-4.6125617
SKG_SUM_75,SKG,SUM,-22.663687,2.9201417
SKG_MT_1182,SKG,MT,-12.632985,32.94416
SKG_MT_1040,SKG,MT,-30.986732,21.54833
SKG_MT_1021,SKG,MT,-41.173115,26.00078
SKG_MT_1212,SKG,MT,-4.626792,25.210487
SKG_MT_974,SKG,MT,-14.318889,17.011837
SKG_MT_967,SKG,MT,-35.07207,20.30087
SKG_MT_1251,SKG,MT,-21.747984,49.993916
SKG_MT_1243,SKG,MT,-17.321976,16.850946
SKG_MT_1240,SKG,MT,52.24419,19.27931
SKG_QA_279,SKG,QA,1.8970468,32.55555
SKG_QA_264,SKG,QA,-31.92935,-7.015926
SKG_MT_264,SKG,MT,-35.68102,18.990461
SKG_MT_255,SKG,MT,-44.43475,29.94465
SKG_PAR_213,SKG,PAR,46.903038,16.808386
SKG_MT_65,SKG,MT,-29.819996,23.244312
SKG_MT_54,SKG,MT,-22.254694,38.97148
SKG_MT_51,SKG,MT,-19.492023,9.968257
SKG_QA_250,SKG,QA,-15.770133,1.1073667
SKG_QA_244,SKG,QA,-38.989326,-10.315744
SKG_QA_239,SKG,QA,-53.75374,7.2162113
SKG_PAR_211,SKG,PAR,-35.839447,13.077343
SKG_MT_269,SKG,MT,-13.537645,15.349301
SKG_MT_41,SKG,MT,-8.655923,45.74348
SKG_MT_37,SKG,MT,-42.448143,18.332865
SKG_MT_36,SKG,MT,-2.4480777,19.511816
SKG_MT_28,SKG,MT,-3.5052783,20.845346
SKG_QA_281,SKG,QA,-2.765974,-5.243118
SKG_QA_280,SKG,QA,-38.473595,-9.398891
SKG_SUM_55,SKG,SUM,-44.32594,1.7853853
SKG_SUM_53,SKG,SUM,-33.90965,20.737827
SKG_MT_1008,SKG,MT,61.65537,-7.0561724
SKG_MT_1002,SKG,MT,58.129177,-1.2406156
SKG_MT_997,SKG,MT,-48.05502,27.280958
SKG_MT_996,SKG,MT,-47.650837,14.394656
SKG_MT_990,SKG,MT,-6.58187,52.51623
SKG_MT_978,SKG,MT,-13.286713,49.68584
SKG_QA_323,SKG,QA,19.830399,13.700749
SKG_QA_318,SKG,QA,-39.061855,-2.6700675
SKG_QA_317,SKG,QA,-37.59792,-11.184859
SKG_QA_307,SKG,QA,-1.5891501,31.858082
SKG_QA_301,SKG,QA,-0.14763196,35.28538
SKG_QA_300,SKG,QA,12.896856,2.82872
SKG_QA_297,SKG,QA,45.590225,20.854017
SKG_QA_293,SKG,QA,-19.086235,8.117901
SKG_QA_290,SKG,QA,-2.9887385,26.755964
SKG_QA_287,SKG,QA,-1.1717175,24.773376
SKG_MT_329,SKG,MT,-38.388584,19.827515
SKG_MT_318,SKG,MT,-51.542114,26.624369
SKG_MT_310,SKG,MT,-28.491045,30.577076
SKG_MT_309,SKG,MT,57.93131,-1.5808581
SKG_MT_302,SKG,MT,-19.150581,42.471325
SKG_MT_291,SKG,MT,-44.97601,31.123951
SKG_SUM_3,SKG,SUM,-26.292103,4.415859
SKG_DIA_72,SKG,DIA,-41.14754,-10.298785
SKG_PAR_137,SKG,PAR,-5.4515,38.91917
SKG_PAR_132,SKG,PAR,-47.48727,-1.5351447
SKG_PAR_131,SKG,PAR,-24.281603,37.313183
SKG_MT_361,SKG,MT,-47.90224,17.969574
SKG_MT_357,SKG,MT,-7.972512,-0.781537
SKG_MT_354,SKG,MT,-6.713308,49.88424
SKG_MT_343,SKG,MT,-3.956238,30.089352
SKG_PAR_163,SKG,PAR,1.571263,25.984156
SKG_PAR_150,SKG,PAR,-2.9446328,32.12654
SKG_MT_330,SKG,MT,-10.978952,56.119118
SKG_MT_8,SKG,MT,-41.13964,16.23147
SKG_MT_5,SKG,MT,-9.683114,42.24227
SKG_QA_326,SKG,QA,-7.2360153,7.789718
SKG_QA_325,SKG,QA,-22.289604,-10.189858
SKG_QA_368,SKG,QA,-3.5484192,27.72651
SKG_QA_363,SKG,QA,-9.803289,0.81199956
SKG_QA_313,SKG,QA,-18.982,6.329472
SKG_QA_351,SKG,QA,-15.243854,2.4660869
SKG_QA_346,SKG,QA,-50.59214,-0.58624077
SKG_QA_342,SKG,QA,-5.0498323,2.4330409
SKG_QA_332,SKG,QA,-38.719517,-9.547012
SKG_QA_331,SKG,QA,-32.90579,-3.1636922
SKG_SUM_28,SKG,SUM,-37.57937,-4.2534695
SKG_SUM_26,SKG,SUM,-34.13429,-17.06229
SKG_SUM_19,SKG,SUM,7.8479524,26.089188
SKG_SUM_16,SKG,SUM,-16.903873,3.6046567
SKG_SUM_14,SKG,SUM,-28.924852,2.0494487
SKG_SUM_13,SKG,SUM,-26.292095,4.4158683
SKG_SUM_10,SKG,SUM,-30.461798,-2.4618123
SKG_SUM_9,SKG,SUM,5.342443,20.301601
SKG_DIA_97,SKG,DIA,-40.272293,5.1436625
SKG_DIA_88,SKG,DIA,53.597034,18.881216
SKG_DIA_75,SKG,DIA,-39.34497,-6.573453
SKG_DIA_73,SKG,DIA,-42.183018,-1.0324607
SKG_QA_402,SKG,QA,-8.370213,-7.2847395
SKG_MT_434,SKG,MT,-23.118607,46.25732
SKG_MT_430,SKG,MT,-45.30108,24.669725
SKG_PAR_111,SKG,PAR,-24.332827,-1.2149547
SKG_MT_420,SKG,MT,-11.128796,52.395737
SKG_MT_418,SKG,MT,-21.748007,49.993988
SKG_MT_407,SKG,MT,-9.764171,48.52069
SKG_MT_392,SKG,MT,-11.32084,39.450596
SKG_MT_386,SKG,MT,-18.925041,32.2531
SKG_MT_385,SKG,MT,-17.992273,28.15504
SKG_MT_383,SKG,MT,-49.82792,-1.7023451
SKG_PAR_146,SKG,PAR,18.542149,16.509428
SKG_MT_1269,SKG,MT,-7.51143,33.789276
SKG_MT_1262,SKG,MT,-18.332075,18.405796
SKG_DIA_116,SKG,DIA,-46.0619,0.10186851
SKG_DIA_115,SKG,DIA,-46.78963,-8.027324
SKG_QA_360,SKG,QA,-14.346075,2.1545641
SKG_QA_391,SKG,QA,-16.976551,14.965789
SKG_QA_383,SKG,QA,-21.293793,-1.4631182
SKG_QA_374,SKG,QA,-26.748861,12.13279
SKG_QA_373,SKG,QA,-9.294847,-3.2637258
SKG_QA_372,SKG,QA,-11.600257,-0.7319693
SKG_QA_412,SKG,QA,-20.1706,0.20712048
SKG_QA_409,SKG,QA,-13.890824,3.589638
SKG_QA_408,SKG,QA,-16.7075,-5.0095263
SKG_QA_406,SKG,QA,-38.505424,-9.330709
SKG_DIA_99,SKG,DIA,-36.247257,5.898145
SKG_DIA_98,SKG,DIA,-37.69463,-3.9704893
SKG_DIA_124,SKG,DIA,-43.858406,-11.676615
SKG_SA_586,SKG,SA,-48.814476,-0.11644883
SKG_DIA_119,SKG,DIA,-38.429977,9.612974
SKG_MT_1259,SKG,MT,-31.627699,18.883629
SKG_QA_422,SKG,QA,-17.338211,1.2995285
SKG_QA_413,SKG,QA,7.0591474,35.298615
SKG_QA_395,SKG,QA,-31.433489,12.500669
SKG_QA_393,SKG,QA,-33.977116,-0.6141513
SKG_MT_1238,SKG,MT,-6.762207,56.18822
SKG_MT_965,SKG,MT,-44.408665,26.09047
SKG_MT_963,SKG,MT,-19.59168,10.028456
SKG_MT_949,SKG,MT,-16.64092,16.399368
SKG_MT_948,SKG,MT,-7.975056,48.452644
SKG_MT_943,SKG,MT,-12.74547,52.306065
SKG_MT_1274,SKG,MT,-12.534425,12.294562
SKG_MT_1272,SKG,MT,-44.39807,13.970979
SKG_MT_442,SKG,MT,-8.898014,50.390873
SKG_MT_438,SKG,MT,-45.28068,29.46764
SKG_MT_436,SKG,MT,-10.094051,55.700737
SKG_QA_441,SKG,QA,-14.027688,3.1250105
SKG_DIA_112,SKG,DIA,-30.798555,-14.529852
SKG_DIA_107,SKG,DIA,-29.139568,-10.856269
SKG_DIA_105,SKG,DIA,-42.34189,-2.1003897
SKG_DIA_103,SKG,DIA,-41.72877,-5.9016747
SKG_DIA_102,SKG,DIA,-41.604485,-1.5048835
SKG_SA_620,SKG,SA,-2.9847865,0.14215173
SKG_SA_591,SKG,SA,-55.577396,-2.2205925
SKG_DIA_101,SKG,DIA,3.0272434,25.320127
SKG_DIA_145,SKG,DIA,-28.185234,11.691353
SKG_DIA_144,SKG,DIA,-36.083023,6.079003
SKG_DIA_143,SKG,DIA,-1.2140335,-1.977761
SKG_DIA_126,SKG,DIA,-44.603203,-3.4973342
SKG_DIA_154,SKG,DIA,-46.241623,-5.896469
SKG_SA_548,SKG,SA,-51.192818,4.4460936
SKG_SA_546,SKG,SA,4.8482356,49.75097
SKG_SA_538,SKG,SA,-53.272057,1.4179623
SKG_DIA_151,SKG,DIA,-28.276077,0.2390048
SKG_QA_479,SKG,QA,-32.0043,0.73238176
SKG_QA_477,SKG,QA,-47.29297,-4.15363
SKG_QA_460,SKG,QA,-51.815746,6.3579063
SKG_QA_458,SKG,QA,47.049618,-16.760094
SKG_MT_483,SKG,MT,-8.136144,50.161552
SKG_MT_479,SKG,MT,-45.55403,12.180505
SKG_MT_477,SKG,MT,-36.838757,18.591969
SKG_MT_464,SKG,MT,-35.40393,21.640898
SKG_MT_456,SKG,MT,-9.49884,47.929142
SKG_MT_455,SKG,MT,-7.559395,49.841072
SKG_MT_450,SKG,MT,0.38456514,16.745659
SKG_MT_1323,SKG,MT,-13.26193,10.620667
SKG_MT_833,SKG,MT,-28.984646,22.485106
SKG_QA_444,SKG,QA,-30.387669,15.705533
SKG_QA_492,SKG,QA,-24.397722,-0.7159773
SKG_QA_486,SKG,QA,1.1451924,-10.233407
SKG_MT_1258,SKG,MT,-26.88902,22.712988
SKG_MT_937,SKG,MT,-26.079926,22.261646
SKG_MT_908,SKG,MT,-7.0095377,55.238808
SKG_MT_898,SKG,MT,-39.614235,2.7404296
SKG_MT_889,SKG,MT,-34.232254,19.075108
SKG_MT_1289,SKG,MT,-42.54183,19.313152
SKG_DIA_177,SKG,DIA,-42.147663,-10.038173
SKG_DIA_169,SKG,DIA,-24.280071,-5.596376
SKG_DIA_165,SKG,DIA,-25.195175,-4.379311
SKG_DIA_159,SKG,DIA,19.797743,14.727029
SKG_DIA_155,SKG,DIA,-8.906659,-5.2706723
SKG_SA_478,SKG,SA,-53.544273,-7.0095143
SKG_SA_470,SKG,SA,5.678869,37.297554
SKG_MT_859,SKG,MT,-49.2506,21.01324
SKG_MT_848,SKG,MT,-35.808487,-1.6572993
SKG_MT_1345,SKG,MT,-46.460976,28.304993
SKG_MT_1342,SKG,MT,-11.819202,27.76281
SKG_MT_1334,SKG,MT,-11.382355,60.304996
SKG_DIA_197,SKG,DIA,-14.157302,-9.274235
SKG_DIA_191,SKG,DIA,-38.558483,6.5663095
SKG_DIA_187,SKG,DIA,-46.965225,-9.818784
SKG_DIA_186,SKG,DIA,-48.776905,-6.9464083
SKG_DIA_185,SKG,DIA,-40.915195,-4.724992
SKG_DIA_180,SKG,DIA,7.975242,26.741037
SKG_SA_519,SKG,SA,-56.47437,0.07291432
SKG_SA_518,SKG,SA,6.822846,49.557774
SKG_MT_1331,SKG,MT,-37.363636,19.719896
SKG_DIA_237,SKG,DIA,-38.096394,-1.9415586
SKG_SA_2,SKG,SA,-45.839718,8.580407
SKG_MT_826,SKG,MT,-24.824705,45.142204
SKG_MT_1341,SKG,MT,-27.201502,22.521254
SKG_MT_634,SKG,MT,-20.629631,19.559336
SKG_MT_628,SKG,MT,-13.412923,51.171944
SKG_MT_543,SKG,MT,-32.871193,14.88707
SKG_MT_267,SKG,MT,-13.771762,11.3641615
SKG_SA_453,SKG,SA,-52.639553,-1.7183199
SKG_SA_445,SKG,SA,47.406326,17.554678
SKG_DIA_230,SKG,DIA,-19.303673,-2.6943347
SKG_DIA_226,SKG,DIA,-42.705307,-3.9547198
SKG_DIA_218,SKG,DIA,-40.94509,-4.4535565
SKG_DIA_214,SKG,DIA,-29.815853,-13.085144
SKG_DIA_206,SKG,DIA,-38.152443,-7.631294
SKG_SA_498,SKG,SA,-50.384274,2.4026372
SKG_SUM_215,SKG,SUM,-14.9553585,-6.046111
SKG_MT_814,SKG,MT,-23.711771,29.904465
SKG_MT_811,SKG,MT,-19.471472,12.191078
SKG_MT_796,SKG,MT,-11.460929,37.98997
SKG_MT_1368,SKG,MT,-5.474341,47.975506
SKG_MT_1362,SKG,MT,-49.306126,14.224812
SKG_MT_1356,SKG,MT,43.534668,19.881302
SKG_MT_1348,SKG,MT,-7.699664,26.426579
SKG_MT_784,SKG,MT,-14.238789,21.603119
SKG_DIA_265,SKG,DIA,-20.812708,3.361458
SKG_DIA_264,SKG,DIA,-39.69837,-7.3051395
SKG_DIA_263,SKG,DIA,-24.027847,-2.8655448
SKG_DIA_262,SKG,DIA,11.344622,30.758
SKG_DIA_254,SKG,DIA,-43.177265,-18.11109
SKG_DIA_248,SKG,DIA,-26.748861,12.13279
SKG_DIA_244,SKG,DIA,3.0557969,38.645435
SKG_DIA_273,SKG,DIA,-30.803514,2.3130915
SKG_MT_531,SKG,MT,-39.239464,2.6532018
SKG_MT_526,SKG,MT,-10.282611,15.127032
SKG_MT_525,SKG,MT,-49.523586,15.837855
SKG_PAR_64,SKG,PAR,-0.8477369,30.261683
SKG_PAR_51,SKG,PAR,-14.223474,4.533814
SKG_MT_521,SKG,MT,-12.026606,52.185074
SKG_MT_512,SKG,MT,-39.617886,12.525316
SKG_MT_499,SKG,MT,-8.046739,54.196968
SKG_PAR_83,SKG,PAR,-36.313766,24.10084
SKG_PAR_81,SKG,PAR,-31.194721,23.631588
SKG_PAR_70,SKG,PAR,-25.056393,35.34263
SKG_MT_495,SKG,MT,51.647964,21.852959
SKG_MT_490,SKG,MT,-12.723598,31.43873
SKG_MT_489,SKG,MT,-0.17499419,19.69435
SKG_MT_486,SKG,MT,-17.81622,19.244097
SKG_MT_536,SKG,MT,-9.981257,53.882652
SKG_DIA_236,SKG,DIA,3.173458,22.55068
SKG_DIA_232,SKG,DIA,-42.087082,-6.1178412
SKG_SA_467,SKG,SA,-43.70018,7.3673763
SKG_MT_782,SKG,MT,-15.215276,26.387413
SKG_MT_776,SKG,MT,-50.128693,20.570457
SKG_MT_775,SKG,MT,-17.794394,12.857369
SKG_MT_774,SKG,MT,-10.095556,56.372902
SKG_MT_769,SKG,MT,-49.464417,22.894083
SKG_MT_1393,SKG,MT,-8.561277,54.298557
SKG_MT_1391,SKG,MT,-44.22614,33.951378
SKG_MT_1382,SKG,MT,-7.1737075,31.600454
SKG_MT_766,SKG,MT,-29.226673,25.80975
SKG_DIA_289,SKG,DIA,-46.532375,-6.949437
SKG_DIA_286,SKG,DIA,6.730001,16.035225
SKG_DIA_283,SKG,DIA,-29.408522,11.530484
SKG_DIA_309,SKG,DIA,-6.487468,-2.8326428
SKG_DIA_305,SKG,DIA,-45.412685,-8.023863
SKG_SA_413,SKG,SA,-15.658126,5.8777256
SKG_SA_408,SKG,SA,-52.16139,0.38413146
SKG_SA_403,SKG,SA,11.190712,43.2341
SKG_SA_402,SKG,SA,-47.205708,-2.6119328
SKG_DIA_297,SKG,DIA,-42.603096,-12.273557
SKG_SA_58,SKG,SA,-47.19845,3.6806574
SKG_SA_57,SKG,SA,-48.159294,-1.4206884
SKG_SA_55,SKG,SA,5.2344017,49.792046
SKG_SA_54,SKG,SA,-0.6581903,3.7950103
SKG_SUM_209,SKG,SUM,-38.000797,11.496096
SKG_SUM_206,SKG,SUM,8.504505,23.149208
SKG_PAR_13,SKG,PAR,-37.844692,34.063118
SKG_MT_568,SKG,MT,-2.163662,55.959488
SKG_MT_541,SKG,MT,-5.445713,18.274784
SKG_SA_95,SKG,SA,4.77838,48.90094
SKG_SA_94,SKG,SA,1.9762695,16.46638
SKG_SA_91,SKG,SA,-35.276268,8.97934
SKG_SA_87,SKG,SA,44.1603,19.10238
SKG_SA_84,SKG,SA,-48.255604,4.484585
SKG_SA_81,SKG,SA,10.605142,40.101997
SKG_SA_71,SKG,SA,-21.2264,9.847634
SKG_DIA_270,SKG,DIA,-27.98527,-13.536146
SKG_MT_760,SKG,MT,-31.570902,23.297136
SKG_MT_749,SKG,MT,0.49556628,38.666214
SKG_MT_746,SKG,MT,-3.02279,26.813404
SKG_MT_730,SKG,MT,-16.637865,33.47589
SKG_MT_1409,SKG,MT,-29.379017,28.9434
SKG_MT_1407,SKG,MT,-0.69564956,36.608437
SKG_DIA_314,SKG,DIA,-38.14218,8.84511
SKG_DIA_311,SKG,DIA,-42.80298,-2.3745637
SKG_MT_718,SKG,MT,-4.702204,16.789606
SKG_MT_714,SKG,MT,-8.578698,49.98402
SKG_MT_693,SKG,MT,-47.975048,33.886307
SKG_MT_689,SKG,MT,-8.861017,55.524143
SKG_MT_685,SKG,MT,-10.141582,58.384197
SKG_MT_1450,SKG,MT,-17.08411,48.83573
SKG_MT_1447,SKG,MT,-44.05586,31.334412
SKG_MT_1431,SKG,MT,-2.9280467,42.38488
NOVEL_MT_9,NOVEL,MT,-51.42843,24.393888
SKG_SA_384,SKG,SA,-54.79738,-2.1467717
SKG_SA_150,SKG,SA,-52.050728,-0.10696582
NOVEL_MT_163,NOVEL,MT,-43.96801,16.758242
SKG_SA_137,SKG,SA,-34.056545,7.4926653
SKG_SA_133,SKG,SA,-49.233574,1.4270346
SKG_SA_124,SKG,SA,-49.82746,3.0450215
SKG_SA_102,SKG,SA,-30.191916,-1.8386346
SKG_SA_371,SKG,SA,-22.591661,15.451376
SKG_SA_358,SKG,SA,10.563633,50.92277
SKG_DIA_317,SKG,DIA,-47.98842,-7.5361094
SKG_DIA_315,SKG,DIA,-27.478111,-3.1351461
SKG_MT_1430,SKG,MT,-42.71103,15.242267
SKG_MT_1428,SKG,MT,-0.8582703,-3.5749316
SKG_MT_677,SKG,MT,-13.090814,52.75325
SKG_MT_656,SKG,MT,42.909523,-15.959652
SKG_MT_631,SKG,MT,-43.96947,16.42857
SKG_NLI_3,SKG,NLI,-40.130924,11.839053
SKG_NLI_0,SKG,NLI,48.67816,17.935743
SKG_SA_350,SKG,SA,-50.094273,7.987064
SKG_SA_345,SKG,SA,-47.71432,7.916239
SKG_SA_344,SKG,SA,11.040032,42.907
SKG_SA_156,SKG,SA,-45.171455,7.9491687
SKG_DIA_293,SKG,DIA,-36.31219,5.8632116
SKG_SA_233,SKG,SA,-54.01805,6.341215
SKG_SA_231,SKG,SA,-50.029186,0.25374955
SKG_SA_214,SKG,SA,0.7988061,5.114053
SKG_SA_205,SKG,SA,-53.69482,0.83412546
SKG_NLI_17,SKG,NLI,-11.729991,14.993502
SKG_NLI_16,SKG,NLI,-6.6069627,13.317422
SKG_NLI_8,SKG,NLI,-5.317343,34.64492
SKG_NLI_5,SKG,NLI,-43.498356,7.1904774
SKG_MT_594,SKG,MT,-47.244514,19.33258
SKG_MT_579,SKG,MT,-5.7084227,14.741079
SKG_MT_573,SKG,MT,-20.00689,28.623884
SKG_PAR_32,SKG,PAR,-23.452448,30.142916
SKG_PAR_26,SKG,PAR,-20.192963,2.0274587
SKG_PAR_23,SKG,PAR,-9.455194,8.382408
SKG_PAR_21,SKG,PAR,-12.269605,5.8376946
SKG_PAR_16,SKG,PAR,-21.162828,26.952187
SKG_MT_1142,SKG,MT,-6.4961677,46.77474
SKG_MT_1128,SKG,MT,-9.657786,22.044321
SKG_MT_1126,SKG,MT,-46.52628,18.956076
SKG_MT_1104,SKG,MT,-12.559036,36.178963
SKG_MT_1181,SKG,MT,-17.809984,41.674084
SKG_MT_1180,SKG,MT,-46.922215,22.484459
SKG_MT_1178,SKG,MT,-46.272484,24.139177
SKG_MT_1164,SKG,MT,-49.833607,24.501005
SKG_MT_1094,SKG,MT,-9.4288645,26.39809
SKG_DIA_16,SKG,DIA,-28.610456,-14.357976
SKG_DIA_14,SKG,DIA,1.1822135,-1.4937141
SKG_DIA_13,SKG,DIA,-10.076117,-5.870788
SKG_QA_2,SKG,QA,-0.8932034,35.776127
SKG_MT_226,SKG,MT,-36.233242,18.8981
SKG_MT_208,SKG,MT,-0.13211985,54.827545
SKG_MT_207,SKG,MT,-10.53526,51.04051
SKG_SA_284,SKG,SA,-49.887917,13.049078
SKG_MT_1149,SKG,MT,14.339234,16.432417
SKG_SUM_160,SKG,SUM,-21.793364,5.091444
SKG_SUM_170,SKG,SUM,-53.8351,20.013067
SKG_MT_1143,SKG,MT,-49.27535,19.137888
SKG_MT_1145,SKG,MT,-19.61063,11.848153
SKG_MT_1146,SKG,MT,-17.084192,48.835766
SKG_SUM_184,SKG,SUM,-44.584965,2.914045
NOVEL_DIA_59,NOVEL,DIA,44.23863,24.407417
NOVEL_DIA_56,NOVEL,DIA,3.9627254,3.790109
NOVEL_DIA_55,NOVEL,DIA,-42.06849,-4.567854
NOVEL_DIA_54,NOVEL,DIA,-12.199726,7.242482
NOVEL_DIA_53,NOVEL,DIA,-43.41437,-6.0562167
NOVEL_DIA_52,NOVEL,DIA,-15.086216,0.47388396
NOVEL_DIA_51,NOVEL,DIA,44.043137,24.058176
NOVEL_DIA_50,NOVEL,DIA,-41.583187,-5.987293
NOVEL_DIA_49,NOVEL,DIA,-30.758186,-14.407934
NOVEL_DIA_47,NOVEL,DIA,-52.243332,-4.486303
NOVEL_DIA_45,NOVEL,DIA,7.608361,27.911089
NOVEL_DIA_44,NOVEL,DIA,-12.4966135,5.7255588
NOVEL_DIA_43,NOVEL,DIA,-42.3702,-8.363818
NOVEL_DIA_42,NOVEL,DIA,-53.347202,10.884804
NOVEL_DIA_41,NOVEL,DIA,61.53823,17.000198
NOVEL_DIA_40,NOVEL,DIA,-25.886784,-8.069951
NOVEL_DIA_10,NOVEL,DIA,-25.16124,-2.0981815
NOVEL_DIA_11,NOVEL,DIA,45.638763,30.89827
NOVEL_DIA_12,NOVEL,DIA,-49.035122,-10.899346
NOVEL_DIA_13,NOVEL,DIA,-13.774924,-10.184284
NOVEL_DIA_14,NOVEL,DIA,-42.265167,6.785201
NOVEL_DIA_16,NOVEL,DIA,38.29075,28.177282
NOVEL_DIA_17,NOVEL,DIA,-43.73323,4.786764
NOVEL_DIA_18,NOVEL,DIA,-44.508827,-7.689642
NOVEL_DIA_20,NOVEL,DIA,-39.61326,-5.064728
NOVEL_DIA_21,NOVEL,DIA,-29.830181,0.11511687
NOVEL_MT_62,NOVEL,MT,-52.143482,15.921003
NOVEL_MT_61,NOVEL,MT,-17.58745,20.921581
NOVEL_MT_54,NOVEL,MT,65.65703,12.633971
NOVEL_MT_53,NOVEL,MT,64.35945,9.642492
NOVEL_MT_52,NOVEL,MT,-35.35301,29.544416
NOVEL_MT_91,NOVEL,MT,-49.253742,19.091759
NOVEL_MT_89,NOVEL,MT,60.65253,16.434343
NOVEL_MT_88,NOVEL,MT,-13.228217,14.6354
NOVEL_MT_86,NOVEL,MT,46.69379,17.656536
NOVEL_MT_83,NOVEL,MT,-6.327354,46.200863
NOVEL_MT_82,NOVEL,MT,-17.736832,36.320606
NOVEL_MT_81,NOVEL,MT,-42.200222,15.559257
NOVEL_MT_78,NOVEL,MT,61.30747,12.651208
NOVEL_MT_29,NOVEL,MT,-39.401752,35.44241
NOVEL_MT_26,NOVEL,MT,-12.814246,54.73641
NOVEL_MT_63,NOVEL,MT,60.067524,14.987267
NOVEL_MT_23,NOVEL,MT,-7.991024,54.763355
NOVEL_MT_21,NOVEL,MT,0.017024666,22.687231
NOVEL_MT_19,NOVEL,MT,-10.734677,51.223854
NOVEL_MT_17,NOVEL,MT,18.41088,24.231537
NOVEL_MT_16,NOVEL,MT,-9.003565,26.270443
NOVEL_MT_15,NOVEL,MT,63.229652,15.167201
NOVEL_MT_11,NOVEL,MT,59.98956,13.320681
NOVEL_MT_49,NOVEL,MT,-7.6251597,48.362354
NOVEL_MT_47,NOVEL,MT,63.23452,14.109823
NOVEL_MT_45,NOVEL,MT,-9.332761,38.034863
NOVEL_MT_42,NOVEL,MT,-10.54532,14.211545
NOVEL_MT_40,NOVEL,MT,45.653595,32.011707
NOVEL_MT_39,NOVEL,MT,-51.62086,14.791793
NOVEL_MT_37,NOVEL,MT,64.352745,16.195461
NOVEL_MT_35,NOVEL,MT,9.382957,-10.413254
NOVEL_MT_31,NOVEL,MT,18.42081,24.216955
NOVEL_MT_77,NOVEL,MT,-49.224117,25.53343
