paper_id,year,semantic_novelty,structural_novelty,triple_count,cited_by_count,reference_count
SKG_QA_368,2020,0.0549362301826477,0.7803030303030303,132.0,15,34
SKG_QA_372,2020,0.0523599386215209,0.7571428571428571,210.0,6,44
SKG_QA_373,2020,0.0745471119880676,0.7727272727272727,44.0,119,64
SKG_QA_391,2020,0.0552610158920288,0.7916666666666666,120.0,3,21
SKG_QA_393,2020,0.0745970010757446,0.7714285714285715,140.0,35,48
SKG_QA_395,2020,0.0478989481925964,0.6032608695652174,184.0,29,28
SKG_QA_402,2020,0.0895448923110961,0.746031746031746,63.0,26,19
SKG_PAR_137,2020,0.0588049888610839,0.7901234567901234,162.0,48,80
SKG_PAR_146,2020,0.0655935406684875,0.7181208053691275,149.0,7,0
SKG_PAR_150,2020,0.0574584007263183,0.8114754098360656,122.0,3,26
SKG_MT_990,2020,0.0671738386154174,0.6666666666666666,63.0,4,11
SKG_MT_996,2020,0.0627089738845825,0.6538461538461539,130.0,3,54
SKG_MT_997,2020,0.0529384613037109,0.6495726495726496,117.0,1,36
SKG_MT_1002,2020,0.0,0.5949367088607594,79.0,6,17
SKG_MT_634,2020,0.0703840255737304,0.7014925373134329,67.0,0,55
SKG_MT_65,2020,0.0507747530937194,0.6940298507462687,134.0,19,51
SKG_MT_76,2020,0.0647656321525573,0.697560975609756,205.0,11,37
SKG_MT_81,2020,0.0528880953788757,0.64,100.0,61,27
SKG_MT_54,2020,0.0713287591934204,0.7,10.0,13,19
SKG_DIA_97,2020,0.0603632926940918,0.6046511627906976,86.0,21,34
SKG_DIA_98,2020,0.0476050376892089,0.6597222222222222,144.0,46,51
SKG_DIA_99,2020,0.0581049919128418,0.6759259259259259,108.0,21,40
SKG_DIA_101,2020,0.0568352937698364,0.6818181818181818,154.0,56,42
SKG_DIA_102,2020,0.0558875799179077,0.7163120567375887,141.0,207,47
SKG_SA_445,2020,0.0552881360054016,0.7761194029850746,67.0,117,52
SKG_SA_453,2020,0.0582734942436218,0.839572192513369,187.0,38,28
SKG_SA_408,2020,0.0469635128974914,0.7327935222672065,247.0,33,55
SKG_QA_422,2020,0.0502892732620239,0.7794117647058824,204.0,65,49
NOVEL_MT_9,2020,0.0511773824691772,0.0,0.0,4,19
SKG_QA_406,2020,0.0716640353202819,0.6358024691358025,162.0,21,41
SKG_MT_1334,2020,0.0662234425544738,0.5963302752293578,109.0,23,10
SKG_MT_1342,2020,0.0578993558883667,0.6954022988505747,174.0,2,31
SKG_MT_1345,2020,0.0513011217117309,0.7592592592592593,216.0,99,45
SKG_MT_1368,2020,0.0557446479797363,0.7013888888888888,144.0,1,34
SKG_MT_1382,2020,0.0709257125854492,0.765625,64.0,6,29
SKG_DIA_124,2020,0.0648225545883178,0.7412587412587412,286.0,30,51
SKG_MT_766,2020,0.0675069689750671,0.5935483870967742,155.0,7,39
SKG_MT_769,2020,0.0675328373908996,0.7553191489361702,188.0,21,57
SKG_MT_774,2020,0.0494449734687805,0.67,100.0,2,11
SKG_MT_775,2020,0.0645676851272583,0.7342657342657343,143.0,19,55
SKG_PAR_132,2020,0.0692392587661743,0.785234899328859,149.0,33,63
SKG_QA_412,2020,0.0571901202201843,0.7649769585253456,217.0,138,35
SKG_QA_413,2020,0.0580343008041381,0.7477477477477478,111.0,20,68
SKG_DIA_55,2020,0.0751878023147583,0.7768595041322314,121.0,7,31
SKG_MT_543,2020,0.0674651265144348,0.6610169491525424,59.0,11,37
SKG_MT_628,2020,0.0518726110458374,0.7083333333333334,192.0,2,14
SKG_DIA_105,2020,0.0493227839469909,0.7217741935483871,248.0,11,53
SKG_MT_477,2020,0.0623162984848022,0.7885714285714286,350.0,32,55
SKG_MT_479,2020,0.0540249943733215,0.5252525252525253,99.0,135,19
SKG_MT_483,2020,0.0428705215454101,0.7101449275362319,69.0,5,34
SKG_MT_486,2020,0.0649057626724243,0.7704918032786885,61.0,3,27
SKG_QA_458,2020,0.1894691586494445,0.7470355731225297,253.0,78,42
SKG_QA_460,2020,0.0559029579162597,0.5,106.0,4,24
SKG_QA_477,2020,0.0589296221733093,0.75,24.0,29,46
SKG_QA_479,2020,0.0554666519165039,0.688,125.0,19,61
SKG_QA_441,2020,0.0525399446487426,0.7444444444444445,90.0,11,22
SKG_DIA_72,2020,0.0622207522392272,0.7735849056603774,159.0,70,42
SKG_DIA_73,2020,0.0576069951057434,0.6619718309859155,142.0,227,42
SKG_MT_1341,2020,0.053651213645935,0.638095238095238,210.0,11,47
SKG_MT_1348,2020,0.0647081136703491,0.6470588235294118,85.0,7,85
SKG_MT_1356,2020,0.0685868263244628,0.726027397260274,146.0,14,25
SKG_MT_1362,2020,0.0553879737854003,0.6470588235294118,102.0,18,41
SKG_MT_898,2020,0.0630910992622375,0.6878980891719745,157.0,26,54
SKG_MT_776,2020,0.0510894656181335,0.6290322580645161,186.0,20,55
SKG_MT_568,2020,0.0571368932723999,0.6666666666666666,84.0,8,29
SKG_MT_573,2020,0.0496813058853149,0.6526315789473685,95.0,25,18
SKG_MT_36,2020,0.0649713277816772,0.62,50.0,11,42
SKG_MT_37,2020,0.0484455823898315,0.6530612244897959,98.0,4,35
SKG_MT_41,2020,0.0542365312576293,0.7309417040358744,223.0,3,28
SKG_MT_42,2020,0.0625216364860534,0.6521739130434783,92.0,23,22
SKG_MT_51,2020,0.0587334632873535,0.6818181818181818,132.0,78,47
SKG_MT_1391,2020,0.06344735622406,0.696,125.0,1,16
SKG_MT_1393,2020,0.0447267293930053,0.56,75.0,4,27
SKG_MT_1407,2020,0.0756558179855346,0.7716535433070866,127.0,2,24
SKG_DIA_126,2020,0.0570625066757202,0.7021276595744681,188.0,102,55
SKG_DIA_143,2020,0.0860648155212402,0.8571428571428571,49.0,14,72
SKG_SA_413,2020,0.0547134280204772,0.7619047619047619,168.0,1,24
SKG_DIA_103,2020,0.051052451133728,0.7411764705882353,170.0,103,39
SKG_DIA_119,2020,0.0778409242630004,0.7295081967213115,122.0,6,50
SKG_DIA_151,2020,0.0690910220146179,0.6692307692307692,130.0,2,27
SKG_SA_344,2020,0.0567389726638793,0.6694214876033058,121.0,41,21
SKG_SA_345,2020,0.0608550906181335,0.6487804878048781,205.0,126,39
SKG_SA_350,2020,0.0562793016433715,0.7804878048780488,82.0,3,21
SKG_SA_358,2020,0.0508116483688354,0.7592592592592593,54.0,1,8
SKG_SA_371,2020,0.0529410243034362,0.5905511811023622,127.0,11,24
SKG_SA_312,2020,0.0527583360671997,0.6189024390243902,328.0,14,19
SKG_SA_384,2020,0.0576003789901733,0.7461139896373057,193.0,189,50
SKG_SA_402,2020,0.0487251281738281,0.6984126984126984,189.0,11,23
SKG_SA_403,2020,0.055248737335205,0.6060606060606061,99.0,2,15
SKG_MT_1409,2020,0.0612133741378784,0.6428571428571429,42.0,55,26
SKG_QA_486,2020,0.0749975442886352,0.925,40.0,25,11
SKG_QA_492,2020,0.0629297494888305,0.75177304964539,141.0,36,28
SKG_QA_444,2020,0.0579074025154113,0.7901234567901234,81.0,34,20
SKG_MT_889,2020,0.0463115572929382,0.6790123456790124,81.0,3,24
SKG_DIA_187,2020,0.0633999705314636,0.7966101694915254,59.0,21,38
SKG_MT_8,2020,0.0565341114997863,0.371900826446281,363.0,40,36
SKG_MT_28,2020,0.0561226606369018,0.6976744186046512,43.0,0,27
SKG_MT_5,2020,0.0647602081298828,0.6272189349112426,169.0,40,43
SKG_MT_760,2020,0.051435649394989,0.7407407407407407,135.0,35,25
SKG_DIA_154,2020,0.0501472353935241,0.7109375,128.0,45,38
SKG_DIA_155,2020,0.0760367512702941,0.7669902912621359,103.0,0,40
SKG_DIA_159,2020,0.0549706220626831,0.7218543046357616,151.0,29,39
SKG_DIA_165,2020,0.0651427507400512,0.6261682242990654,107.0,54,39
SKG_DIA_169,2020,0.0526257753372192,0.6213592233009708,103.0,114,40
SKG_DIA_144,2020,0.0635076761245727,0.7286821705426356,129.0,3,45
SKG_DIA_145,2020,0.0562494397163391,0.6818181818181818,198.0,150,75
SKG_DIA_107,2020,0.0648084878921508,0.7083333333333334,96.0,20,40
SKG_DIA_112,2020,0.0634463429450988,0.7862595419847328,131.0,10,23
SKG_DIA_115,2020,0.0495891571044921,0.7094972067039106,179.0,30,59
SKG_DIA_116,2020,0.0478783845901489,0.743801652892562,121.0,31,35
SKG_DIA_206,2020,0.0725631713867187,0.6859504132231405,121.0,48,20
SKG_SA_263,2020,0.0534755587577819,0.7045454545454546,176.0,65,52
SKG_SA_276,2020,0.0553411245346069,0.7558139534883721,86.0,1,11
SKG_SA_280,2020,0.0497525334358215,0.7182539682539683,252.0,22,40
SKG_DIA_177,2020,0.0632816553115844,0.7565217391304347,230.0,29,65
SKG_SA_2,2020,0.0710237622261047,0.7230769230769231,260.0,35,35
SKG_MT_1428,2020,0.076800525188446,0.7741935483870968,62.0,62,61
SKG_MT_1430,2020,0.0650723576545715,0.6356589147286822,129.0,12,45
SKG_MT_1431,2020,0.0725024938583374,0.6391752577319587,97.0,21,23
SKG_MT_1447,2020,0.0625225901603698,0.6296296296296297,27.0,54,22
SKG_MT_1450,2020,0.0560815930366516,0.6466165413533834,133.0,9,17
SKG_MT_1457,2020,0.0663665533065795,0.7659574468085106,141.0,2,22
SKG_MT_1468,2020,0.0896822214126586,0.5645161290322581,62.0,29,20
SKG_DIA_180,2020,0.0641244649887085,0.757201646090535,243.0,7,28
SKG_DIA_185,2020,0.0628529787063598,0.6310679611650486,103.0,26,25
SKG_DIA_186,2020,0.0604745745658874,0.6078431372549019,153.0,187,30
SKG_DIA_297,2020,0.0681803822517395,0.5477386934673367,199.0,17,53
SKG_PAR_83,2020,0.067374050617218,0.6275510204081632,196.0,17,52
SKG_PAR_64,2020,0.0692237019538879,0.7818181818181819,165.0,0,41
SKG_PAR_70,2020,0.0515872836112976,0.8354430379746836,79.0,5,26
SKG_PAR_163,2020,0.0590073466300964,0.8125,80.0,3,20
SKG_PAR_111,2020,0.0472809076309204,0.6428571428571429,252.0,65,36
SKG_PAR_131,2020,0.0582777261734008,0.6058394160583942,137.0,21,115
SKG_MT_796,2020,0.0750592350959777,0.7469879518072289,83.0,1,49
SKG_MT_541,2020,0.0557304620742797,0.7666666666666667,30.0,20,21
SKG_MT_1044,2020,-1.1920928955078125e-07,0.6951219512195121,164.0,4,37
SKG_MT_1051,2020,0.053614318370819,0.7370892018779343,213.0,21,38
SKG_MT_329,2020,0.0591734647750854,0.7551020408163265,98.0,18,35
SKG_MT_330,2020,0.0478317141532897,0.62,100.0,1,14
SKG_MT_343,2020,0.0609437227249145,0.7563025210084033,119.0,1,16
SKG_MT_1014,2020,0.0625313520431518,0.7522935779816514,109.0,52,68
SKG_MT_1015,2020,0.0555760264396667,0.6649746192893401,197.0,4,40
SKG_NLI_17,2020,0.0594738125801086,0.7410071942446043,139.0,6,62
SKG_NLI_18,2020,0.0611637234687805,0.6712962962962963,216.0,8,57
SKG_NLI_19,2020,0.04358971118927,0.6666666666666666,132.0,11,28
SKG_MT_1018,2020,0.0630750656127929,0.7368421052631579,133.0,24,67
SKG_MT_1021,2020,0.0569463968276977,1.0,6.0,6,20
SKG_MT_354,2020,0.0580756068229675,0.6790123456790124,81.0,5,30
SKG_MT_357,2020,0.063995361328125,0.6067415730337079,89.0,12,53
SKG_MT_361,2020,0.0478995442390441,0.581081081081081,222.0,58,59
SKG_DIA_305,2020,0.0599700808525085,0.7541899441340782,179.0,4,51
SKG_DIA_309,2020,0.0661033391952514,0.6818181818181818,88.0,120,31
SKG_DIA_311,2020,0.0485942959785461,0.6792452830188679,106.0,51,55
SKG_DIA_314,2020,0.0583701133728027,0.6310679611650486,103.0,18,22
SKG_DIA_315,2020,0.0572283864021301,0.6976744186046512,129.0,11,52
SKG_DIA_317,2020,0.0635466575622558,0.6883116883116883,154.0,78,50
SKG_DIA_289,2020,0.0605589747428894,0.7954545454545454,176.0,25,44
SKG_DIA_293,2020,0.0586816072463989,0.6142857142857143,70.0,1,25
SKG_DIA_286,2020,0.0817794799804687,0.7697841726618705,139.0,0,63
SKG_DIA_273,2020,0.0655400156974792,0.75,120.0,62,53
SKG_SA_91,2020,0.0537489652633667,0.8181818181818182,33.0,186,25
SKG_MT_859,2020,0.0460755228996276,0.7205882352941176,204.0,14,44
SKG_MT_489,2020,0.0723636746406555,0.8524590163934426,61.0,10,9
SKG_MT_490,2020,0.0596952438354492,0.7605633802816901,71.0,50,34
SKG_MT_495,2020,0.0425330996513366,0.6590909090909091,132.0,53,37
SKG_MT_499,2020,0.0525811910629272,0.6441441441441441,222.0,1,22
SKG_SA_284,2020,0.0444002151489257,0.6558704453441295,247.0,40,37
SKG_SA_299,2020,0.0477000474929809,0.625,160.0,163,30
SKG_PAR_26,2020,0.0512696504592895,0.7207792207792207,154.0,148,55
SKG_NLI_0,2020,0.0380645990371704,0.7770700636942676,157.0,65,55
SKG_NLI_3,2020,0.0688127279281616,0.7236842105263158,76.0,17,45
SKG_NLI_5,2020,0.0616065859794616,0.6301369863013698,73.0,6,25
SKG_NLI_8,2020,0.0564967393875122,0.7096774193548387,124.0,5,55
SKG_NLI_16,2020,0.067722201347351,0.746268656716418,134.0,6,49
SKG_DIA_226,2020,0.0532892942428588,0.6805555555555556,144.0,85,48
SKG_DIA_230,2020,0.0599282979965209,0.6413043478260869,92.0,7,87
SKG_DIA_191,2020,0.0644054412841796,0.6277372262773723,137.0,46,26
SKG_DIA_197,2020,0.0687492489814758,0.6,15.0,22,42
SKG_DIA_232,2020,0.0641546249389648,0.6444444444444445,135.0,17,37
SKG_DIA_236,2020,0.062535285949707,0.6666666666666666,78.0,69,42
SKG_DIA_237,2020,0.052864670753479,0.6493506493506493,154.0,4,46
SKG_DIA_244,2020,0.0658184289932251,0.6962962962962963,135.0,5,31
SKG_MT_531,2020,0.0579012632369995,0.6568627450980392,102.0,142,50
SKG_PAR_81,2020,0.0556599497795105,0.7617021276595745,235.0,10,46
SKG_SA_58,2020,0.0477115511894226,0.7062146892655368,177.0,20,23
SKG_SA_71,2020,0.0594277381896972,0.7931034482758621,29.0,3,38
SKG_SA_81,2020,0.0686551928520202,0.5,14.0,1,8
SKG_SA_84,2020,0.0535914301872253,0.6666666666666666,111.0,14,8
SKG_SA_87,2020,0.0864237546920776,0.6666666666666666,42.0,150,72
SKG_DIA_283,2020,0.0485191345214843,0.785,200.0,136,69
SKG_MT_848,2020,0.0587260127067565,0.7906976744186046,172.0,52,67
SKG_MT_521,2020,0.0485876202583313,0.6710526315789473,76.0,2,30
SKG_SA_94,2020,0.0621314048767089,0.773109243697479,119.0,2,25
SKG_SA_95,2020,0.0537081956863403,0.6904761904761905,84.0,3,14
SKG_SA_102,2020,0.0663883090019226,0.76,100.0,351,32
SKG_SA_54,2020,0.0677024722099304,0.7439024390243902,82.0,6,28
SKG_SA_55,2020,0.0580967664718627,0.5370370370370371,54.0,4,22
SKG_SA_57,2020,0.0537899136543273,0.6570247933884298,242.0,253,31
SKG_SA_137,2020,0.051784336566925,0.680327868852459,122.0,3,26
SKG_SA_150,2020,0.0518274307250976,0.7509881422924901,253.0,324,42
SKG_DIA_262,2020,0.0657774806022644,0.6746031746031746,126.0,2,11
SKG_SA_231,2020,0.0431436300277709,0.6891891891891891,148.0,595,39
SKG_SA_233,2020,0.0443592071533203,0.8070175438596491,57.0,54,39
SKG_SA_235,2020,0.0620920062065124,0.6458333333333334,48.0,0,20
SKG_DIA_214,2020,0.0598166584968566,0.7730061349693251,163.0,18,34
SKG_DIA_218,2020,0.0586267709732055,0.5512820512820513,78.0,45,16
SKG_SA_214,2020,0.0560240745544433,0.8461538461538461,13.0,0,13
SKG_PAR_1,2020,0.063275933265686,0.7289719626168224,107.0,3,33
SKG_PAR_6,2020,0.0557673573493957,0.7375,80.0,4,20
SKG_PAR_8,2020,0.0677524805068969,0.774390243902439,164.0,2,34
SKG_PAR_13,2020,0.0469671487808227,0.6567164179104478,201.0,4,54
SKG_PAR_16,2020,0.054174780845642,0.6455696202531646,79.0,8,49
SKG_PAR_21,2020,0.0611646771430969,0.6857142857142857,105.0,14,25
SKG_PAR_23,2020,0.0748311877250671,0.75,72.0,83,27
SKG_PAR_32,2020,0.0510063171386718,0.83,100.0,27,72
SKG_PAR_51,2020,0.0530473589897155,0.725,160.0,2,52
SKG_DIA_263,2020,0.0649677515029907,0.7352941176470589,68.0,63,41
SKG_DIA_264,2020,0.0684612393379211,0.6470588235294118,204.0,18,59
SKG_DIA_265,2020,0.0573450922966003,0.7674418604651163,215.0,26,32
SKG_DIA_270,2020,0.0700699090957641,0.8888888888888888,27.0,7,44
SKG_MT_512,2020,0.0505520701408386,0.632258064516129,155.0,104,38
SKG_MT_833,2020,0.0558646321296691,0.7964071856287425,167.0,19,63
SKG_MT_1181,2020,0.0765777826309204,0.7413793103448276,58.0,3,32
SKG_MT_1182,2020,0.0646931529045105,0.6962962962962963,135.0,7,41
SKG_MT_1188,2020,0.0485704541206359,0.7903225806451613,62.0,10,21
SKG_QA_2,2020,0.0516849756240844,0.5681818181818182,44.0,9,26
SKG_QA_16,2020,0.0520488023757934,0.6470588235294118,34.0,0,26
SKG_QA_18,2020,0.0589261054992675,0.7571428571428571,140.0,3,43
SKG_SUM_123,2020,0.0495221018791198,0.0,106.0,358,34
SKG_SUM_170,2020,0.0505517721176147,0.595,200.0,51,39
SKG_SUM_171,2020,0.0734350085258483,0.7218543046357616,151.0,2,34
SKG_SUM_135,2020,0.057996928691864,0.7663551401869159,107.0,2,42
SKG_MT_611,2020,0.0509883761405944,0.6416184971098265,173.0,6,40
SKG_MT_612,2020,0.0494911074638366,0.7068965517241379,58.0,3,16
SKG_MT_614,2020,0.0306453704833984,0.9375,16.0,5,20
SKG_MT_631,2020,0.0461024045944213,0.7053140096618358,207.0,55,31
SKG_MT_656,2020,0.1174575090408325,0.7454545454545455,110.0,0,19
SKG_SUM_146,2020,0.0520278215408325,0.6906077348066298,181.0,122,44
SKG_MT_685,2020,0.0543345212936401,0.7159090909090909,88.0,1,10
SKG_MT_677,2020,0.0424751043319702,0.5217391304347826,69.0,2,20
SKG_SUM_160,2020,0.0653514862060546,0.6792452830188679,106.0,3,28
SKG_SUM_139,2020,0.0631204843521118,0.751269035532995,197.0,70,53
SKG_SUM_138,2020,0.0837081670761108,0.0,166.0,108,43
SKG_SUM_184,2020,0.0607324838638305,0.7734375,128.0,43,42
SKG_SUM_192,2020,0.0532615780830383,0.7175572519083969,131.0,262,55
SKG_SUM_206,2020,0.0581759214401245,0.6774193548387096,93.0,4,47
NOVEL_SUM_38,2021,0.0270310640335083,0.0,0.0,122,45
NOVEL_SUM_59,2021,0.0486212968826293,0.0,0.0,9,40
NOVEL_SUM_58,2021,0.0161007046699523,0.0,0.0,24,57
NOVEL_SUM_56,2021,0.0114958882331848,0.0,0.0,11,26
NOVEL_SUM_13,2021,0.0556658506393432,0.0,0.0,20,27
NOVEL_SUM_12,2021,0.0148674845695495,0.0,0.0,31,46
NOVEL_SUM_11,2021,0.0582214593887329,0.0,0.0,76,32
NOVEL_SUM_10,2021,0.0470593571662902,0.0,0.0,4,57
NOVEL_SUM_8,2021,0.0667135119438171,0.0,0.0,5,25
NOVEL_SUM_7,2021,0.0484312772750854,0.0,0.0,33,51
NOVEL_SUM_6,2021,0.0406246185302734,0.0,0.0,10,51
NOVEL_SUM_46,2021,0.0639883875846862,0.0,0.0,129,73
NOVEL_SUM_45,2021,0.0159001350402832,0.0,0.0,27,43
NOVEL_SUM_60,2021,0.013171374797821,0.0,0.0,33,65
NOVEL_SUM_37,2021,0.0485659837722778,0.0,0.0,62,73
NOVEL_SUM_36,2021,0.0582388043403625,0.0,0.0,1,33
NOVEL_QA_27,2021,0.0558785200119018,0.0,0.0,4,38
NOVEL_QA_26,2021,0.03953218460083,0.0,0.0,2,37
NOVEL_QA_25,2021,0.0511371493339538,0.0,0.0,4,28
NOVEL_QA_22,2021,0.0633379220962524,0.0,0.0,21,43
NOVEL_QA_21,2021,0.0107396245002746,0.0,0.0,27,28
NOVEL_QA_18,2021,0.0617793798446655,0.0,0.0,11,25
NOVEL_QA_17,2021,0.0657891035079956,0.0,0.0,0,11
NOVEL_QA_16,2021,0.0466614961624145,0.0,0.0,39,40
NOVEL_QA_15,2021,0.0452824831008911,0.0,0.0,99,45
NOVEL_QA_14,2021,0.0124502182006835,0.0,0.0,29,49
NOVEL_QA_32,2021,0.0571178197860717,0.0,0.0,3,39
NOVEL_SUM_54,2021,0.0625929832458496,0.0,0.0,85,21
NOVEL_SUM_53,2021,0.0135413408279418,0.0,0.0,15,26
NOVEL_SUM_52,2021,0.0537065267562866,0.0,0.0,1,26
NOVEL_SUM_49,2021,0.0208040475845336,0.0,0.0,128,56
NOVEL_SUM_47,2021,0.0134628415107727,0.0,0.0,209,51
NOVEL_MT_115,2021,0.0549243688583374,0.0,0.0,12,26
NOVEL_MT_113,2021,0.0557194948196411,0.0,0.0,2,34
NOVEL_MT_112,2021,0.0701621770858764,0.0,0.0,8,34
NOVEL_MT_110,2021,0.047641098499298,0.0,0.0,1,0
NOVEL_MT_109,2021,0.0688542127609252,0.0,0.0,6,26
NOVEL_MT_117,2021,0.0570408105850219,0.0,0.0,36,49
NOVEL_MT_116,2021,0.0493704676628112,0.0,0.0,4,41
NOVEL_QA_13,2021,0.0590952634811401,0.0,0.0,122,48
NOVEL_QA_30,2021,0.0648029446601867,0.0,0.0,0,51
NOVEL_SUM_33,2021,0.0638185739517211,0.0,0.0,5,36
NOVEL_SUM_32,2021,0.0474842190742492,0.0,0.0,26,66
NOVEL_SUM_31,2021,0.0472497940063476,0.0,0.0,20,34
NOVEL_SUM_30,2021,0.0595490336418151,0.0,0.0,8,38
NOVEL_SUM_28,2021,0.0474904179573059,0.0,0.0,2,31
NOVEL_SUM_26,2021,0.0644934773445129,0.0,0.0,22,59
NOVEL_SUM_24,2021,0.014133334159851,0.0,0.0,12,71
NOVEL_SUM_70,2021,0.0120840072631835,0.0,0.0,7,31
NOVEL_SUM_69,2021,0.0624924898147583,0.0,0.0,13,33
NOVEL_SUM_61,2021,0.0594239234924316,0.0,0.0,35,69
NOVEL_MT_155,2021,0.0667275190353393,0.0,0.0,2,29
NOVEL_MT_96,2021,0.0156930088996887,0.0,0.0,7,48
NOVEL_MT_93,2021,0.047656238079071,0.0,0.0,29,48
NOVEL_QA_10,2021,0.0554944276809692,0.0,0.0,22,51
NOVEL_QA_8,2021,0.0516079068183898,0.0,0.0,9,33
NOVEL_QA_7,2021,0.0123857259750366,0.0,0.0,10,19
NOVEL_QA_5,2021,0.069670021533966,0.0,0.0,1,48
NOVEL_QA_4,2021,0.0545471310615539,0.0,0.0,34,57
NOVEL_MT_168,2021,0.0692394375801086,0.0,0.0,7,69
NOVEL_MT_167,2021,0.0148825645446777,0.0,0.0,28,34
NOVEL_MT_165,2021,0.0641733407974243,0.0,0.0,1,21
NOVEL_MT_161,2021,0.0157661437988281,0.0,0.0,4,22
NOVEL_MT_156,2021,0.0650596618652343,0.0,0.0,3,61
NOVEL_MT_99,2021,0.0538147091865539,0.0,0.0,14,26
NOVEL_MT_154,2021,0.0196034312248229,0.0,0.0,35,60
NOVEL_MT_153,2021,0.0608517527580261,0.0,0.0,3,109
NOVEL_MT_150,2021,0.0092796087265014,0.0,0.0,35,39
NOVEL_MT_148,2021,0.0455837249755859,0.0,0.0,7,31
NOVEL_MT_86,2021,0.0397788882255554,0.0,0.0,60,65
NOVEL_MT_83,2021,0.0686241388320922,0.0,0.0,1,34
NOVEL_MT_82,2021,0.0565441250801086,0.0,0.0,3,51
NOVEL_MT_81,2021,0.0586563944816589,0.0,0.0,24,63
NOVEL_MT_78,2021,0.0140824317932128,0.0,0.0,27,43
NOVEL_MT_77,2021,0.0500425100326538,0.0,0.0,4,16
NOVEL_MT_92,2021,0.0663446187973022,0.0,0.0,16,40
NOVEL_MT_91,2021,0.0715791583061218,0.0,0.0,2,37
NOVEL_SUM_64,2021,0.062280535697937,0.0,0.0,26,77
NOVEL_QA_12,2021,0.0484312772750854,0.0,0.0,33,51
NOVEL_SUM_39,2021,0.0078641772270202,0.0,0.0,43,37
NOVEL_SUM_3,2021,0.0477656126022338,0.0,0.0,26,44
NOVEL_SUM_23,2021,0.0120822787284851,0.0,0.0,23,35
NOVEL_SUM_22,2021,0.0464360117912292,0.0,0.0,18,58
NOVEL_SUM_21,2021,0.009941279888153,0.0,0.0,70,52
NOVEL_SUM_20,2021,0.0555462837219238,0.0,0.0,6,64
NOVEL_SUM_19,2021,0.0657238960266113,0.0,0.0,31,68
NOVEL_SUM_17,2021,0.0486119389533996,0.0,0.0,4,54
NOVEL_SUM_68,2021,0.0476026535034179,0.0,0.0,74,65
NOVEL_SUM_67,2021,0.0128431320190429,0.0,0.0,19,34
NOVEL_SUM_66,2021,0.0565850138664245,0.0,0.0,11,47
NOVEL_DIA_56,2021,0.0625929832458496,0.0,0.0,85,21
NOVEL_SUM_16,2021,0.0515575408935546,0.0,0.0,40,57
NOVEL_SUM_15,2021,0.026889145374298,0.0,0.0,35,34
NOVEL_SUM_14,2021,0.0537275075912475,0.0,0.0,1,82
NOVEL_SUM_44,2021,0.0637981295585632,0.0,0.0,43,62
NOVEL_SUM_42,2021,0.0279471278190612,0.0,0.0,70,34
NOVEL_SUM_41,2021,0.009083092212677,0.0,0.0,12,27
NOVEL_MT_108,2021,0.0626039505004882,0.0,0.0,54,43
NOVEL_MT_107,2021,0.0759422183036804,0.0,0.0,7,69
NOVEL_MT_105,2021,0.0685012936592102,0.0,0.0,3,21
NOVEL_MT_104,2021,0.0506971478462219,0.0,0.0,4,55
NOVEL_MT_101,2021,0.0737123489379882,0.0,0.0,3,41
NOVEL_DIA_52,2021,0.054151713848114,0.0,0.0,18,69
NOVEL_MT_133,2021,0.0564169883728027,0.0,0.0,2,17
NOVEL_MT_132,2021,0.0545024871826171,0.0,0.0,2,58
NOVEL_MT_130,2021,0.0605983734130859,0.0,0.0,1,21
NOVEL_MT_128,2021,0.0144622921943664,0.0,0.0,13,38
NOVEL_MT_127,2021,0.0489989519119262,0.0,0.0,1,15
NOVEL_QA_64,2021,0.0269591212272644,0.0,0.0,11,49
NOVEL_QA_63,2021,0.012282371520996,0.0,0.0,19,31
NOVEL_QA_86,2021,0.0129097700119018,0.0,0.0,11,51
NOVEL_QA_70,2021,0.0289785265922546,0.0,0.0,33,37
NOVEL_QA_69,2021,0.0101787447929382,0.0,0.0,10,35
NOVEL_DIA_54,2021,0.0544065237045288,0.0,0.0,3,20
NOVEL_DIA_53,2021,0.0541537404060363,0.0,0.0,15,53
NOVEL_MT_137,2021,0.0611469149589538,0.0,0.0,6,28
NOVEL_DIA_51,2021,0.0425463914871215,0.0,0.0,35,55
NOVEL_DIA_50,2021,0.0507116317749023,0.0,0.0,9,33
NOVEL_QA_67,2021,0.0552606582641601,0.0,0.0,18,39
NOVEL_QA_66,2021,0.0516115427017211,0.0,0.0,1,24
NOVEL_QA_65,2021,0.0097402334213256,0.0,0.0,18,38
NOVEL_QA_24,2021,0.0744120478630065,0.0,0.0,1,0
NOVEL_QA_23,2021,0.0583426356315612,0.0,0.0,11,18
NOVEL_QA_62,2021,0.0727378726005554,0.0,0.0,3,29
NOVEL_QA_61,2021,0.0271457433700561,0.0,0.0,11,23
NOVEL_QA_60,2021,0.0527097582817077,0.0,0.0,20,53
NOVEL_QA_59,2021,0.0598331689834594,0.0,0.0,10,39
NOVEL_QA_58,2021,0.0591911077499389,0.0,0.0,6,32
NOVEL_DIA_40,2021,0.0549415349960327,0.0,0.0,1,18
NOVEL_DIA_25,2021,0.0735435485839843,0.0,0.0,2,27
NOVEL_DIA_26,2021,0.0464360117912292,0.0,0.0,18,58
