global_paper_id,local_paper_id,title,domain,split,score,method
SKG_MT_481,481,QCRI-MES Submission at WMT13 Using Transliteration Mining to Improve Statistical Machine Translation,MT,SKG,0.762762509521182,tfidf
SKG_MT_482,482,Attention over Heads A Multi-Hop Attention for Neural Machine Translation,MT,SKG,0.8943361283701942,tfidf
SKG_MT_483,483,The ADAPT’s Submissions to the WMT20 Biomedical Translation Task,MT,SKG,0.5726325797335873,tfidf
SKG_MT_485,485,Controlling the Output Length of Neural Machine Translation,MT,SKG,0.5731372614218884,tfidf
SKG_MT_486,486,"Distill, Adapt, Distill Training Small, In-Domain Models for Neural Machine Translation",MT,SKG,0.6425637382494486,tfidf
SKG_MT_487,487,Efficient Elicitation of Annotations for Human Evaluation of Machine Translation,MT,SKG,0.6674588250329163,tfidf
SKG_MT_488,488,Incremental Decoding for Phrase-Based Statistical Machine Translation,MT,SKG,0.6962950495859422,tfidf
SKG_MT_489,489,On the Same Page Comparing Inter-Annotator Agreement in Sentence and Document Level Human Machine Translation Evaluation,MT,SKG,0.6249677926879315,tfidf
SKG_MT_490,490,Losing Heads in the Lottery Pruning Transformer Attention in Neural Machine Translation,MT,SKG,0.718251617238281,tfidf
SKG_MT_494,494,Neural Machine Translation by Minimising the Bayes-risk with Respect to Syntactic Translation Lattices,MT,SKG,0.6744139117272825,tfidf
SKG_MT_495,495,Leveraging Monolingual Data with Self-Supervision for Multilingual Neural Machine Translation,MT,SKG,0.7715172187198791,tfidf
SKG_MT_496,496,Fast Generation of Translation Forest for Large-Scale SMT Discriminative Training,MT,SKG,0.5129621560470651,tfidf
SKG_MT_497,497,Improving Machine Translation Quality Estimation with Neural Network Features,MT,SKG,0.6314723812976668,tfidf
SKG_MT_499,499,DiDi’s Machine Translation System for WMT2020,MT,SKG,0.6534443300908253,tfidf
SKG_MT_500,500,Learning a Phrase-based Translation Model from Monolingual Data with Application to Domain Adaptation,MT,SKG,0.583574494334408,tfidf
SKG_MT_501,501,Distilling Translations with Visual Awareness,MT,SKG,0.6581573295740905,tfidf
SKG_MT_502,502,ParaNMT-50M Pushing the Limits of Paraphrastic Sentence Embeddings with Millions of Machine Translations,MT,SKG,0.5383951633611345,tfidf
SKG_MT_505,505,Attention Focusing for Neural Machine Translation by Bridging Source and Target Embeddings,MT,SKG,0.7715540434114337,tfidf
SKG_MT_506,506,A Multi-Task Architecture on Relevance-based Neural Query Translation,MT,SKG,0.5966916504703726,tfidf
SKG_MT_507,507,Style Transfer Through Back-Translation,MT,SKG,0.5690022443783608,tfidf
SKG_MT_508,508,Towards Understanding Neural Machine Translation with Word Importance,MT,SKG,0.6159089221418835,tfidf
SKG_MT_511,511,Overcoming Catastrophic Forgetting During Domain Adaptation of Neural Machine Translation,MT,SKG,0.7666448636881787,tfidf
SKG_MT_512,512,AdvAug Robust Adversarial Augmentation for Neural Machine Translation,MT,SKG,0.7699933884553383,tfidf
SKG_MT_513,513,Improving Statistical Machine Translation Performance by Oracle-BLEU Model Re-estimation,MT,SKG,0.8265282195946517,tfidf
SKG_MT_515,515,Modelling Annotator Bias with Multi-task Gaussian Processes An Application to Machine Translation Quality Estimation,MT,SKG,0.5666988145718249,tfidf
SKG_MT_516,516,The ADAPT System Description for the IWSLT 2018 Basque to English Translation Task,MT,SKG,0.509421228722029,tfidf
SKG_MT_517,517,Neural Machine Translation with Recurrent Attention Modeling,MT,SKG,0.501168234691143,tfidf
SKG_MT_519,519,Learning to Navigate Unseen Environments Back Translation with Environmental Dropout,MT,SKG,0.628523585140091,tfidf
SKG_MT_521,521,Transfer Learning for Related Languages Submissions to the WMT20 Similar Language Translation Task,MT,SKG,0.6437665936818283,tfidf
SKG_MT_522,522,Syntactically Supervised Transformers for Faster Neural Machine Translation,MT,SKG,0.6838749681829901,tfidf
SKG_MT_524,524,Improving Word Sense Disambiguation with Translations,MT,SKG,0.6901889930538264,tfidf
SKG_MT_525,525,Unsupervised Multimodal Neural Machine Translation with Pseudo Visual Pivoting,MT,SKG,0.808534783226893,tfidf
SKG_MT_526,526,Inference Strategies for Machine Translation with Conditional Masking,MT,SKG,0.5349089858971225,tfidf
SKG_MT_530,530,Dependency-based Automatic Enumeration of Semantically Equivalent Word Orders for Evaluating Japanese Translations,MT,SKG,0.6383814215660095,semantic
SKG_MT_531,531,A Novel Graph-based Multi-modal Fusion Encoder for Neural Machine Translation,MT,SKG,0.7798078312019201,tfidf
SKG_MT_532,532,Target Foresight Based Attention for Neural Machine Translation,MT,SKG,0.8509022196171686,tfidf
SKG_MT_533,533,Modeling Target-Side Inflection in Neural Machine Translation,MT,SKG,0.5099818240814106,tfidf
SKG_MT_535,535,A Topic Similarity Model for Hierarchical Phrase-based Translation,MT,SKG,0.8479060578449499,tfidf
SKG_MT_536,536,Huawei’s Submissions to the WMT20 Biomedical Translation Task,MT,SKG,0.7079798706373741,tfidf
SKG_MT_539,539,Facebook FAIR’s WMT19 News Translation Task Submission,MT,SKG,0.6695612072944641,semantic
SKG_MT_540,540,Language Modeling Teaches You More than Translation Does Lessons Learned Through Auxiliary Syntactic Task Analysis,MT,SKG,0.7251305529457327,tfidf
SKG_MT_541,541,Are we Estimating or Guesstimating Translation Quality,MT,SKG,0.6854759508561022,tfidf
SKG_MT_543,543,On the Sparsity of Neural Machine Translation Models,MT,SKG,0.6580067004036642,tfidf
SKG_MT_544,544,A High-Quality Multilingual Dataset for Structured Documentation Translation,MT,SKG,0.5989762275900792,tfidf
SKG_MT_545,545,Learning from Post-Editing Online Model Adaptation for Statistical Machine Translation,MT,SKG,0.6563704580365045,tfidf
SKG_MT_546,546,Sharp Models on Dull Hardware Fast and Accurate Neural Machine Translation Decoding on the CPU,MT,SKG,0.5621234969354922,tfidf
SKG_MT_547,547,"Jane Open Source Hierarchical Translation, Extended with Reordering and Lexicon Models",MT,SKG,0.5855324321279551,tfidf
SKG_MT_548,548,Iterative Dual Domain Adaptation for Neural Machine Translation,MT,SKG,0.6471726431818134,tfidf
SKG_MT_549,549,Ensembling Factored Neural Machine Translation Models for Automatic Post-Editing and Quality Estimation,MT,SKG,0.6561292696757401,tfidf
SKG_MT_550,550,Continuous Space Translation Models with Neural Networks,MT,SKG,0.5797672507049042,tfidf
SKG_MT_552,552,Unsupervised Extraction of Partial Translations for Neural Machine Translation,MT,SKG,0.6383504501270109,tfidf
SKG_MT_555,555,Accurate Evaluation of Segment-level Machine Translation Metrics,MT,SKG,0.5567242388341808,tfidf
SKG_MT_556,556,Latent Variable Model for Multi-modal Translation,MT,SKG,0.6528877401718136,tfidf
SKG_MT_557,557,Better Evaluation Metrics Lead to Better Machine Translation,MT,SKG,0.7339887158123501,tfidf
SKG_MT_558,558,Combining Character and Word Information in Neural Machine Translation Using a Multi-Level Attention,MT,SKG,0.7086345566857244,tfidf
SKG_MT_559,559,SuperNMT Neural Machine Translation with Semantic Supersenses and Syntactic Supertags,MT,SKG,0.693948323943163,tfidf
SKG_MT_560,560,Hallucinating Phrase Translations for Low Resource MT,MT,SKG,0.6646774580905385,tfidf
SKG_MT_561,561,Facebook AI’s WAT19 Myanmar-English Translation Task Submission,MT,SKG,0.5347044173108709,tfidf
SKG_MT_562,562,Improving Back-Translation with Uncertainty-based Confidence Estimation,MT,SKG,0.5877597502909024,tfidf
SKG_MT_565,565,Improving On-line Handwritten Recognition using Translation Models in Multimodal Interactive Machine Translation,MT,SKG,0.5859737369481317,tfidf
SKG_MT_566,566,Approaching Neural Grammatical Error Correction as a Low-Resource Machine Translation Task,MT,SKG,0.5530290222895369,tfidf
SKG_MT_567,567,Efficient Path Counting Transducers for Minimum Bayes-Risk Decoding of Statistical Machine Translation Lattices,MT,SKG,0.5440203272359937,tfidf
SKG_MT_568,568,End-to-End Offline Speech Translation System for IWSLT 2020 using Modality Agnostic Meta-Learning,MT,SKG,0.6258825603490452,tfidf
SKG_MT_569,569,CMU’s Machine Translation System for IWSLT 2019,MT,SKG,0.7936015207800646,tfidf
SKG_MT_570,570,Findings of the WMT 2019 Biomedical Translation Shared Task Evaluation for MEDLINE Abstracts and Biomedical Terminologies,MT,SKG,0.6236703572609041,tfidf
SKG_MT_572,572,Advancements in Reordering Models for Statistical Machine Translation,MT,SKG,0.5593772999083934,tfidf
SKG_MT_573,573,Character-Level Translation with Self-attention,MT,SKG,0.7104601782006649,tfidf
SKG_MT_574,574,Variational Neural Machine Translation,MT,SKG,0.720415761423591,tfidf
SKG_MT_575,575,Dynamic Sentence Sampling for Efficient Training of Neural Machine Translation,MT,SKG,0.569526640323006,tfidf
SKG_MT_576,576,SAGAN A Machine Translation Approach for Cross-Lingual Textual Entailment,MT,SKG,0.5838197341605565,tfidf
SKG_MT_577,577,Utilizing Monolingual Data in NMT for Similar Languages Submission to Similar Language Translation Task,MT,SKG,0.5045905960280462,tfidf
SKG_MT_579,579,Multi-Hypothesis Machine Translation Evaluation,MT,SKG,0.6607159772364039,tfidf
SKG_MT_580,580,Neural Machine Translation Hindi-Nepali,MT,SKG,0.6440223339271959,tfidf
SKG_MT_585,585,Vs and OOVs Two Problems for Translation between German and English,MT,SKG,0.5325054026139906,tfidf
SKG_MT_586,586,Factored Markov Translation with Robust Modeling,MT,SKG,0.5815050429500382,tfidf
SKG_MT_587,587,Compact Personalized Models for Neural Machine Translation,MT,SKG,0.7128509339895321,tfidf
SKG_MT_589,589,Metric for Automatic Machine Translation Evaluation based on Universal Sentence Representations,MT,SKG,0.6262191447079564,tfidf
SKG_MT_590,590,Augmenting String-to-Tree and Tree-to-String Translation with Non-Syntactic Phrases,MT,SKG,0.684999645474337,tfidf
SKG_MT_591,591,Enlisting the Ghost Modeling Empty Categories for Machine Translation,MT,SKG,0.6702293917180095,tfidf
SKG_MT_594,594,Pre-training Multilingual Neural Machine Translation by Leveraging Alignment Information,MT,SKG,0.8328402264743056,tfidf
SKG_MT_595,595,"RegMT System for Machine Translation, System Combination, and Evaluation",MT,SKG,0.7085716754583257,tfidf
SKG_MT_597,597,Shared-Private Bilingual Word Embeddings for Neural Machine Translation,MT,SKG,0.6495646320350955,tfidf
SKG_MT_598,598,Undirected Machine Translation with Discriminative Reinforcement Learning,MT,SKG,0.6775355966523614,tfidf
SKG_MT_602,602,Recurrent Positional Embedding for Neural Machine Translation,MT,SKG,0.7975013278292842,tfidf
SKG_MT_603,603,Unsupervised Search for the Optimal Segmentation for Statistical Machine Translation,MT,SKG,0.5896657008387576,tfidf
SKG_MT_604,604,Subword Regularization Improving Neural Network Translation Models with Multiple Subword Candidates,MT,SKG,0.5293268139951173,tfidf
SKG_MT_605,605,Graph Convolutional Encoders for Syntax-aware Neural Machine Translation,MT,SKG,0.8413155661918684,tfidf
SKG_MT_606,606,Decision Trees for Lexical Smoothing in Statistical Machine Translation,MT,SKG,0.697337564633254,tfidf
SKG_MT_608,608,Unsupervised Pivot Translation for Distant Languages,MT,SKG,0.7999020519575578,tfidf
SKG_MT_609,609,Domain Differential Adaptation for Neural Machine Translation,MT,SKG,0.8015634237585001,tfidf
SKG_MT_610,610,Improving Word Sense Disambiguation in Neural Machine Translation with Sense Embeddings,MT,SKG,0.6803115926450155,tfidf
SKG_MT_611,611,Factorized Transformer for Multi-Domain Neural Machine Translation,MT,SKG,0.6683278412268553,tfidf
SKG_MT_612,612,Zero-shot North Korean to English Neural Machine Translation by Character Tokenization and Phoneme Decomposition,MT,SKG,0.5872788738565466,tfidf
SKG_MT_613,613,Optimized Online Rank Learning for Machine Translation,MT,SKG,0.6421807713012246,tfidf
SKG_MT_614,614,"MMPE A Multi-Modal Interface using Handwriting, Touch Reordering, and Speech Commands for Post-Editing Machine Translation",MT,SKG,0.6378542770453407,tfidf
SKG_MT_615,615,Encoding Source Language with Convolutional Neural Network for Machine Translation,MT,SKG,0.7062839502052728,tfidf
SKG_MT_616,616,Code-Switching for Enhancing NMT with Pre-Specified Translation,MT,SKG,0.6772396475929683,tfidf
SKG_MT_618,618,Multi-Granularity Self-Attention for Neural Machine Translation,MT,SKG,0.7746483407044367,tfidf
SKG_MT_620,620,Effects of Noun Phrase Bracketing in Dependency Parsing and Machine Translation,MT,SKG,0.5450888554925479,tfidf
SKG_MT_621,621,Robust Neural Machine Translation for Clean and Noisy Speech Transcripts,MT,SKG,0.6386935375714434,tfidf
SKG_MT_622,622,Collaborative Machine Translation Service for Scientific texts,MT,SKG,0.5005408349774485,tfidf
SKG_MT_626,626,Exploiting Sentential Context for Neural Machine Translation,MT,SKG,0.793246483276476,tfidf
SKG_MT_628,628,The LMU Munich System for the WMT 2020 Unsupervised Machine Translation Shared Task,MT,SKG,0.7904165216792891,tfidf
SKG_MT_631,631,Jointly Masked Sequence-to-Sequence Model for Non-Autoregressive Neural Machine Translation,MT,SKG,0.8595304830733419,tfidf
SKG_MT_634,634,Training with Adversaries to Improve Faithfulness of Attention in Neural Machine Translation,MT,SKG,0.7001550402564469,tfidf
SKG_MT_636,636,Towards Bidirectional Hierarchical Representations for Attention-based Neural Machine Translation,MT,SKG,0.6028881567770485,tfidf
SKG_MT_640,640,Improving Domain Adaptation Translation with Domain Invariant and Specific Information,MT,SKG,0.718041695908675,tfidf
SKG_MT_641,641,Investigations in Exact Inference for Hierarchical Translation,MT,SKG,0.7735013961791992,semantic
SKG_MT_642,642,A Comparison between Count and Neural Network Models Based on Joint Translation and Reordering Sequences,MT,SKG,0.8094752223200405,tfidf
SKG_MT_645,645,Word Representations in Factored Neural Machine Translation,MT,SKG,0.546838360966969,tfidf
SKG_MT_646,646,To Cache or Not To Cache Experiments with Adaptive Models in Statistical Machine Translation,MT,SKG,0.7559551702478141,tfidf
SKG_MT_647,647,Learning Translational and Knowledge-based Similarities from Relevance Rankings for Cross-Language Retrieval,MT,SKG,0.5740655460924966,tfidf
SKG_MT_649,649,Generalized Data Augmentation for Low-Resource Translation,MT,SKG,0.8953281463448086,tfidf
SKG_MT_650,650,Unfolding and Shrinking Neural Machine Translation Ensembles,MT,SKG,0.6545127182836606,tfidf
SKG_MT_651,651,A Joint Dependency Model of Morphological and Syntactic Structure for Statistical Machine Translation,MT,SKG,0.6366035903365977,tfidf
SKG_MT_652,652,Using Discourse Structure Improves Machine Translation Evaluation,MT,SKG,0.7437170453023516,tfidf
SKG_MT_654,654,Improving Robustness of Machine Translation with Synthetic Noise,MT,SKG,0.6151374049163176,tfidf
SKG_MT_655,655,Incorporating Word and Subword Units in Unsupervised Machine Translation Using Language Model Rescoring,MT,SKG,0.5205622302985741,tfidf
SKG_MT_656,656,Multimodal Quality Estimation for Machine Translation,MT,SKG,0.680933871198918,tfidf
SKG_MT_658,658,Neural Machine Translation of Rare Words with Subword Units,MT,SKG,0.637058377576675,tfidf
SKG_MT_659,659,Bidirectional Generative Adversarial Networks for Neural Machine Translation,MT,SKG,0.6774180404383199,tfidf
SKG_MT_660,660,Maximum Entropy Translation Model in Dependency-Based MT Framework,MT,SKG,0.6031592620248429,tfidf
SKG_MT_661,661,tSEARCH Flexible and Fast Search over Automatic Translations for Improved QualityError Analysis,MT,SKG,0.5014419333370876,tfidf
SKG_MT_662,662,Freezing Subnetworks to Analyze Domain Adaptation in Neural Machine Translation,MT,SKG,0.6625985332405832,tfidf
SKG_MT_665,665,Modeling Source Syntax for Neural Machine Translation,MT,SKG,0.7513806839439677,tfidf
SKG_MT_668,668,USAAR-SHEFFIELD Semantic Textual Similarity with Deep Regression and Machine Translation Evaluation Metrics,MT,SKG,0.5928229525245389,tfidf
SKG_MT_669,669,Exploiting Deep Representations for Neural Machine Translation,MT,SKG,0.734814566985615,tfidf
SKG_MT_672,672,Multi-Source Syntactic Neural Machine Translation,MT,SKG,0.7851202627720768,tfidf
SKG_MT_673,673,A Character-level Decoder without Explicit Segmentation for Neural Machine Translation,MT,SKG,0.6521941781753023,tfidf
SKG_MT_674,674,Differentiable Sampling with Flexible Reference Word Order for Neural Machine Translation,MT,SKG,0.5992296042568562,tfidf
SKG_MT_676,676,A Rule-Augmented Statistical Phrase-based Translation System,MT,SKG,0.834878314506949,tfidf
SKG_MT_677,677,Adobe AMPS’s Submission for Very Low Resource Supervised Translation Task at WMT20,MT,SKG,0.6465363487108122,tfidf
SKG_MT_680,680,Target-Centric Features for Translation Quality Estimation,MT,SKG,0.6417214691784734,tfidf
SKG_MT_681,681,Efficient Solutions for Word Reordering in German-English Phrase-Based Statistical Machine Translation,MT,SKG,0.6170330024133942,tfidf
SKG_MT_682,682,Name-aware Machine Translation,MT,SKG,0.5549941666027269,tfidf
SKG_MT_683,683,Findings of the First Shared Task on Machine Translation Robustness,MT,SKG,0.546965697860056,tfidf
SKG_MT_684,684,Pieces of Eight 8-bit Neural Machine Translation,MT,SKG,0.6172181453715095,tfidf
SKG_MT_685,685,Korean-to-Japanese Neural Machine Translation System using Hanja Information,MT,SKG,0.7422497806108868,tfidf
