paper_id,year,semantic_knn,structural_novelty,triple_count,cited_by_count,reference_count
SKG_PAR_146,2020,0.9344064593315125,0.7181208053691275,149.0,7,0
SKG_PAR_150,2020,0.9425415992736816,0.819672131147541,122.0,3,26
SKG_MT_990,2020,0.9328261613845824,0.6666666666666666,63.0,4,11
SKG_MT_996,2020,0.9372910261154176,0.6538461538461539,130.0,3,54
SKG_MT_997,2020,0.9470615386962892,0.6495726495726496,117.0,1,36
SKG_MT_1002,2020,1.0,0.620253164556962,79.0,6,17
SKG_MT_634,2020,0.9296159744262696,0.7014925373134329,67.0,0,55
SKG_MT_65,2020,0.9492252469062804,0.7014925373134329,134.0,19,51
SKG_MT_76,2020,0.9352343678474426,0.7073170731707317,205.0,11,37
SKG_MT_81,2020,0.9471119046211244,0.66,100.0,61,27
SKG_MT_54,2020,0.9286712408065796,0.7,10.0,13,19
SKG_DIA_97,2020,0.9396367073059082,0.6162790697674418,86.0,21,34
SKG_DIA_98,2020,0.952394962310791,0.6944444444444444,144.0,46,51
SKG_DIA_99,2020,0.9418950080871582,0.6851851851851852,108.0,21,40
SKG_DIA_101,2020,0.9431647062301636,0.6883116883116883,154.0,56,42
SKG_DIA_102,2020,0.9441124200820924,0.723404255319149,141.0,207,47
SKG_SA_445,2020,0.9447118639945984,0.7761194029850746,67.0,117,52
SKG_SA_453,2020,0.9417265057563782,0.8502673796791443,187.0,38,28
SKG_SA_408,2020,0.9530364871025084,0.757085020242915,247.0,33,55
SKG_QA_422,2020,0.949710726737976,0.7794117647058824,204.0,65,49
NOVEL_MT_9,2020,0.9488226175308228,0.0,0.0,4,19
SKG_QA_406,2020,0.928335964679718,0.6419753086419753,162.0,21,41
SKG_MT_1334,2020,0.933776557445526,0.6238532110091743,109.0,23,10
SKG_MT_1342,2020,0.9421006441116332,0.7126436781609196,174.0,2,31
SKG_MT_1345,2020,0.948698878288269,0.7731481481481481,216.0,99,45
SKG_MT_1368,2020,0.9442553520202636,0.7222222222222222,144.0,1,34
SKG_MT_1382,2020,0.9290742874145508,0.765625,64.0,6,29
SKG_DIA_124,2020,0.935177445411682,0.7727272727272727,286.0,30,51
SKG_MT_766,2020,0.9324930310249328,0.6129032258064516,155.0,7,39
SKG_MT_769,2020,0.9324671626091005,0.7712765957446809,188.0,21,57
SKG_MT_774,2020,0.9505550265312196,0.69,100.0,2,11
SKG_MT_775,2020,0.9354323148727416,0.7342657342657343,143.0,19,55
SKG_PAR_132,2020,0.9307607412338256,0.785234899328859,149.0,33,63
SKG_QA_412,2020,0.9428098797798156,0.7649769585253456,217.0,138,35
SKG_QA_413,2020,0.9419656991958618,0.7477477477477478,111.0,20,68
SKG_DIA_55,2020,0.9248121976852416,0.7933884297520661,121.0,7,31
SKG_MT_543,2020,0.9325348734855652,0.6610169491525424,59.0,11,37
SKG_MT_628,2020,0.9481273889541626,0.7239583333333334,192.0,2,14
SKG_DIA_105,2020,0.950677216053009,0.7217741935483871,248.0,11,53
SKG_MT_477,2020,0.9376837015151978,0.8,350.0,32,55
SKG_MT_479,2020,0.9459750056266784,0.5454545454545454,99.0,135,19
SKG_MT_483,2020,0.9571294784545898,0.7246376811594203,69.0,5,34
SKG_MT_486,2020,0.9350942373275756,0.819672131147541,61.0,3,27
SKG_QA_458,2020,0.8105308413505554,0.7470355731225297,253.0,78,42
SKG_QA_460,2020,0.9440970420837402,0.5,106.0,4,24
SKG_QA_477,2020,0.9410703778266908,0.75,24.0,29,46
SKG_QA_479,2020,0.944533348083496,0.688,125.0,19,61
SKG_QA_441,2020,0.9474600553512572,0.7444444444444445,90.0,11,22
SKG_DIA_72,2020,0.9377792477607728,0.8176100628930818,159.0,70,42
SKG_DIA_73,2020,0.9423930048942566,0.6901408450704225,142.0,227,42
SKG_MT_1341,2020,0.9463487863540648,0.6761904761904762,210.0,11,47
SKG_MT_1348,2020,0.9352918863296508,0.6705882352941176,85.0,7,85
SKG_MT_1356,2020,0.9314131736755372,0.7328767123287672,146.0,14,25
SKG_MT_1362,2020,0.9446120262145996,0.6666666666666666,102.0,18,41
SKG_MT_898,2020,0.9369089007377625,0.6942675159235668,157.0,26,54
SKG_MT_776,2020,0.9489105343818665,0.6344086021505376,186.0,20,55
SKG_MT_568,2020,0.9428631067276,0.6904761904761905,84.0,8,29
SKG_MT_573,2020,0.9503186941146852,0.6631578947368421,95.0,25,18
SKG_MT_36,2020,0.9350286722183228,0.64,50.0,11,42
SKG_MT_37,2020,0.9515544176101683,0.673469387755102,98.0,4,35
SKG_MT_41,2020,0.9457634687423706,0.7443946188340808,223.0,3,28
SKG_MT_42,2020,0.9374783635139464,0.6739130434782609,92.0,23,22
SKG_MT_51,2020,0.9412665367126464,0.6818181818181818,132.0,78,47
SKG_MT_1391,2020,0.93655264377594,0.728,125.0,1,16
SKG_MT_1393,2020,0.9552732706069946,0.68,75.0,4,27
SKG_MT_1407,2020,0.9243441820144652,0.7716535433070866,127.0,2,24
SKG_DIA_126,2020,0.9429374933242798,0.75,188.0,102,55
SKG_DIA_143,2020,0.9139351844787598,0.8775510204081632,49.0,14,72
SKG_SA_413,2020,0.9452865719795228,0.7738095238095238,168.0,1,24
SKG_DIA_103,2020,0.948947548866272,0.7411764705882353,170.0,103,39
SKG_DIA_119,2020,0.9221590757369996,0.7295081967213115,122.0,6,50
SKG_DIA_151,2020,0.930908977985382,0.6846153846153846,130.0,2,27
SKG_SA_344,2020,0.9432610273361206,0.6942148760330579,121.0,41,21
SKG_SA_345,2020,0.9391449093818665,0.6634146341463415,205.0,126,39
SKG_SA_350,2020,0.9437206983566284,0.7804878048780488,82.0,3,21
SKG_SA_358,2020,0.9491883516311646,0.7962962962962963,54.0,1,8
SKG_SA_371,2020,0.9470589756965636,0.5984251968503937,127.0,11,24
SKG_SA_312,2020,0.9472416639328004,0.6402439024390244,328.0,14,19
SKG_SA_384,2020,0.9423996210098268,0.7564766839378239,193.0,189,50
SKG_SA_402,2020,0.951274871826172,0.7301587301587301,189.0,11,23
SKG_SA_403,2020,0.9447512626647948,0.6060606060606061,99.0,2,15
SKG_MT_1409,2020,0.9387866258621216,0.6666666666666666,42.0,55,26
SKG_QA_486,2020,0.9250024557113647,0.925,40.0,25,11
SKG_QA_492,2020,0.9370702505111694,0.75177304964539,141.0,36,28
SKG_QA_444,2020,0.9420925974845886,0.7901234567901234,81.0,34,20
SKG_MT_889,2020,0.9536884427070618,0.691358024691358,81.0,3,24
SKG_DIA_187,2020,0.9366000294685364,0.8135593220338984,59.0,21,38
SKG_MT_8,2020,0.9434658885002136,0.3774104683195592,363.0,40,36
SKG_MT_28,2020,0.943877339363098,0.6976744186046512,43.0,0,27
SKG_MT_5,2020,0.9352397918701172,0.6331360946745562,169.0,40,43
SKG_MT_760,2020,0.948564350605011,0.7481481481481481,135.0,35,25
SKG_DIA_154,2020,0.9498527646064758,0.7265625,128.0,45,38
SKG_DIA_155,2020,0.9239632487297058,0.7864077669902912,103.0,0,40
SKG_DIA_159,2020,0.9450293779373168,0.7483443708609272,151.0,29,39
SKG_DIA_165,2020,0.9348572492599488,0.6448598130841121,107.0,54,39
SKG_DIA_169,2020,0.9473742246627808,0.6504854368932039,103.0,114,40
SKG_DIA_144,2020,0.9364923238754272,0.7441860465116279,129.0,3,45
SKG_DIA_145,2020,0.9437505602836608,0.7272727272727273,198.0,150,75
SKG_DIA_107,2020,0.9351915121078492,0.7083333333333334,96.0,20,40
SKG_DIA_112,2020,0.9365536570549012,0.7862595419847328,131.0,10,23
SKG_DIA_115,2020,0.9504108428955078,0.7094972067039106,179.0,30,59
SKG_DIA_116,2020,0.9521216154098512,0.743801652892562,121.0,31,35
SKG_DIA_206,2020,0.9274368286132812,0.7024793388429752,121.0,48,20
SKG_SA_263,2020,0.946524441242218,0.7045454545454546,176.0,65,52
SKG_SA_276,2020,0.9446588754653932,0.7674418604651163,86.0,1,11
SKG_SA_280,2020,0.9502474665641784,0.7261904761904762,252.0,22,40
SKG_DIA_177,2020,0.9367183446884156,0.7869565217391304,230.0,29,65
SKG_SA_2,2020,0.9289762377738952,0.7269230769230769,260.0,35,35
SKG_MT_1428,2020,0.923199474811554,0.8064516129032258,62.0,62,61
SKG_MT_1430,2020,0.9349276423454284,0.6434108527131783,129.0,12,45
SKG_MT_1431,2020,0.9274975061416626,0.6701030927835051,97.0,21,23
SKG_MT_1447,2020,0.93747740983963,0.6666666666666666,27.0,54,22
SKG_MT_1450,2020,0.9439184069633484,0.6691729323308271,133.0,9,17
SKG_MT_1457,2020,0.9336334466934204,0.7801418439716312,141.0,2,22
SKG_MT_1468,2020,0.9103177785873412,0.5645161290322581,62.0,29,20
SKG_DIA_180,2020,0.9358755350112916,0.7818930041152263,243.0,7,28
SKG_DIA_185,2020,0.93714702129364,0.6990291262135923,103.0,26,25
SKG_DIA_186,2020,0.9395254254341124,0.7058823529411765,153.0,187,30
SKG_DIA_297,2020,0.9318196177482604,0.5728643216080402,199.0,17,53
SKG_PAR_83,2020,0.932625949382782,0.6326530612244898,196.0,17,52
SKG_PAR_64,2020,0.930776298046112,0.7878787878787878,165.0,0,41
SKG_PAR_70,2020,0.9484127163887024,0.8354430379746836,79.0,5,26
SKG_PAR_163,2020,0.9409926533699036,0.8125,80.0,3,20
SKG_PAR_111,2020,0.9527190923690796,0.6547619047619048,252.0,65,36
SKG_PAR_131,2020,0.9417222738265992,0.6131386861313869,137.0,21,115
SKG_MT_796,2020,0.9249407649040222,0.7469879518072289,83.0,1,49
SKG_MT_541,2020,0.9442695379257202,0.7666666666666667,30.0,20,21
SKG_MT_1044,2020,1.0,0.7073170731707317,164.0,4,37
SKG_MT_1051,2020,0.9463856816291808,0.7605633802816901,213.0,21,38
SKG_MT_329,2020,0.9408265352249146,0.7653061224489796,98.0,18,35
SKG_MT_330,2020,0.9521682858467102,0.62,100.0,1,14
SKG_MT_343,2020,0.9390562772750854,0.7899159663865546,119.0,1,16
SKG_MT_1014,2020,0.937468647956848,0.7889908256880734,109.0,52,68
SKG_MT_1015,2020,0.9444239735603333,0.6954314720812182,197.0,4,40
SKG_NLI_17,2020,0.9405261874198914,0.7410071942446043,139.0,6,62
SKG_NLI_18,2020,0.9388362765312196,0.6805555555555556,216.0,8,57
SKG_NLI_19,2020,0.95641028881073,0.6666666666666666,132.0,11,28
SKG_MT_1018,2020,0.936924934387207,0.7669172932330827,133.0,24,67
SKG_MT_1021,2020,0.9430536031723022,1.0,6.0,6,20
SKG_MT_354,2020,0.9419243931770324,0.691358024691358,81.0,5,30
SKG_MT_357,2020,0.936004638671875,0.6067415730337079,89.0,12,53
SKG_MT_361,2020,0.9521004557609558,0.5990990990990991,222.0,58,59
SKG_DIA_305,2020,0.9400299191474916,0.7877094972067039,179.0,4,51
SKG_DIA_309,2020,0.9338966608047484,0.7386363636363636,88.0,120,31
SKG_DIA_311,2020,0.951405704021454,0.7169811320754716,106.0,51,55
SKG_DIA_314,2020,0.9416298866271972,0.6601941747572816,103.0,18,22
SKG_DIA_315,2020,0.94277161359787,0.6976744186046512,129.0,11,52
SKG_DIA_317,2020,0.936453342437744,0.7077922077922078,154.0,78,50
SKG_DIA_289,2020,0.9394410252571106,0.8125,176.0,25,44
SKG_DIA_293,2020,0.9413183927536012,0.6285714285714286,70.0,1,25
SKG_DIA_286,2020,0.9182205200195312,0.8201438848920863,139.0,0,63
SKG_DIA_273,2020,0.9344599843025208,0.7583333333333333,120.0,62,53
SKG_SA_91,2020,0.9462510347366332,0.8181818181818182,33.0,186,25
SKG_MT_859,2020,0.9539244771003724,0.7352941176470589,204.0,14,44
SKG_MT_489,2020,0.9276363253593444,0.8688524590163934,61.0,10,9
SKG_MT_490,2020,0.9403047561645508,0.7746478873239436,71.0,50,34
SKG_MT_495,2020,0.9574669003486632,0.6742424242424242,132.0,53,37
SKG_MT_499,2020,0.9474188089370728,0.6621621621621622,222.0,1,22
SKG_SA_284,2020,0.9555997848510742,0.6680161943319838,247.0,40,37
SKG_SA_299,2020,0.952299952507019,0.6375,160.0,163,30
SKG_PAR_26,2020,0.9487303495407104,0.7207792207792207,154.0,148,55
SKG_NLI_0,2020,0.9619354009628296,0.802547770700637,157.0,65,55
SKG_NLI_3,2020,0.9311872720718384,0.7236842105263158,76.0,17,45
SKG_NLI_5,2020,0.9383934140205384,0.6301369863013698,73.0,6,25
SKG_NLI_8,2020,0.9435032606124878,0.7096774193548387,124.0,5,55
SKG_NLI_16,2020,0.9322777986526488,0.746268656716418,134.0,6,49
SKG_DIA_226,2020,0.9467107057571412,0.7013888888888888,144.0,85,48
SKG_DIA_230,2020,0.940071702003479,0.6956521739130435,92.0,7,87
SKG_DIA_191,2020,0.9355945587158204,0.6715328467153284,137.0,46,26
SKG_DIA_197,2020,0.9312507510185242,0.6,15.0,22,42
SKG_DIA_232,2020,0.9358453750610352,0.6518518518518519,135.0,17,37
SKG_DIA_236,2020,0.937464714050293,0.7051282051282052,78.0,69,42
SKG_DIA_237,2020,0.947135329246521,0.6623376623376623,154.0,4,46
SKG_DIA_244,2020,0.9341815710067748,0.7481481481481481,135.0,5,31
SKG_MT_531,2020,0.9420987367630004,0.6666666666666666,102.0,142,50
SKG_PAR_81,2020,0.9443400502204896,0.7659574468085106,235.0,10,46
SKG_SA_58,2020,0.9522884488105774,0.7062146892655368,177.0,20,23
SKG_SA_71,2020,0.9405722618103028,0.7931034482758621,29.0,3,38
SKG_SA_81,2020,0.9313448071479796,0.5,14.0,1,8
SKG_SA_84,2020,0.9464085698127748,0.6666666666666666,111.0,14,8
SKG_SA_87,2020,0.9135762453079224,0.7380952380952381,42.0,150,72
SKG_DIA_283,2020,0.9514808654785156,0.8,200.0,136,69
SKG_MT_848,2020,0.9412739872932434,0.7965116279069767,172.0,52,67
SKG_MT_521,2020,0.9514123797416688,0.7105263157894737,76.0,2,30
SKG_SA_94,2020,0.937868595123291,0.7899159663865546,119.0,2,25
SKG_SA_95,2020,0.9462918043136596,0.7023809523809523,84.0,3,14
SKG_SA_102,2020,0.9336116909980774,0.76,100.0,351,32
SKG_SA_54,2020,0.9322975277900696,0.7560975609756098,82.0,6,28
SKG_SA_55,2020,0.9419032335281372,0.6111111111111112,54.0,4,22
SKG_SA_57,2020,0.9462100863456726,0.6735537190082644,242.0,253,31
SKG_SA_137,2020,0.948215663433075,0.6885245901639344,122.0,3,26
SKG_SA_150,2020,0.9481725692749025,0.7509881422924901,253.0,324,42
SKG_DIA_262,2020,0.9342225193977356,0.6904761904761905,126.0,2,11
SKG_SA_231,2020,0.956856369972229,0.722972972972973,148.0,595,39
SKG_SA_233,2020,0.9556407928466796,0.8070175438596491,57.0,54,39
SKG_SA_235,2020,0.9379079937934875,0.6875,48.0,0,20
SKG_DIA_214,2020,0.9401833415031432,0.7791411042944786,163.0,18,34
SKG_DIA_218,2020,0.9413732290267944,0.6666666666666666,78.0,45,16
SKG_SA_214,2020,0.9439759254455566,0.8461538461538461,13.0,0,13
SKG_PAR_1,2020,0.936724066734314,0.7289719626168224,107.0,3,33
SKG_PAR_6,2020,0.9442326426506042,0.7375,80.0,4,20
SKG_PAR_8,2020,0.932247519493103,0.7865853658536586,164.0,2,34
SKG_PAR_13,2020,0.9530328512191772,0.6567164179104478,201.0,4,54
SKG_PAR_16,2020,0.945825219154358,0.6708860759493671,79.0,8,49
SKG_PAR_21,2020,0.9388353228569032,0.6952380952380952,105.0,14,25
SKG_PAR_23,2020,0.9251688122749328,0.75,72.0,83,27
SKG_PAR_32,2020,0.948993682861328,0.83,100.0,27,72
SKG_PAR_51,2020,0.9469526410102844,0.73125,160.0,2,52
SKG_DIA_263,2020,0.9350322484970092,0.75,68.0,63,41
SKG_DIA_264,2020,0.9315387606620787,0.6617647058823529,204.0,18,59
SKG_DIA_265,2020,0.9426549077033995,0.7767441860465116,215.0,26,32
SKG_DIA_270,2020,0.9299300909042358,0.8888888888888888,27.0,7,44
SKG_MT_512,2020,0.9494479298591614,0.6387096774193548,155.0,104,38
SKG_MT_833,2020,0.9441353678703308,0.7964071856287425,167.0,19,63
SKG_MT_1181,2020,0.9234222173690796,0.7413793103448276,58.0,3,32
SKG_MT_1182,2020,0.9353068470954896,0.7555555555555555,135.0,7,41
SKG_MT_1188,2020,0.951429545879364,0.7903225806451613,62.0,10,21
SKG_QA_2,2020,0.9483150243759156,0.5681818181818182,44.0,9,26
SKG_QA_16,2020,0.9479511976242064,0.6470588235294118,34.0,0,26
SKG_QA_18,2020,0.9410738945007324,0.7785714285714286,140.0,3,43
SKG_SUM_123,2020,0.95047789812088,0.5943396226415094,106.0,358,34
SKG_SUM_170,2020,0.9494482278823853,0.615,200.0,51,39
SKG_SUM_171,2020,0.9265649914741516,0.7284768211920529,151.0,2,34
SKG_SUM_135,2020,0.942003071308136,0.7757009345794392,107.0,2,42
SKG_MT_611,2020,0.9490116238594056,0.6473988439306358,173.0,6,40
SKG_MT_612,2020,0.9505088925361632,0.7241379310344828,58.0,3,16
SKG_MT_614,2020,0.9693546295166016,0.9375,16.0,5,20
SKG_MT_631,2020,0.9538975954055786,0.7246376811594203,207.0,55,31
SKG_MT_656,2020,0.8825424909591675,0.7545454545454545,110.0,0,19
SKG_SUM_146,2020,0.9479721784591676,0.7071823204419889,181.0,122,44
SKG_MT_685,2020,0.94566547870636,0.7159090909090909,88.0,1,10
SKG_MT_677,2020,0.9575248956680298,0.5507246376811594,69.0,2,20
SKG_SUM_160,2020,0.9346485137939452,0.7264150943396226,106.0,3,28
SKG_SUM_139,2020,0.9368795156478882,0.7817258883248731,197.0,70,53
SKG_SUM_138,2020,0.9162918329238892,0.7951807228915663,166.0,108,43
SKG_SUM_184,2020,0.9392675161361694,0.796875,128.0,43,42
SKG_SUM_192,2020,0.9467384219169616,0.7251908396946565,131.0,262,55
SKG_SUM_206,2020,0.9418240785598756,0.7204301075268817,93.0,4,47
NOVEL_MT_139,2021,0.987803280353546,0.0,0.0,55,69
NOVEL_DIA_0,2021,0.9455914497375488,0.0,0.0,0,23
NOVEL_DIA_8,2021,0.985718548297882,0.0,0.0,18,28
NOVEL_DIA_10,2021,0.9471548795700072,0.0,0.0,14,70
NOVEL_DIA_11,2021,0.9836711883544922,0.0,0.0,57,39
NOVEL_DIA_12,2021,0.9265692830085754,0.0,0.0,1,8
NOVEL_DIA_13,2021,0.9313381314277648,0.0,0.0,12,64
NOVEL_DIA_14,2021,0.9475551843643188,0.0,0.0,1,32
NOVEL_DIA_16,2021,0.9753351211547852,0.0,0.0,37,46
NOVEL_DIA_17,2021,0.9510680437088012,0.0,0.0,24,48
NOVEL_DIA_18,2021,0.9398626089096068,0.0,0.0,15,52
NOVEL_DIA_20,2021,0.935178279876709,0.0,0.0,10,42
NOVEL_DIA_22,2021,0.942982017993927,0.0,0.0,27,55
NOVEL_DIA_23,2021,0.9512540698051452,0.0,0.0,0,35
NOVEL_DIA_24,2021,0.9279783964157104,0.0,0.0,6,27
NOVEL_QA_80,2021,0.9851055145263672,0.0,0.0,15,32
NOVEL_QA_79,2021,0.9850362539291382,0.0,0.0,24,63
NOVEL_DIA_6,2021,0.9530445337295532,0.0,0.0,11,41
NOVEL_DIA_2,2021,0.9817122220993042,0.0,0.0,19,21
NOVEL_DIA_3,2021,0.9461904764175416,0.0,0.0,5,39
NOVEL_DIA_4,2021,0.9165413975715636,0.0,0.0,6,50
NOVEL_DIA_5,2021,0.945256233215332,0.0,0.0,0,35
NOVEL_MT_286,2021,0.9322506189346312,0.0,0.0,2,47
NOVEL_MT_259,2021,0.9499392509460448,0.0,0.0,2,41
NOVEL_MT_261,2021,0.9590564966201782,0.0,0.0,5,60
NOVEL_MT_262,2021,0.9565141797065736,0.0,0.0,2,24
NOVEL_MT_264,2021,0.94533509016037,0.0,0.0,1,37
NOVEL_MT_265,2021,0.9267331957817078,0.0,0.0,6,13
NOVEL_MT_266,2021,0.985716998577118,0.0,0.0,18,41
NOVEL_MT_283,2021,0.9440288543701172,0.0,0.0,3,29
NOVEL_MT_284,2021,0.9864547848701476,0.0,0.0,137,57
NOVEL_QA_83,2021,0.9354218244552612,0.0,0.0,10,48
NOVEL_MT_268,2021,0.9453004598617554,0.0,0.0,0,28
NOVEL_MT_269,2021,0.9361221194267272,0.0,0.0,6,0
NOVEL_MT_270,2021,0.946445643901825,0.0,0.0,0,19
NOVEL_MT_271,2021,0.9387574195861816,0.0,0.0,18,55
NOVEL_MT_243,2021,0.9837738275527954,0.0,0.0,16,38
NOVEL_DIA_21,2021,0.9342759847640992,0.0,0.0,31,68
NOVEL_MT_245,2021,0.9899582862854004,0.0,0.0,25,64
NOVEL_MT_246,2021,0.9394362568855286,0.0,0.0,1,13
NOVEL_MT_247,2021,0.9502278566360474,0.0,0.0,1,28
NOVEL_MT_250,2021,0.989532470703125,0.0,0.0,55,56
NOVEL_MT_252,2021,0.981301486492157,0.0,0.0,10,55
NOVEL_MT_253,2021,0.9167447090148926,0.0,0.0,8,0
NOVEL_MT_254,2021,0.9724590182304382,0.0,0.0,98,59
NOVEL_SA_67,2021,0.933031439781189,0.0,0.0,3,48
NOVEL_SA_69,2021,0.9857829809188844,0.0,0.0,67,34
NOVEL_MT_255,2021,0.9902990460395812,0.0,0.0,181,37
NOVEL_MT_274,2021,0.9571551084518432,0.0,0.0,9,44
NOVEL_MT_275,2021,0.9598342776298524,0.0,0.0,16,46
NOVEL_MT_277,2021,0.939144253730774,0.0,0.0,16,30
NOVEL_SA_46,2021,0.9376837611198424,0.0,0.0,7,52
NOVEL_MT_282,2021,0.9410701990127563,0.0,0.0,123,46
NOVEL_MT_256,2021,0.931268036365509,0.0,0.0,6,19
NOVEL_MT_257,2021,0.9369398951530457,0.0,0.0,20,40
NOVEL_MT_258,2021,0.9835103750228882,0.0,0.0,22,39
NOVEL_MT_228,2021,0.9510515332221984,0.0,0.0,0,26
NOVEL_MT_230,2021,0.928283989429474,0.0,0.0,33,52
NOVEL_MT_234,2021,0.8862196207046509,0.0,0.0,3,25
NOVEL_MT_235,2021,0.9445611834526062,0.0,0.0,1,34
NOVEL_MT_236,2021,0.9436119198799132,0.0,0.0,3,48
NOVEL_MT_238,2021,0.9501497149467468,0.0,0.0,17,48
NOVEL_MT_209,2021,0.9355510473251344,0.0,0.0,0,18
NOVEL_MT_210,2021,0.9525794982910156,0.0,0.0,18,36
NOVEL_MT_213,2021,0.9802626371383668,0.0,0.0,12,28
NOVEL_MT_298,2021,0.9262875318527222,0.0,0.0,3,41
NOVEL_MT_300,2021,0.9490189552307128,0.0,0.0,5,21
NOVEL_SA_52,2021,0.9504196047782898,0.0,0.0,185,52
NOVEL_SA_53,2021,0.9722620248794556,0.0,0.0,454,67
NOVEL_SA_55,2021,0.9864609837532043,0.0,0.0,41,70
NOVEL_SA_56,2021,0.9411737322807312,0.0,0.0,51,31
NOVEL_SA_57,2021,0.9318937063217164,0.0,0.0,46,63
NOVEL_SA_58,2021,0.9482819437980652,0.0,0.0,173,59
NOVEL_SA_59,2021,0.94770747423172,0.0,0.0,27,37
NOVEL_SA_60,2021,0.9896838068962096,0.0,0.0,169,53
NOVEL_SA_61,2021,0.939952552318573,0.0,0.0,1,23
NOVEL_SA_62,2021,0.943515419960022,0.0,0.0,2,50
NOVEL_SA_63,2021,0.9457635879516602,0.0,0.0,2,42
NOVEL_SA_64,2021,0.91752827167511,0.0,0.0,35,77
NOVEL_SA_65,2021,0.941518008708954,0.0,0.0,1,0
NOVEL_SA_31,2021,0.9498823285102844,0.0,0.0,19,26
NOVEL_SA_33,2021,0.9423121213912964,0.0,0.0,4,37
NOVEL_MT_287,2021,0.9312944412231444,0.0,0.0,0,18
NOVEL_MT_289,2021,0.9450960159301758,0.0,0.0,1,30
NOVEL_MT_290,2021,0.9757391810417176,0.0,0.0,2,27
NOVEL_MT_291,2021,0.9294456243515016,0.0,0.0,4,45
NOVEL_MT_295,2021,0.9904749989509584,0.0,0.0,24,55
NOVEL_MT_301,2021,0.9433162808418274,0.0,0.0,1,35
NOVEL_MT_303,2021,0.9412447214126588,0.0,0.0,36,51
NOVEL_MT_304,2021,0.94342440366745,0.0,0.0,34,55
NOVEL_MT_305,2021,0.9857829809188844,0.0,0.0,67,34
NOVEL_DIA_1,2021,0.9498156309127808,0.0,0.0,12,71
NOVEL_SA_34,2021,0.946333110332489,0.0,0.0,1,32
NOVEL_SA_37,2021,0.9351446032524108,0.0,0.0,20,43
NOVEL_SA_38,2021,0.9435604214668274,0.0,0.0,34,27
NOVEL_SA_39,2021,0.9420675039291382,0.0,0.0,6,18
NOVEL_SA_40,2021,0.9311681985855104,0.0,0.0,45,24
NOVEL_SA_41,2021,0.9836694002151488,0.0,0.0,49,39
NOVEL_SA_42,2021,0.9472902417182922,0.0,0.0,20,53
NOVEL_SA_43,2021,0.9320696592330932,0.0,0.0,0,32
NOVEL_SA_44,2021,0.9272621273994446,0.0,0.0,3,29
NOVEL_SA_45,2021,0.9814410209655762,0.0,0.0,39,63
NOVEL_QA_77,2021,0.9633668065071106,0.0,0.0,29,27
NOVEL_SA_48,2021,0.9872881770133972,0.0,0.0,336,38
NOVEL_SA_50,2021,0.9453245401382446,0.0,0.0,19,29
NOVEL_SA_51,2021,0.9714115262031556,0.0,0.0,325,48
NOVEL_SA_14,2021,0.9898055791854858,0.0,0.0,143,53
NOVEL_SA_15,2021,0.94090473651886,0.0,0.0,122,48
NOVEL_SA_16,2021,0.9547175168991088,0.0,0.0,99,45
NOVEL_SA_17,2021,0.9819279909133912,0.0,0.0,156,51
NOVEL_SA_18,2021,0.9533385038375854,0.0,0.0,39,40
NOVEL_SA_19,2021,0.984873592853546,0.0,0.0,23,26
NOVEL_SA_20,2021,0.973110854625702,0.0,0.0,35,34
NOVEL_SA_21,2021,0.9506925344467164,0.0,0.0,8,24
NOVEL_SA_22,2021,0.9415631294250488,0.0,0.0,5,51
NOVEL_SA_24,2021,0.9416573643684388,0.0,0.0,11,18
NOVEL_SA_25,2021,0.9760360717773438,0.0,0.0,28,59
NOVEL_SA_26,2021,0.9315139055252076,0.0,0.0,0,33
NOVEL_SA_27,2021,0.9428821802139282,0.0,0.0,3,39
NOVEL_SA_28,2021,0.9430295825004578,0.0,0.0,17,90
NOVEL_SA_66,2021,0.946635603904724,0.0,0.0,9,42
NOVEL_SA_30,2021,0.9324976205825806,0.0,0.0,45,67
NOVEL_SA_0,2021,0.9733632802963256,0.0,0.0,21,52
NOVEL_SA_1,2021,0.9493087530136108,0.0,0.0,10,67
NOVEL_SA_2,2021,0.9803017377853394,0.0,0.0,66,39
NOVEL_SA_3,2021,0.9762760400772096,0.0,0.0,108,51
NOVEL_SA_4,2021,0.9821597337722778,0.0,0.0,46,28
NOVEL_SA_7,2021,0.9899052381515504,0.0,0.0,273,55
NOVEL_SA_8,2021,0.9761104583740234,0.0,0.0,11,49
NOVEL_SA_9,2021,0.9457767605781556,0.0,0.0,1,63
NOVEL_SA_10,2021,0.9451584815979004,0.0,0.0,0,35
NOVEL_SA_11,2021,0.9407485723495485,0.0,0.0,3,42
NOVEL_SA_12,2021,0.9449257850646972,0.0,0.0,60,46
NOVEL_SA_49,2021,0.991527259349823,0.0,0.0,113,41
NOVEL_SA_13,2021,0.9790288805961608,0.0,0.0,49,45
NOVEL_SA_29,2021,0.9733631014823914,0.0,0.0,32,42
NOVEL_MT_11,2021,0.980521559715271,0.0,0.0,17,55
NOVEL_MT_15,2021,0.9905717968940736,0.0,0.0,58,38
NOVEL_MT_16,2021,0.946126103401184,0.0,0.0,20,44
NOVEL_MT_17,2021,0.9285383224487304,0.0,0.0,1,29
NOVEL_MT_214,2021,0.9362363815307616,0.0,0.0,9,44
NOVEL_MT_215,2021,0.9844295382499696,0.0,0.0,34,59
NOVEL_MT_218,2021,0.943232238292694,0.0,0.0,4,34
