paper_id,year,cited_by_count,reference_count
NOVEL_MT_W4396936983,2024,762,456
NOVEL_MT_W4387230320,2023,727,378
NOVEL_DIA_W4380291159,2023,305,8
NOVEL_DIA_W4386069852,2023,304,32
NOVEL_DIA_W4389203481,2023,304,78
SKG_DIA_W4389203481,2023,304,78
NOVEL_DIA_W4387232979,2023,302,14
NOVEL_DIA_W4206806123,2022,301,43
NOVEL_DIA_W4310436400,2022,301,69
NOVEL_DIA_W4366703942,2023,301,74
SKG_DIA_W4366703942,2023,301,74
SKG_SA_W4366703942,2023,301,74
NOVEL_DIA_W4388103056,2023,300,9
NOVEL_DIA_W4376224599,2023,299,9
NOVEL_DIA_W4388817859,2023,299,104
NOVEL_DIA_W4360945746,2023,296,71
NOVEL_DIA_W4386615720,2023,296,91
NOVEL_DIA_W1859731298,2022,295,95
NOVEL_DIA_W4367175039,2023,295,15
NOVEL_DIA_W4386110374,2023,295,55
NOVEL_DIA_W4391069573,2024,295,157
NOVEL_DIA_W4385227045,2023,294,51
NOVEL_DIA_W4324387439,2023,293,9
NOVEL_DIA_W4390828922,2024,293,354
NOVEL_DIA_W4378470708,2023,290,44
NOVEL_SA_W4378470708,2023,290,44
SKG_DIA_W4378470708,2023,290,44
NOVEL_DIA_W4322719791,2023,289,4
NOVEL_DIA_W4387169527,2023,288,12
NOVEL_DIA_W4323568782,2023,287,22
NOVEL_DIA_W4387745889,2023,287,146
NOVEL_DIA_W4387873511,2023,287,45
NOVEL_DIA_W4321504196,2023,286,4
NOVEL_DIA_W4379054888,2023,286,40
SKG_DIA_W4379054888,2023,286,40
NOVEL_DIA_W4385469325,2023,285,116
SKG_DIA_W4385469325,2023,285,116
NOVEL_DIA_W4389977189,2023,285,539
NOVEL_DIA_W4360802167,2023,284,0
NOVEL_DIA_W4385302156,2023,284,26
NOVEL_DIA_W4319439342,2023,283,27
NOVEL_DIA_W4361282369,2023,283,69
NOVEL_SA_W4361282369,2023,283,69
NOVEL_DIA_W4380685958,2023,283,21
NOVEL_DIA_W4319663047,2023,282,2
NOVEL_DIA_W4327681325,2023,282,6
NOVEL_DIA_W4376872703,2023,282,44
NOVEL_DIA_W4390912254,2024,280,66
NOVEL_DIA_W4381332452,2023,279,107
NOVEL_DIA_W4386253646,2023,279,51
NOVEL_DIA_W4322493981,2023,277,0
NOVEL_DIA_W4386317922,2023,277,17
SKG_DIA_W4386317922,2023,277,17
SKG_PAR_W4386317922,2023,277,17
NOVEL_DIA_W4312212221,2022,276,0
NOVEL_MT_W3163465952,2022,720,126
SKG_MT_W3163465952,2022,720,126
NOVEL_MT_W4280552086,2022,695,74
NOVEL_MT_W4214917757,2022,687,183
NOVEL_MT_W4315865958,2023,673,167
NOVEL_MT_W4225910596,2022,651,36
NOVEL_MT_W4315642941,2023,631,97
NOVEL_MT_W4385614625,2023,628,529
NOVEL_MT_W4385799520,2023,626,12
NOVEL_MT_W4220897376,2022,597,176
NOVEL_MT_W4283692078,2022,558,135
NOVEL_MT_W4392757206,2024,551,503
NOVEL_MT_W4365479119,2023,549,267
NOVEL_MT_W1591719028,2025,535,0
NOVEL_MT_W4366278627,2023,532,247
NOVEL_MT_W4387204689,2023,530,133
NOVEL_MT_W4323313312,2023,522,45
SKG_NLI_W4323313312,2023,522,45
SKG_SA_W4323313312,2023,522,45
SKG_SUM_W4323313312,2023,522,45
NOVEL_MT_W4282015487,2022,507,185
NOVEL_MT_W3140679530,2022,502,10
NOVEL_MT_W4282020692,2022,499,91
NOVEL_MT_W4362657000,2023,492,766
NOVEL_MT_W4376132442,2023,486,62
SKG_SUM_W4376132442,2023,486,62
NOVEL_MT_W4376871556,2023,486,27
SKG_MT_W4376871556,2023,486,27
NOVEL_MT_W4386030674,2023,479,217
NOVEL_MT_W4323666400,2023,477,107
NOVEL_MT_W3173594637,2022,465,1525
NOVEL_MT_W4206779940,2022,462,137
NOVEL_MT_W4386113271,2023,461,76
NOVEL_MT_W4307112113,2022,460,36
NOVEL_MT_W3213029956,2022,457,84
NOVEL_MT_W4224050897,2022,456,2093
NOVEL_MT_W3039695075,2022,449,50
SKG_MT_W3039695075,2022,449,50
SKG_NLI_W3039695075,2022,449,50
SKG_PAR_W3039695075,2022,449,50
SKG_SA_W3039695075,2022,449,50
NOVEL_MT_W4289261621,2022,443,116
NOVEL_MT_W4390621251,2023,443,32
NOVEL_MT_W4392471745,2024,440,0
NOVEL_MT_W4207073529,2022,423,0
NOVEL_MT_W4205713819,2022,420,47
NOVEL_MT_W4282921641,2022,417,828
NOVEL_MT_W4283721142,2022,409,16
NOVEL_MT_W4382372079,2023,406,94
NOVEL_MT_W4220877964,2022,401,252
NOVEL_MT_W4403369705,2024,398,1017
NOVEL_MT_W4309472441,2022,390,56
NOVEL_MT_W4385613852,2023,389,407
NOVEL_MT_W4308165701,2022,375,247
NOVEL_MT_W4386075553,2023,374,53
NOVEL_MT_W4226115138,2022,373,60
NOVEL_QA_W4226115138,2022,373,60
NOVEL_MT_W4320012879,2022,369,0
NOVEL_MT_W4384296800,2023,363,263
NOVEL_MT_W4376869874,2023,361,120
NOVEL_MT_W4281630788,2022,351,291
NOVEL_SA_W1541164384,2023,3036,0
NOVEL_SA_W4324309277,2023,2897,730
SKG_DIA_W4324309277,2023,2897,730
SKG_QA_W4324309277,2023,2897,730
NOVEL_QA_W4384071683,2023,2638,91
SKG_DIA_W4384071683,2023,2638,91
SKG_MT_W4384071683,2023,2638,91
SKG_NLI_W4384071683,2023,2638,91
SKG_QA_W4384071683,2023,2638,91
SKG_SUM_W4384071683,2023,2638,91
NOVEL_QA_W4391876619,2024,696,55
SKG_DIA_W4391876619,2024,696,55
SKG_QA_W4391876619,2024,696,55
SKG_SUM_W4391876619,2024,696,55
NOVEL_QA_W4406152279,2025,487,57
SKG_NLI_W4406152279,2025,487,57
SKG_SUM_W4406152279,2025,487,57
NOVEL_QA_W4304013646,2022,446,17
NOVEL_QA_W4386071687,2023,440,99
NOVEL_QA_W4364377616,2023,410,41
NOVEL_MT_W4382007903,2023,350,196
NOVEL_MT_W4312731878,2022,349,74
NOVEL_QA_W4388424540,2023,341,90
NOVEL_MT_W4220991830,2022,340,119
NOVEL_MT_W4210920041,2022,335,45
NOVEL_MT_W4385827828,2023,333,11
NOVEL_SA_W4385827828,2023,333,11
SKG_DIA_W4385827828,2023,333,11
NOVEL_MT_W4211089684,2022,332,66
NOVEL_QA_W4379929708,2023,326,110
NOVEL_MT_W2499368528,2023,323,0
NOVEL_MT_W4307773742,2022,319,154
NOVEL_MT_W4386332584,2023,319,217
NOVEL_MT_W4281683632,2022,318,229
NOVEL_QA_W4392044798,2024,316,27
NOVEL_SUM_W4392044798,2024,316,27
NOVEL_MT_W4307034884,2022,314,53
NOVEL_MT_W4388616071,2023,314,56
SKG_NLI_W4388616071,2023,314,56
NOVEL_MT_W4387815597,2023,312,87
NOVEL_QA_W4403420208,2024,310,71
NOVEL_MT_W4310569000,2022,308,67
NOVEL_MT_W4367676419,2023,308,1520
NOVEL_MT_W3212407416,2022,306,332
NOVEL_MT_W4388590203,2023,305,291
NOVEL_MT_W4280531467,2022,302,208
NOVEL_MT_W4395445997,2024,302,717
NOVEL_MT_W4281560571,2022,301,51
NOVEL_QA_W4207072548,2022,300,169
NOVEL_MT_W4296268709,2022,300,167
NOVEL_MT_W4385527149,2023,298,21
NOVEL_MT_W4309782713,2022,297,25
SKG_NLI_W4309782713,2022,297,25
NOVEL_MT_W4409430637,2025,296,16
NOVEL_MT_W4210521984,2022,293,173
NOVEL_MT_W4214706752,2022,291,60
NOVEL_MT_W4401349719,2024,291,540
NOVEL_MT_W4214767244,2022,290,200
NOVEL_MT_W4284675316,2022,289,200
NOVEL_MT_W4281901970,2022,285,36
NOVEL_MT_W4211159471,2022,284,301
NOVEL_MT_W4327811717,2023,284,51
NOVEL_MT_W4205647138,2022,283,173
NOVEL_MT_W4283757722,2022,281,441
NOVEL_MT_W4207043059,2022,278,66
NOVEL_MT_W4292731246,2022,278,57
NOVEL_MT_W4220660335,2022,275,285
NOVEL_SA_W4220825176,2022,2322,682
NOVEL_SA_W4396560090,2024,1859,831
SKG_DIA_W4206484811,2022,1681,424
SKG_MT_W4206484811,2022,1681,424
SKG_NLI_W4206484811,2022,1681,424
SKG_PAR_W4206484811,2022,1681,424
SKG_QA_W4206484811,2022,1681,424
SKG_SA_W4206484811,2022,1681,424
SKG_SUM_W4206484811,2022,1681,424
NOVEL_SA_W4396583326,2024,1662,34
NOVEL_SA_W4213436352,2022,1637,143
SKG_DIA_W4213436352,2022,1637,143
SKG_QA_W4213436352,2022,1637,143
SKG_DIA_W2747680751,2022,1623,146
SKG_MT_W2747680751,2022,1623,146
SKG_NLI_W2747680751,2022,1623,146
SKG_PAR_W2747680751,2022,1623,146
SKG_QA_W2747680751,2022,1623,146
SKG_SA_W2747680751,2022,1623,146
SKG_SUM_W2747680751,2022,1623,146
SKG_DIA_W4388503650,2023,1410,71
SKG_QA_W4388503650,2023,1410,71
SKG_SUM_W4388503650,2023,1410,71
NOVEL_SA_W4210827551,2022,1311,208
SKG_MT_W4210827551,2022,1311,208
SKG_NLI_W4210827551,2022,1311,208
SKG_PAR_W4210827551,2022,1311,208
SKG_QA_W4210827551,2022,1311,208
SKG_SA_W4210827551,2022,1311,208
SKG_SUM_W4210827551,2022,1311,208
SKG_DIA_W4226079456,2022,1223,355
SKG_QA_W4226079456,2022,1223,355
NOVEL_SA_W4403939428,2024,1015,7
SKG_DIA_W4225885267,2022,850,210
SKG_DIA_W4393065402,2024,840,60
SKG_MT_W4393065402,2024,840,60
SKG_NLI_W4393065402,2024,840,60
SKG_QA_W4393065402,2024,840,60
SKG_SUM_W4393065402,2024,840,60
SKG_DIA_W4307091386,2022,810,160
SKG_QA_W4307091386,2022,810,160
SKG_DIA_W4366091323,2023,799,258
SKG_MT_W4366091323,2023,799,258
SKG_NLI_W4366091323,2023,799,258
SKG_PAR_W4366091323,2023,799,258
SKG_QA_W4366091323,2023,799,258
SKG_SA_W4366091323,2023,799,258
SKG_SUM_W4366091323,2023,799,258
SKG_DIA_W3137125108,2022,787,374
SKG_NLI_W3137125108,2022,787,374
SKG_QA_W3137125108,2022,787,374
SKG_SUM_W3137125108,2022,787,374
NOVEL_SA_W4315436281,2023,714,96
NOVEL_SA_W4290932423,2022,711,142
NOVEL_SA_W4312597583,2022,683,47
SKG_MT_W4312597583,2022,683,47
NOVEL_SA_W4361019934,2023,503,66
SKG_QA_W4361019934,2023,503,66
NOVEL_SA_W4281553262,2022,491,180
NOVEL_SA_W4295795036,2022,484,80
NOVEL_SA_W4302362254,2022,447,77
NOVEL_SA_W4312908198,2022,426,236
SKG_SA_W4312908198,2022,426,236
NOVEL_SA_W4220866631,2022,413,227
NOVEL_SA_W4295749386,2022,399,156
NOVEL_SA_W4293105742,2022,388,56
NOVEL_SA_W4206670862,2022,376,136
NOVEL_SA_W3159301005,2022,373,70
NOVEL_SA_W4384498679,2023,369,86
NOVEL_SA_W4390791326,2024,369,0
NOVEL_SA_W4376138804,2023,368,8
NOVEL_SA_W4384277430,2023,367,109
NOVEL_SA_W4213050051,2022,363,75
NOVEL_SA_W4297256710,2022,362,404
NOVEL_SA_W4229024336,2022,354,173
NOVEL_SA_W4285494161,2022,350,0
NOVEL_SA_W4289704658,2022,349,0
NOVEL_SA_W4386800155,2023,339,337
NOVEL_SA_W4319831789,2023,332,42
SKG_SA_W4319831789,2023,332,42
NOVEL_SUM_W4319831789,2023,332,42
NOVEL_SA_W4322502716,2023,324,58
NOVEL_SA_W4224234154,2022,315,30
SKG_DIA_W4224234154,2022,315,30
SKG_SA_W4224234154,2022,315,30
NOVEL_SA_W4226442993,2022,309,54
NOVEL_SA_W3140416091,2022,306,66
NOVEL_SA_W4327660574,2022,302,0
NOVEL_SA_W4213072767,2022,296,29
SKG_SA_W4213072767,2022,296,29
NOVEL_SA_W4283824584,2022,294,326
NOVEL_SA_W4295048810,2022,291,522
NOVEL_SA_W4285250231,2022,289,62
NOVEL_SA_W4283168218,2022,287,46
SKG_SA_W4283168218,2022,287,46
NOVEL_SA_W4380520708,2022,276,0
SKG_DIA_W4322766882,2023,771,38
SKG_NLI_W4322766882,2023,771,38
SKG_PAR_W4322766882,2023,771,38
SKG_QA_W4322766882,2023,771,38
SKG_SA_W4322766882,2023,771,38
SKG_SUM_W4322766882,2023,771,38
SKG_DIA_W4206006624,2022,763,157
SKG_SUM_W4206006624,2022,763,157
SKG_DIA_W4376226279,2023,761,443
SKG_MT_W4376226279,2023,761,443
SKG_NLI_W4376226279,2023,761,443
SKG_QA_W4376226279,2023,761,443
SKG_SA_W4376226279,2023,761,443
SKG_SUM_W4376226279,2023,761,443
SKG_DIA_W4392731282,2024,718,514
SKG_MT_W4392731282,2024,718,514
SKG_DIA_W4292289324,2022,697,125
SKG_MT_W4292289324,2022,697,125
SKG_NLI_W4292289324,2022,697,125
SKG_QA_W4292289324,2022,697,125
SKG_SA_W4292289324,2022,697,125
SKG_SUM_W4292289324,2022,697,125
SKG_DIA_W4285247752,2022,681,29
SKG_NLI_W4285247752,2022,681,29
SKG_QA_W4285247752,2022,681,29
SKG_SA_W4285247752,2022,681,29
SKG_DIA_W4385567149,2022,601,57
SKG_MT_W4385567149,2022,601,57
SKG_NLI_W4385567149,2022,601,57
SKG_PAR_W4385567149,2022,601,57
SKG_QA_W4385567149,2022,601,57
SKG_SA_W4385567149,2022,601,57
SKG_DIA_W4282978483,2022,591,24
SKG_DIA_W4385691013,2023,550,60
SKG_NLI_W4385691013,2023,550,60
SKG_DIA_W4367182096,2023,548,62
SKG_QA_W4367182096,2023,548,62
SKG_DIA_W4392193048,2024,544,77
SKG_SUM_W4392193048,2024,544,77
NOVEL_SUM_W4392193048,2024,544,77
SKG_DIA_W4383551991,2023,535,174
SKG_SA_W4383551991,2023,535,174
SKG_DIA_W4366452046,2023,517,106
SKG_DIA_W4205955331,2022,516,153
SKG_QA_W4205955331,2022,516,153
SKG_DIA_W4283170666,2022,502,70
SKG_MT_W4283170666,2022,502,70
SKG_NLI_W4283170666,2022,502,70
SKG_QA_W4283170666,2022,502,70
SKG_SA_W4283170666,2022,502,70
SKG_DIA_W4385572634,2023,502,38
SKG_MT_W4385572634,2023,502,38
SKG_NLI_W4385572634,2023,502,38
SKG_QA_W4385572634,2023,502,38
SKG_SA_W4385572634,2023,502,38
SKG_SUM_W4385572634,2023,502,38
SKG_DIA_W4205342885,2022,501,27
SKG_QA_W4205342885,2022,501,27
SKG_DIA_W4221079197,2022,486,67
SKG_MT_W4221079197,2022,486,67
SKG_QA_W4221079197,2022,486,67
SKG_SUM_W4221079197,2022,486,67
SKG_DIA_W4289170329,2022,482,39
SKG_QA_W4289170329,2022,482,39
SKG_DIA_W3201174429,2022,469,70
SKG_PAR_W3201174429,2022,469,70
SKG_SUM_W3201174429,2022,469,70
SKG_DIA_W4391836235,2024,467,68
SKG_MT_W4391836235,2024,467,68
SKG_NLI_W4391836235,2024,467,68
SKG_SUM_W4391836235,2024,467,68
SKG_DIA_W4390490761,2024,457,122
SKG_MT_W4390490761,2024,457,122
SKG_NLI_W4390490761,2024,457,122
SKG_PAR_W4390490761,2024,457,122
SKG_SA_W4390490761,2024,457,122
SKG_SUM_W4390490761,2024,457,122
SKG_DIA_W4367854022,2023,438,47
SKG_DIA_W4224250553,2022,435,112
SKG_DIA_W4212802598,2022,415,68
SKG_SA_W4212802598,2022,415,68
SKG_DIA_W4391006361,2024,409,135
SKG_SA_W4391006361,2024,409,135
SKG_DIA_W4224108448,2022,401,128
SKG_DIA_W4283749268,2022,380,72
SKG_DIA_W4389636360,2023,375,336
SKG_NLI_W4389636360,2023,375,336
SKG_PAR_W4389636360,2023,375,336
SKG_SA_W4389636360,2023,375,336
SKG_DIA_W4221054016,2022,373,191
SKG_DIA_W4288391568,2022,371,135
SKG_NLI_W4288391568,2022,371,135
SKG_SA_W4288391568,2022,371,135
SKG_DIA_W4322761281,2023,368,223
SKG_DIA_W4228997948,2022,355,130
SKG_DIA_W4376643243,2023,355,88
SKG_DIA_W4387342020,2023,352,34
SKG_DIA_W4392367648,2024,348,274
SKG_NLI_W4392367648,2024,348,274
SKG_DIA_W4406026056,2025,344,31
SKG_NLI_W4406026056,2025,344,31
SKG_DIA_W4392939809,2024,343,104
SKG_DIA_W4206528627,2022,340,102
SKG_DIA_W4390175962,2023,336,21
SKG_PAR_W4390175962,2023,336,21
SKG_DIA_W4210668703,2022,326,205
SKG_DIA_W4378190160,2023,324,36
SKG_DIA_W4388997570,2023,323,87
SKG_DIA_W4307127952,2022,320,51
SKG_SA_W4307127952,2022,320,51
SKG_DIA_W4284966012,2022,319,127
SKG_NLI_W4284966012,2022,319,127
SKG_SA_W4284966012,2022,319,127
SKG_DIA_W4385571689,2023,319,113
SKG_NLI_W4385571689,2023,319,113
SKG_PAR_W4385571689,2023,319,113
SKG_DIA_W4386497355,2023,315,124
SKG_DIA_W4386120650,2023,314,23
NOVEL_SUM_W4386120650,2023,314,23
SKG_DIA_W4297325261,2022,310,25
SKG_NLI_W4297325261,2022,310,25
SKG_DIA_W4385571124,2023,304,33
SKG_NLI_W4385571124,2023,304,33
SKG_PAR_W4385571124,2023,304,33
SKG_SA_W4385571124,2023,304,33
SKG_MT_W4378212544,2023,3946,142
SKG_MT_W4381799391,2023,3731,95
SKG_MT_W4307468223,2022,2892,60
SKG_SUM_W4307468223,2022,2892,60
SKG_MT_W3194620979,2022,2805,243
SKG_QA_W3194620979,2022,2805,243
SKG_SUM_W3194620979,2022,2805,243
SKG_MT_W3212386989,2022,2199,238
SKG_NLI_W3212386989,2022,2199,238
SKG_SUM_W3212386989,2022,2199,238
SKG_MT_W4382203079,2023,2196,26
SKG_NLI_W4382203079,2023,2196,26
SKG_SUM_W4382203079,2023,2196,26
SKG_MT_W4288039037,2022,1936,185
SKG_NLI_W4288039037,2022,1936,185
SKG_QA_W4288039037,2022,1936,185
SKG_MT_W4309503005,2022,1907,42
SKG_MT_W4306871314,2022,1815,28
SKG_MT_W4308697725,2022,1689,325
SKG_SUM_W4308697725,2022,1689,325
SKG_MT_W4225246927,2022,1633,84
SKG_MT_W4307934708,2022,1598,1113
SKG_QA_W4307934708,2022,1598,1113
SKG_SUM_W4307934708,2022,1598,1113
SKG_MT_W4213212652,2022,1511,896
SKG_QA_W4213212652,2022,1511,896
SKG_MT_W4225405705,2022,1475,72
SKG_MT_W4394857110,2024,1373,99
SKG_NLI_W4394857110,2024,1373,99
SKG_QA_W4394857110,2024,1373,99
SKG_MT_W4383218913,2023,1202,42
SKG_NLI_W4383218913,2023,1202,42
SKG_DIA_W4206929493,2022,298,1
SKG_DIA_W4402713111,2024,298,205
SKG_DIA_W4287891464,2022,295,54
SKG_PAR_W4287891464,2022,295,54
SKG_DIA_W4205475170,2022,293,96
SKG_DIA_W4385804356,2023,291,12
SKG_DIA_W4376108699,2023,289,437
SKG_DIA_W4220747294,2022,287,35
SKG_DIA_W4214688262,2022,286,153
SKG_DIA_W4389523832,2023,285,37
SKG_DIA_W4316657447,2023,281,50
SKG_DIA_W4376643691,2023,281,121
SKG_SA_W4376643691,2023,281,121
SKG_DIA_W4280521333,2022,278,47
SKG_DIA_W4393147129,2024,277,50
SKG_DIA_W4399465031,2024,275,21
SKG_DIA_W4389519118,2023,274,62
SKG_DIA_W4386895632,2023,273,107
SKG_DIA_W4388034851,2023,272,37
SKG_DIA_W4390353323,2023,270,13
SKG_DIA_W4211081490,2022,269,47
SKG_DIA_W4385287322,2023,269,9
SKG_SA_W4385287322,2023,269,9
SKG_DIA_W4319997690,2023,268,161
SKG_DIA_W4389524555,2023,268,63
SKG_SA_W4389524555,2023,268,63
SKG_DIA_W4282940054,2022,264,89
SKG_DIA_W4391403992,2024,264,120
SKG_SA_W4391403992,2024,264,120
SKG_DIA_W4394879925,2024,263,255
SKG_DIA_W4389518760,2023,261,21
SKG_DIA_W4367175507,2023,260,25
SKG_DIA_W4389520749,2023,259,39
SKG_DIA_W4281660018,2022,258,42
SKG_DIA_W4223964620,2022,257,150
SKG_DIA_W4206046353,2022,256,60
SKG_DIA_W4283275376,2022,256,128
SKG_DIA_W4360584316,2023,256,105
SKG_DIA_W2903165924,2023,274,0
SKG_SA_W2903165924,2023,274,0
SKG_MT_W4205129187,2022,1162,288
SKG_MT_W4366783381,2023,1113,50
SKG_QA_W4366783381,2023,1113,50
SKG_MT_W4385302529,2023,1099,38
SKG_MT_W3172681723,2022,1096,52
SKG_MT_W2910094941,2022,1047,169
SKG_MT_W4322624932,2023,1009,64
SKG_NLI_W4322624932,2023,1009,64
SKG_SA_W4322624932,2023,1009,64
SKG_SUM_W4322624932,2023,1009,64
SKG_MT_W2914057887,2022,1005,23
SKG_QA_W2914057887,2022,1005,23
SKG_MT_W3038930935,2022,998,203
SKG_MT_W4389132751,2023,989,68
SKG_NLI_W4389132751,2023,989,68
SKG_SUM_W4389132751,2023,989,68
SKG_MT_W4382059335,2023,976,83
SKG_MT_W3208687975,2022,964,455
SKG_NLI_W3208687975,2022,964,455
SKG_QA_W3208687975,2022,964,455
SKG_SUM_W3208687975,2022,964,455
SKG_MT_W4220773259,2022,933,141
SKG_MT_W4280540675,2022,911,324
SKG_SUM_W4280540675,2022,911,324
SKG_MT_W4210542665,2022,898,153
SKG_NLI_W4210542665,2022,898,153
SKG_MT_W4293276539,2022,888,47
SKG_MT_W3045710579,2022,885,111
SKG_SUM_W3045710579,2022,885,111
SKG_MT_W4385346076,2023,885,103
SKG_MT_W4285294723,2022,871,46
SKG_NLI_W4285294723,2022,871,46
SKG_QA_W4285294723,2022,871,46
SKG_SA_W4285294723,2022,871,46
SKG_SUM_W4285294723,2022,871,46
SKG_MT_W4388667244,2023,869,69
SKG_NLI_W4388667244,2023,869,69
SKG_MT_W4295122555,2022,842,91
SKG_NLI_W4295122555,2022,842,91
SKG_SA_W4295122555,2022,842,91
SKG_SUM_W4295122555,2022,842,91
SKG_MT_W4283392904,2022,839,224
SKG_NLI_W4283392904,2022,839,224
SKG_SUM_W4283392904,2022,839,224
SKG_MT_W4311060730,2022,810,254
SKG_MT_W4308834828,2022,788,66
SKG_QA_W4308834828,2022,788,66
SKG_MT_W4387321091,2023,781,19
SKG_NLI_W4387321091,2023,781,19
SKG_QA_W4387321091,2023,781,19
SKG_MT_W4312220150,2022,760,77
SKG_NLI_W4312220150,2022,760,77
SKG_QA_W4312220150,2022,760,77
SKG_SUM_W4312220150,2022,760,77
SKG_MT_W4225597912,2022,754,23
SKG_MT_W4206693420,2022,719,206
SKG_NLI_W4206693420,2022,719,206
SKG_SUM_W4206693420,2022,719,206
SKG_MT_W4386697749,2023,702,63
SKG_QA_W4386697749,2023,702,63
SKG_MT_W4288066876,2022,701,71
SKG_NLI_W4288066876,2022,701,71
SKG_MT_W4365504037,2023,694,561
SKG_NLI_W4365504037,2023,694,561
SKG_SA_W4365504037,2023,694,561
SKG_SUM_W4365504037,2023,694,561
SKG_MT_W4229443239,2022,690,56
SKG_MT_W4294733719,2022,665,162
SKG_MT_W4308463927,2022,656,90
SKG_QA_W4308463927,2022,656,90
SKG_MT_W4225264859,2022,644,39
SKG_MT_W4223918474,2022,639,15
SKG_MT_W4386740800,2023,634,67
SKG_MT_W4385759708,2023,632,78
SKG_MT_W4392773210,2024,616,78
SKG_QA_W4392773210,2024,616,78
SKG_SUM_W4392773210,2024,616,78
SKG_MT_W4393148714,2024,616,61
SKG_NLI_W4393148714,2024,616,61
SKG_SUM_W4393148714,2024,616,61
SKG_MT_W3195968524,2022,606,182
SKG_NLI_W3195968524,2022,606,182
SKG_MT_W4285083897,2022,604,63
SKG_MT_W3201870057,2023,590,320
SKG_NLI_W3201870057,2023,590,320
SKG_SUM_W3201870057,2023,590,320
SKG_MT_W4223968391,2022,588,232
SKG_MT_W4320070415,2022,561,64
SKG_QA_W4320070415,2022,561,64
SKG_SUM_W4320070415,2022,561,64
SKG_MT_W4379741127,2023,556,46
SKG_MT_W4288950914,2022,550,116
SKG_MT_W4319162181,2023,545,63
SKG_MT_W4226225860,2022,539,92
SKG_QA_W4226225860,2022,539,92
SKG_MT_W4225278475,2022,531,84
SKG_MT_W4360995249,2023,531,65
SKG_NLI_W4360995249,2023,531,65
SKG_QA_W4360995249,2023,531,65
SKG_SA_W4360995249,2023,531,65
SKG_SUM_W4360995249,2023,531,65
SKG_NLI_W4308834893,2022,7623,73
SKG_NLI_W4327550249,2023,4178,64
SKG_NLI_W4394894573,2024,3759,52
SKG_NLI_W4391109864,2024,1982,40
SKG_NLI_W4382987554,2023,1448,0
SKG_QA_W4382987554,2023,1448,0
SKG_NLI_W4389121120,2023,937,180
SKG_QA_W4389121120,2023,937,180
SKG_NLI_W4294052458,2022,910,96
SKG_NLI_W4205773061,2022,882,32
SKG_NLI_W4390793092,2024,826,460
SKG_SUM_W4390793092,2024,826,460
SKG_NLI_W4229011615,2022,778,64
SKG_SA_W4229011615,2022,778,64
SKG_SUM_W4229011615,2022,778,64
SKG_NLI_W4385839827,2023,768,49
SKG_NLI_W4292121737,2022,745,62
SKG_MT_W4307116049,2022,523,21
SKG_MT_W4220720590,2022,516,52
SKG_MT_W4285498409,2022,516,46
SKG_MT_W4362724099,2023,511,561
SKG_QA_W4362724099,2023,511,561
SKG_SUM_W4362724099,2023,511,561
SKG_MT_W4362579589,2023,510,142
SKG_QA_W4362579589,2023,510,142
SKG_SA_W4362579589,2023,510,142
SKG_SUM_W4362579589,2023,510,142
SKG_MT_W4386285856,2023,508,50
SKG_MT_W4221166942,2022,507,28
SKG_NLI_W4221166942,2022,507,28
SKG_QA_W4221166942,2022,507,28
SKG_SUM_W4221166942,2022,507,28
SKG_MT_W4385573131,2022,503,47
SKG_NLI_W4385573131,2022,503,47
SKG_QA_W4385573131,2022,503,47
SKG_MT_W4221049439,2022,501,109
SKG_NLI_W4221049439,2022,501,109
SKG_SUM_W4221049439,2022,501,109
SKG_MT_W4367316498,2023,498,116
SKG_MT_W4385342469,2023,492,211
SKG_NLI_W4385342469,2023,492,211
SKG_SA_W4385342469,2023,492,211
SKG_SUM_W4385342469,2023,492,211
SKG_MT_W3007036128,2022,487,59
SKG_QA_W3007036128,2022,487,59
SKG_MT_W4287854497,2022,487,404
SKG_MT_W4321434840,2023,486,117
SKG_PAR_W4321434840,2023,486,117
SKG_MT_W4394998532,2024,480,19
SKG_MT_W4220863497,2022,477,136
SKG_SUM_W4220863497,2022,477,136
SKG_MT_W4280598306,2022,477,61
SKG_MT_W4213435307,2022,474,67
SKG_MT_W4283816760,2022,473,277
SKG_MT_W4281763794,2022,471,20
SKG_SUM_W4281763794,2022,471,20
SKG_MT_W3162090017,2022,468,95
SKG_NLI_W3162090017,2022,468,95
SKG_SUM_W3162090017,2022,468,95
SKG_MT_W4294677009,2022,468,70
SKG_MT_W4307135222,2022,465,52
SKG_NLI_W4307135222,2022,465,52
SKG_SA_W4307135222,2022,465,52
SKG_MT_W3158304688,2022,463,46
SKG_MT_W4396723768,2024,462,77
SKG_MT_W4286005461,2022,461,94
SKG_MT_W3139434170,2022,459,57
SKG_MT_W4318486595,2023,459,86
SKG_MT_W4383995031,2023,456,166
SKG_NLI_W4383995031,2023,456,166
SKG_MT_W4389452727,2023,446,37
SKG_MT_W4221040597,2022,444,62
SKG_SA_W4221040597,2022,444,62
SKG_MT_W4400949264,2024,430,9
SKG_MT_W3199093552,2022,429,55
SKG_MT_W4389885061,2023,426,117
SKG_NLI_W4389885061,2023,426,117
SKG_MT_W4293068416,2022,423,90
SKG_MT_W4293231014,2022,423,201
SKG_MT_W4210747461,2022,422,76
SKG_MT_W4309305948,2022,420,26
SKG_NLI_W4389991792,2023,672,37
