global_paper_id,title
SKG_MT_669,Exploiting Deep Representations for Neural Machine Translation
SKG_MT_672,Multi-Source Syntactic Neural Machine Translation
SKG_MT_673,A Character-level Decoder without Explicit Segmentation for Neural Machine Translation
SKG_MT_674,Differentiable Sampling with Flexible Reference Word Order for Neural Machine Translation
SKG_MT_676,A Rule-Augmented Statistical Phrase-based Translation System
SKG_MT_677,Adobe AMPS’s Submission for Very Low Resource Supervised Translation Task at WMT20
SKG_MT_680,Target-Centric Features for Translation Quality Estimation
SKG_MT_681,Efficient Solutions for Word Reordering in German-English Phrase-Based Statistical Machine Translation
SKG_MT_682,Name-aware Machine Translation
SKG_MT_683,Findings of the First Shared Task on Machine Translation Robustness
SKG_MT_684,Pieces of Eight 8-bit Neural Machine Translation
SKG_MT_685,Korean-to-Japanese Neural Machine Translation System using Hanja Information
SKG_MT_687,Hierarchical Modeling of Global Context for Document-Level Neural Machine Translation
SKG_MT_689,HW-TSC’s Participation in the WMT 2020 News Translation Shared Task
SKG_MT_690,English-Myanmar Supervised and Unsupervised NMT NICT’s Machine Translation Systems at WAT-2019
SKG_MT_691,Near Human-Level Performance in Grammatical Error Correction with Hybrid Machine Translation
SKG_MT_693,Evaluating Explanation Methods for Neural Machine Translation
SKG_MT_695,Massive Exploration of Neural Machine Translation Architectures
SKG_MT_696,Exploring Phoneme-Level Speech Representations for End-to-End Speech Translation
SKG_MT_697,Learning to Transform and Select Elementary Trees for Improved Syntax-based Machine Translations
SKG_MT_698,Graph-Based Translation Via Graph Segmentation
SKG_MT_699,Pairwise Neural Machine Translation Evaluation
SKG_MT_701,Guiding Neural Machine Translation with Retrieved Translation Pieces
SKG_MT_702,On the Word Alignment from Neural Machine Translation
SKG_MT_703,The LMU Munich Unsupervised Machine Translation System for WMT19
SKG_MT_705,Can Markov Models Over Minimal Translation Units Help Phrase-Based SMT
SKG_MT_706,Dependency-Based Decipherment for Resource-Limited Machine Translation
SKG_MT_707,Monolingual Marginal Matching for Translation Model Adaptation
SKG_MT_708,Improving Statistical Machine Translation with Word Class Models
SKG_MT_709,Document-Level Neural Machine Translation with Hierarchical Attention Networks
SKG_MT_710,Effective Selection of Translation Model Training Data
SKG_MT_712,Statistical Machine Translation with Local Language Models
SKG_MT_714,Document Translation vs. Query Translation for Cross-Lingual Information Retrieval in the Medical Domain
SKG_MT_715,Automatic Evaluation of Translation Quality for Distant Language Pairs
SKG_MT_717,When and Why Are Pre-Trained Word Embeddings Useful for Neural Machine Translation
SKG_MT_718,It’s Easier to Translate out of English than into it Measuring Neural Translation Difficulty by Cross-Mutual Information
SKG_MT_719,Incremental Topic-Based Translation Model Adaptation for Conversational Spoken Language Translation
SKG_MT_721,Facebook FAIR’s WMT19 News Translation Task Submission
SKG_MT_724,Forced Derivation Tree based Model Training to Statistical Machine Translation
SKG_MT_725,Towards Efficient Large-Scale Feature-Rich Statistical Machine Translation
SKG_MT_729,Unsupervised Training for Large Vocabulary Translation Using Sparse Lexicon and Word Classes
SKG_MT_730,Look It Up Bilingual and Monolingual Dictionaries Improve Neural Machine Translation
SKG_MT_731,An Attentional Model for Speech Translation Without Transcription
SKG_MT_732,Cross-language and Cross-encyclopedia Article Linking Using Mixed-language Topic Model and Hypernym Translation
SKG_MT_733,Compositional Representation of Morphologically-Rich Input for Neural Machine Translation
SKG_MT_734,Addressing Troublesome Words in Neural Machine Translation
SKG_MT_735,Top-down Tree Structured Decoding with Syntactic Connections for Neural Machine Translation and Parsing
SKG_MT_737,Neural Machine Translation with Source-Side Latent Graph Parsing
SKG_MT_738,Adaptive Quality Estimation for Machine Translation
SKG_MT_740,The Karlsruhe Institute of Technology Translation Systems for the WMT 2013
SKG_MT_741,Improving Pivot-Based Statistical Machine Translation Using Random Walk
SKG_MT_743,L1 Regularized Regression for Reranking and System Combination in Machine Translation
SKG_MT_745,Simplifying Neural Machine Translation with Addition-Subtraction Twin-Gated Recurrent Networks
SKG_MT_746,Learning to Evaluate Translation Beyond English BLEURT Submissions to the WMT Metrics 2020 Shared Task
SKG_MT_747,Graph Convolutional Encoders for Syntax-aware Neural Machine Translation
SKG_MT_748,Travatar A Forest-to-String Machine Translation Engine based on Tree Transducers
SKG_MT_749,PATQUEST Papago Translation Quality Estimation
SKG_MT_750,Word-based Domain Adaptation for Neural Machine Translation
SKG_MT_751,Exploiting Multilingualism through Multistage Fine-Tuning for Low-Resource Neural Machine Translation
SKG_MT_752,Factored Soft Source Syntactic Constraints for Hierarchical Machine Translation
SKG_MT_754,A Study of Reinforcement Learning for Neural Machine Translation
SKG_MT_756,Breaking the Data Barrier Towards Robust Speech Translation via Adversarial Stability Training
SKG_MT_757,Non-Adversarial Unsupervised Word Translation
SKG_MT_758,Neural Machine Translation via Binary Code Prediction
SKG_MT_759,Revisiting Character-Based Neural Machine Translation with Capacity and Compression
SKG_MT_760,Language-aware Interlingua for Multilingual Neural Machine Translation
SKG_MT_761,Multi-agent Learning for Neural Machine Translation
SKG_MT_764,Automated Paraphrase Lattice Creation for HyTER Machine Translation Evaluation
SKG_MT_765,Look Harder A Neural Machine Translation Model with Hard Attention
SKG_MT_766,Dual Reconstruction a Unifying Objective for Semi-Supervised Neural Machine Translation
SKG_MT_767,Sogou Neural Machine Translation Systems for WMT17
SKG_MT_769,Reference Language based Unsupervised Neural Machine Translation
SKG_MT_770,A Unified Model for Soft Linguistic Reordering Constraints in Statistical Machine Translation
SKG_MT_771,Improved Models of Distortion Cost for Statistical Machine Translation
SKG_MT_773,Multi-agent Learning for Neural Machine Translation
SKG_MT_774,IIE’s Neural Machine Translation Systems for WMT20
SKG_MT_775,Iterative Refinement in the Continuous Space for Non-Autoregressive Neural Machine Translation
SKG_MT_776,Uncertainty-Aware Semantic Augmentation for Neural Machine Translation
SKG_MT_777,Meta-Learning for Low-Resource Neural Machine Translation
SKG_MT_780,The University of Helsinki Submissions to the WMT19 Similar Language Translation Task
SKG_MT_781,Copied Monolingual Data Improves Low-Resource Neural Machine Translation
SKG_MT_782,Re-translation versus Streaming for Simultaneous Translation
SKG_MT_783,Meteor++ 2.0 Adopt Syntactic Level Paraphrase Knowledge into Machine Translation Evaluation
SKG_MT_784,Compressing Neural Machine Translation Models with 4-bit Precision
SKG_MT_785,Compact and Robust Models for Japanese-English Character-level Machine Translation
SKG_MT_788,Structural and Topical Dimensions in Multi-Task Patent Translation
SKG_MT_789,Improving Decoding Generalization for Tree-to-String Translation
SKG_MT_790,Response-based Learning for Grounded Machine Translation
SKG_MT_791,Adaptive Knowledge Sharing in Multi-Task Learning Improving Low-Resource Neural Machine Translation
SKG_MT_792,Target Conditioned Sampling Optimizing Data Selection for Multilingual Neural Machine Translation
SKG_MT_795,Divide and Translate Improving Long Distance Reordering in Statistical Machine Translation
SKG_MT_796,Self-Induced Curriculum Learning in Self-Supervised Neural Machine Translation
SKG_MT_799,Learning When to Concentrate or Divert Attention Self-Adaptive Attention Temperature for Neural Machine Translation
SKG_MT_800,Productive Generation of Compound Words in Statistical Machine Translation
SKG_MT_804,Soft Contextual Data Augmentation for Neural Machine Translation
SKG_MT_807,Scaling Neural Machine Translation
SKG_MT_808,Neural Machine Translation for English–Kazakh with Morphological Segmentation and Synthetic Data
SKG_MT_809,Effective Approaches to Attention-based Neural Machine Translation
SKG_MT_810,Statistical Machine Translation Features with Multitask Tensor Networks
SKG_MT_811,Translation Artifacts in Cross-lingual Transfer Learning
SKG_MT_813,Effective Use of Function Words for Rule Generalization in Forest-Based Translation
SKG_MT_814,Dynamic Programming Encoding for Subword Segmentation in Neural Machine Translation
SKG_MT_815,System Combination for Machine Translation through Paraphrasing
SKG_MT_818,Phrase-Based & Neural Unsupervised Machine Translation
SKG_MT_819,Improved Neural Machine Translation with a Syntax-Aware Encoder and Decoder
SKG_MT_820,The Karlsruhe Institute of Technology Translation Systems for the WMT 2014
SKG_MT_821,Denoising Neural Machine Translation Training with Trusted Data and Online Data Selection
SKG_MT_822,Loss in Translation Learning Bilingual Word Mapping with a Retrieval Criterion
SKG_MT_824,Quality Estimation for Machine Translation Using the Joint Method of Evaluation Criteria and Statistical Modeling
SKG_MT_825,Transfer Learning in Multilingual Neural Machine Translation with Dynamic Vocabulary
SKG_MT_826,A General Framework for Adaptation of Neural Machine Translation to Simultaneous Translation
SKG_MT_827,Dependency Tree Abstraction for Long-Distance Reordering in Statistical Machine Translation
SKG_MT_828,Parallel FDA5 for Fast Deployment of Accurate Statistical Machine Translation Systems
SKG_MT_829,Discriminative Training of 150 Million Translation Parameters and Its Application to Pruning
SKG_MT_830,End-to-end Speech Translation System Description of LIT for IWSLT 2019
SKG_MT_831,Towards Robust Neural Machine Translation
SKG_MT_832,Mixing Multiple Translation Models in Statistical Machine Translation
SKG_MT_833,Addressing Posterior Collapse with Mutual Information for Improved Variational Neural Machine Translation
SKG_MT_835,Learning Better Rule Extraction with Translation Span Alignment
SKG_MT_836,Combining Domain Adaptation Approaches for Medical Text Translation
SKG_MT_837,"ESPnet How2 Speech Translation System for IWSLT 2019 Pre-training, Knowledge Distillation, and Going Deeper"
SKG_MT_838,Cross Language Text Classification by Model Translation and Semi-Supervised Learning
SKG_MT_839,Multi-Pass Decoding With Complex Feature Guidance for Statistical Machine Translation
SKG_MT_840,Source-side Preordering for Translation using Logistic Regression and Depth-first Branch-and-Bound Search
SKG_MT_842,DCU System Report on the WMT 2017 Multi-modal Machine Translation Task
SKG_MT_843,Incremental Domain Adaptation for Neural Machine Translation in Low-Resource Settings
SKG_MT_845,Efficient Left-to-Right Hierarchical Phrase-Based Translation with Improved Reordering
SKG_MT_846,Unbabel’s Participation in the WMT19 Translation Quality Estimation Shared Task
SKG_MT_848,Graph-to-Tree Neural Networks for Learning Structured Input-Output Translation with Applications to Semantic Parsing and Math Word Problem
SKG_MT_850,Stream-based Translation Models for Statistical Machine Translation
SKG_MT_852,Paraphrases as Foreign Languages in Multilingual Neural Machine Translation
SKG_MT_853,UBA Using Automatic Translation and Wikipedia for Cross-Lingual Lexical Substitution
SKG_MT_854,Rule Selection with Soft Syntactic Features for String-to-Tree Statistical Machine Translation
SKG_MT_855,Can Neural Machine Translation be Improved with User Feedback
SKG_MT_856,Hint-Based Training for Non-Autoregressive Machine Translation
SKG_MT_857,Lexical Micro-adaptation for Neural Machine Translation
SKG_MT_859,Iterative Domain-Repaired Back-Translation
SKG_MT_861,LIUM-CVC Submissions for WMT17 Multimodal Translation Task
SKG_MT_862,Three Strategies to Improve One-to-Many Multilingual Translation
SKG_MT_864,Baidu Neural Machine Translation Systems for WMT19
SKG_MT_865,Kriya - The SFU System for Translation Task at WMT-12
SKG_MT_868,A Recursive Recurrent Neural Network for Statistical Machine Translation
SKG_MT_869,TransDoop A Map-Reduce based Crowdsourced Translation for Complex Domain
SKG_MT_870,Tree as a Pivot Syntactic Matching Methods in Pivot Translation
SKG_MT_871,The LIG system for the English-Czech Text Translation Task of IWSLT 2019
SKG_MT_872,Sequence-to-Dependency Neural Machine Translation
SKG_MT_873,Prior Knowledge Integration for Neural Machine Translation using Posterior Regularization
SKG_MT_875,Overcoming the Rare Word Problem for low-resource language pairs in Neural Machine Translation
SKG_MT_876,Domain Adaptation of Neural Machine Translation by Lexicon Induction
SKG_MT_881,Consistent Translation using Discriminative Learning - A Translation Memory-inspired Approach
SKG_MT_883,Machine Translation for Machines the Sentiment Classification Use Case
SKG_MT_884,Using Spoken Word Posterior Features in Neural Machine Translation
