topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
MT,W4385986528,99,auto,(,Fig.,10 ( 10,( Fig. 10 ( 10,,2023
MT,W4385986528,100,auto,Table,1,1 Pre-existing and,Table 1 1 Pre-existing and,,2023
MT,W4385986528,101,auto,ns,implicated,in clinical resistance,ns implicated in clinical resistance,,2023
MT,W4385986528,102,auto,This,table,includes mutations and,This table includes mutations and,,2023
MT,W4385986528,103,auto,Expression,level,changes in clinical,Expression level changes in clinical,,2023
MT,W4385986528,104,auto,P,breast,cancer ESR1 F461V,P breast cancer ESR1 F461V,,2023
MT,W4385986528,105,auto,A,Primary,CLL 361 activating,A Primary CLL 361 activating,,2023
MT,W4385986528,106,auto,A,Idelalisib,BIRC3 inactivating mutation,A Idelalisib BIRC3 inactivating mutation,,2023
MT,W4385986528,107,auto,Funding,Medecin,- Chercheur Parrainage,Funding Medecin - Chercheur Parrainage,,2023
MT,W4385986528,108,auto,Availability,of,data and materials,Availability of data and materials,,2023
MT,W4385986528,109,auto,Abbreviations,Supplementary,Information,Abbreviations Supplementary Information,,2023
MT,W4385986528,110,auto,The,online,version contains supplementary,The online version contains supplementary,,2023
MT,W4385986528,111,auto,Additional,file,1 : Supplementary,Additional file 1 : Supplementary,,2023
MT,W4385986528,113,auto,The,authors,declare no competing,The authors declare no competing,,2023
MT,W4385986528,114,auto,•,convenient,online submission •,• convenient online submission •,,2023
MT,W4385986528,115,auto,and,complex,data types •,and complex data types •,,2023
MT,W4385986528,116,auto,Learn,more,biomedcentral.com / submissions,Learn more biomedcentral.com / submissions,,2023
MT,W4385986528,117,auto,Choose,BMC,and benefit from,Choose BMC and benefit from,,2023
MT,W4385986528,118,auto,Choose,BMC,and benefit from,Choose BMC and benefit from,,2023
MT,W4385986528,119,auto,AKT,/,PKB signaling :,AKT / PKB signaling :,,2023
MT,W4385986528,120,auto,The,Role,of PI3K /,The Role of PI3K /,,2023
MT,W4385986528,121,auto,F,Janku,T A Yap,F Janku T A Yap,,2023
MT,W4385986528,122,auto,Farnesol,abrogates,epithelial to mesenchymal,Farnesol abrogates epithelial to mesenchymal,,2023
MT,W4385986528,123,auto,Natural,products,targeting the PI3K,Natural products targeting the PI3K,,2023
MT,W4385986528,124,auto,The,PI3K,- AKT network,The PI3K - AKT network,,2023
MT,W4385986528,125,auto,Y,-,tocotrienol inhibits angiogenesis,Y - tocotrienol inhibits angiogenesis,,2023
MT,W4385986528,126,auto,Discovery,and,saturation analysis of,Discovery and saturation analysis of,,2023
MT,W4385986528,127,auto,Targeting,Phosphatases,an,Targeting Phosphatases an,,2023
MT,W4385986528,128,auto,d,Kinases,: How to,d Kinases : How to,,2023
MT,W4385986528,129,auto,The,phosphatidylinositol,3 - Kinase,The phosphatidylinositol 3 - Kinase,,2023
MT,W4385986528,130,auto,Attacking,the,PI3K / Akt,Attacking the PI3K / Akt,,2023
MT,W4385986528,131,auto,The,phosphatidyl,inositol 3 -,The phosphatidyl inositol 3 -,,2023
MT,W4385986528,132,auto,Pathway,Alterations,Y Zhang Kwok,Pathway Alterations Y Zhang Kwok,,2023
MT,W4385986528,133,auto,Akt,/,mTOR signaling pathway,Akt / mTOR signaling pathway,,2023
MT,W4385986528,134,auto,Pathway,and,Its Role in,Pathway and Its Role in,,2023
MT,W4385986528,135,auto,Y,Peng,Y Wang C,Y Peng Y Wang C,,2023
MT,W4385986528,136,auto,Cancer,Discov,6 10 2016,Cancer Discov 6 10 2016,,2023
MT,W4385986528,137,auto,The,present,and future of,The present and future of,,2023
MT,W4385986528,138,auto,At,a,crossroads : how,At a crossroads : how,,2023
MT,W4385986528,139,auto,The,emerging,mechanisms of isoform,The emerging mechanisms of isoform,,2023
MT,W4385986528,140,auto,alling,B,Vanhaesebroeck J Guillermet,alling B Vanhaesebroeck J Guillermet,,2023
MT,W4385986528,141,auto,Understanding,the,biology of HER3,Understanding the biology of HER3,,2023
MT,W4385986528,142,auto,Advances,and,challenges in targeting,Advances and challenges in targeting,,2023
MT,W4385986528,144,auto,New,insights,about the PDGF,New insights about the PDGF,,2023
MT,W4385986528,145,auto,Akt,signal,transduction for cancer,Akt signal transduction for cancer,,2023
MT,W4385986528,146,auto,Oncogenic,mutations,of ALK kinase,Oncogenic mutations of ALK kinase,,2023
MT,W4385986528,147,auto,The,insulin,and insulin -,The insulin and insulin -,,2023
MT,W4385986528,148,auto,Class,I,PI3 K in,Class I PI3 K in,,2023
MT,W4385986528,149,auto,Oncogene,L,Zhao P K,Oncogene L Zhao P K,,2023
MT,W4385986528,150,auto,J,Triscott,M A Rubin,J Triscott M A Rubin,,2023
MT,W4385986528,151,auto,High,frequency,of mutations of,High frequency of mutations of,,2023
MT,W4385986528,152,auto,N,Silliman,J Ptak S,N Silliman J Ptak S,,2023
MT,W4385986528,153,auto,2004,KRAS,mutated colorectal cancers,2004 KRAS mutated colorectal cancers,,2023
MT,W4385986528,154,auto,Driver,mutation,characteristics of phosphatidylinositol,Driver mutation characteristics of phosphatidylinositol,,2023
MT,W4385986528,155,auto,Targeting,PI3,K in cancer,Targeting PI3 K in cancer,,2023
MT,W4385986528,156,auto,Functional,analysis,of PIK3CA gene,Functional analysis of PIK3CA gene,,2023
MT,W4385986528,157,auto,The,PIK3CA,E542 K and,The PIK3CA E542 K and,,2023
MT,W4385986528,158,auto,Gene,Mutations,in HNSCC :,Gene Mutations in HNSCC :,,2023
MT,W4385986528,159,auto,Mutations,in,PI3K / AKT,Mutations in PI3K / AKT,,2023
MT,W4385986528,160,auto,J,Mol,Sci 24 3,J Mol Sci 24 3,,2023
MT,W4385986528,161,auto,Complementary,genomic,approaches highlight the,Complementary genomic approaches highlight the,,2023
MT,W4385986528,162,auto,The,somatic,genomic landscape of,The somatic genomic landscape of,,2023
MT,W4385986528,163,auto,Presence,of,somatic mutations within,Presence of somatic mutations within,,2023
MT,W4385986528,164,auto,Dual,blockade,of the lipid,Dual blockade of the lipid,,2023
MT,W4385986528,165,auto,Frequent,activating,mutations of PIK3CA,Frequent activating mutations of PIK3CA,,2023
MT,W4385986528,166,auto,Pathway,and,MEK Inhibition V,Pathway and MEK Inhibition V,,2023
MT,W4385986528,167,auto,Dysregulation,and,Reprogramming Metabolic Pathways,Dysregulation and Reprogramming Metabolic Pathways,,2023
MT,W4385986528,168,auto,Genomic,and,molecular characterization of,Genomic and molecular characterization of,,2023
MT,W4385986528,169,auto,N,Fusco,E Sajjadi K,N Fusco E Sajjadi K,,2023
MT,W4385986528,170,auto,Pan,-,cancer genomic analysis,Pan - cancer genomic analysis,,2023
MT,W4385986528,171,auto,aves,R,B Reis J,aves R B Reis J,,2023
MT,W4385986528,172,auto,The,functions,and regulation of,The functions and regulation of,,2023
MT,W4385986528,173,auto,The,regulatory,roles of phosphatases,The regulatory roles of phosphatases,,2023
MT,W4385986528,174,auto,Phosphatase,PRL,- 3 is,Phosphatase PRL - 3 is,,2023
MT,W4385986528,175,auto,Targeting,of,leukemia - initiating,Targeting of leukemia - initiating,,2023
MT,W4385986528,176,auto,Integrated,genomic,analysis identifies clinically,Integrated genomic analysis identifies clinically,,2023
MT,W4385986528,177,auto,The,adenovirus,- mediated transfer,The adenovirus - mediated transfer,,2023
MT,W4385986528,178,auto,ation,",",and the significance,"ation , and the significance",,2023
MT,W4385986528,180,auto,The,phosphoinositide,3 - kinase,The phosphoinositide 3 - kinase,,2023
MT,W4385986528,181,auto,Embelin,inhibits,growth and induces,Embelin inhibits growth and induces,,2023
MT,W4385986528,182,auto,The,landscape,of cancer genes,The landscape of cancer genes,,2023
MT,W4385986528,183,auto,Perturbations,of,the AKT signaling,Perturbations of the AKT signaling,,2023
MT,W4385986528,184,auto,The,Akt,pathway in human,The Akt pathway in human,,2023
MT,W4385986528,185,auto,A,portrait,of AKT kinases,A portrait of AKT kinases,,2023
MT,W4385986528,186,auto,How,to,explain the AKT,How to explain the AKT,,2023
MT,W4385986528,187,auto,Akt,-,mediated regulation of,Akt - mediated regulation of,,2023
MT,W4385986528,188,auto,NFkappaB,and,the essentialness of,NFkappaB and the essentialness of,,2023
MT,W4385986528,189,auto,The,FoxO,transcription factors and,The FoxO transcription factors and,,2023
MT,W4385986528,190,auto,Inhibition,of,glycogen synthase kinase,Inhibition of glycogen synthase kinase,,2023
MT,W4385986528,191,auto,y,as,a Target for,y as a Target for,,2023
MT,W4385986528,192,auto,The,translational,landscape of mTOR,The translational landscape of mTOR,,2023
MT,W4385986528,193,auto,A,direct,linkage between the,A direct linkage between the,,2023
MT,W4385986528,194,auto,Turnover,of,the active fraction,Turnover of the active fraction,,2023
MT,W4385986528,195,auto,Frequent,mutation,of the PIK3CA,Frequent mutation of the PIK3CA,,2023
MT,W4385986528,196,auto,A,positive,feedback loop involving,A positive feedback loop involving,,2023
MT,W4385986528,197,auto,Regulating,the,regulator of RTK,Regulating the regulator of RTK,,2023
MT,W4385986528,198,auto,The,PTEN,- PI3 K,The PTEN - PI3 K,,2023
MT,W4385986528,199,auto,Reduced,eIF4E,function impairs B,Reduced eIF4E function impairs B,,2023
MT,W4385986528,200,auto,Akt,participation,in the Wnt,Akt participation in the Wnt,,2023
MT,W4385986528,201,auto,ivity,D,Fang D Hawke,ivity D Fang D Hawke,,2023
MT,W4385986528,202,auto,Regulation,of,AKT1 expression by,Regulation of AKT1 expression by,,2023
MT,W4385986528,203,auto,Wnt,and,energy signals via,Wnt and energy signals via,,2023
MT,W4385986528,204,auto,Upregulation,of,the WNT pathway,Upregulation of the WNT pathway,,2023
MT,W4385986528,205,auto,Akt,/,Protein kinase B,Akt / Protein kinase B,,2023
MT,W4385986528,206,auto,Phosphorylation,switches,Bax from promoting,Phosphorylation switches Bax from promoting,,2023
MT,W4385986528,207,auto,Methylation,of,PI3K / AKT,Methylation of PI3K / AKT,,2023
MT,W4385986528,208,auto,C,Roa,Int J Mol,C Roa Int J Mol,,2023
MT,W4385986528,209,auto,Mechanisms,of,human DNA methylation,Mechanisms of human DNA methylation,,2023
MT,W4385986528,210,auto,Promoter,methylation,and silencing of,Promoter methylation and silencing of,,2023
MT,W4385986528,211,auto,Frequent,inactivation,of PTEN by,Frequent inactivation of PTEN by,,2023
MT,W4385986528,212,auto,A,methylation,and phosphorylation switch,A methylation and phosphorylation switch,,2023
MT,W4385986528,213,auto,The,emerging,role of PI3K,The emerging role of PI3K,,2023
MT,W4385986528,214,auto,Different,expression,of TSH receptor,Different expression of TSH receptor,,2023
MT,W4385986528,215,auto,Comprehensive,ceRNA,network analysis and,Comprehensive ceRNA network analysis and,,2023
MT,W4385986528,216,auto,imprinted,gene,control regions in,imprinted gene control regions in,,2023
MT,W4385986528,217,auto,Long,non-coding,RNA IGF2 -,Long non-coding RNA IGF2 -,,2023
MT,W4385986528,218,auto,Development,and,safety of PI3,Development and safety of PI3,,2023
MT,W4385986528,219,auto,Pathway,Inhibition,: Opportunities in,Pathway Inhibition : Opportunities in,,2023
MT,W4385986528,220,auto,Targeting,the,phosphoinositide 3 -,Targeting the phosphoinositide 3 -,,2023
MT,W4385986528,221,auto,First,-,in - human,First - in - human,,2023
MT,W4385986528,222,auto,Phase,II,study of copanlisib,Phase II study of copanlisib,,2023
MT,W4385986528,223,auto,Single,-,agent activity of,Single - agent activity of,,2023
MT,W4385986528,224,auto,A,phase,1 trial of,A phase 1 trial of,,2023
MT,W4385986528,225,auto,Feasibility,of,Combining the Phosphatidylinositol,Feasibility of Combining the Phosphatidylinositol,,2023
MT,W4385986528,226,auto,Phase,I,dose - escalation,Phase I dose - escalation,,2023
MT,W4385986528,227,auto,Phase,2,study of copanlisib,Phase 2 study of copanlisib,,2023
MT,W4385986528,228,auto,Pathway,in,ER +,Pathway in ER +,,2023
MT,W4385986528,229,auto,Breast,Cancer,C L Alves,Breast Cancer C L Alves,,2023
MT,W4385986528,230,auto,Phase,I,study of alpelisib,Phase I study of alpelisib,,2023
MT,W4385986528,231,auto,Phase,I,study of Alpelisib,Phase I study of Alpelisib,,2023
MT,W4385986528,232,auto,(,Abstract,) S Jain,( Abstract ) S Jain,,2023
MT,W4385986528,233,auto,uelos,G,Rubovszky M Campone,uelos G Rubovszky M Campone,,2023
MT,W4385986528,234,auto,Alpelisib,plus,fulvestrant for PIK3CA,Alpelisib plus fulvestrant for PIK3CA,,2023
MT,W4385986528,235,auto,(,Abstract,) P M,( Abstract ) P M,,2023
MT,W4385986528,236,auto,Alterations,in,PTEN and ESR1,Alterations in PTEN and ESR1,,2023
MT,W4385986528,237,auto,A,multicenter,", dose -","A multicenter , dose -",,2023
MT,W4385986528,238,auto,(,Abstract,) D M,( Abstract ) D M,,2023
MT,W4385986528,239,auto,A,phase,1 b dose,A phase 1 b dose,,2023
MT,W4385986528,240,auto,(,Abstract,) D Juric,( Abstract ) D Juric,,2023
MT,W4385986528,241,auto,Olaparib,and,α- specific PI3,Olaparib and α- specific PI3,,2023
MT,W4385986528,242,auto,in,combination,with everolimus ±,in combination with everolimus ±,,2023
MT,W4385986528,243,auto,(,Abstract,) J Tabernero,( Abstract ) J Tabernero,,2023
MT,W4385986528,244,auto,Activity,of,the PI3K -δ,Activity of the PI3K -δ,,2023
MT,W4385986528,245,auto,Phase,I,study of duvelisib,Phase I study of duvelisib,,2023
MT,W4385986528,246,auto,A,singlearm,", open -","A singlearm , open -",,2023
MT,W4385986528,247,auto,19532,DYNAMO,: A Phase,19532 DYNAMO : A Phase,,2023
MT,W4385986528,248,auto,The,phase,3 DUO trial,The phase 3 DUO trial,,2023
MT,W4385986528,249,auto,A,phase,1b/2 study of,A phase 1b/2 study of,,2023
MT,W4385986528,250,auto,Ms,D,C Fisher S,Ms D C Fisher S,,2023
MT,W4385986528,251,auto,R,Brown,J C Byrd,R Brown J C Byrd,,2023
MT,W4385986528,252,auto,A,phase,1 study of,A phase 1 study of,,2023
MT,W4385986528,253,auto,Idelalisib,",",a selective inhibitor,"Idelalisib , a selective inhibitor",,2023
MT,W4385986528,254,auto,Phase,1,b study to,Phase 1 b study to,,2023
MT,W4385986528,255,auto,Phase,II,study of idelalisib,Phase II study of idelalisib,,2023
MT,W4385986528,256,auto,Idelalisib,in,relapsed / refractory,Idelalisib in relapsed / refractory,,2023
MT,W4385986528,257,auto,A,phase,2 study of,A phase 2 study of,,2023
MT,W4385986528,258,auto,Idelalisib,and,rituximab in relapsed,Idelalisib and rituximab in relapsed,,2023
MT,W4385986528,259,auto,A,retrospective,observational study to,A retrospective observational study to,,2023
MT,W4385986528,260,auto,previously,treated,chronic lymphocytic leukaemia,previously treated chronic lymphocytic leukaemia,,2023
MT,W4385986528,261,auto,Idelalisib,or,placebo in combination,Idelalisib or placebo in combination,,2023
MT,W4385986528,262,auto,The,combination,of Umbralisib plus,The combination of Umbralisib plus,,2023
MT,W4385986528,263,auto,Fulvestrant,plus,capivasertib versus placebo,Fulvestrant plus capivasertib versus placebo,,2023
MT,W4385986528,264,auto,Online,ahead,of print Capivasertib,Online ahead of print Capivasertib,,2023
MT,W4385986528,265,auto,Phosphorylation,and,regulation of Akt,Phosphorylation and regulation of Akt,,2023
MT,W4385986528,266,auto,Overview,of,Research into mTOR,Overview of Research into mTOR,,2023
MT,W4385986528,267,auto,The,mTOR,- regulated phosphoproteome,The mTOR - regulated phosphoproteome,,2023
MT,W4385986528,268,auto,ploration,:,the RADiChol Study,ploration : the RADiChol Study,,2023
MT,W4385986528,269,auto,Open,-,label phase 2,Open - label phase 2,,2023
MT,W4385986528,270,auto,Everolimus,for,the treatment of,Everolimus for the treatment of,,2023
MT,W4385986528,272,auto,Everolimus,in,"advanced , progressive","Everolimus in advanced , progressive",,2023
MT,W4385986528,273,auto,Efficacy,of,everolimus in advanced,Efficacy of everolimus in advanced,,2023
MT,W4385986528,274,auto,Everolimus,in,postmenopausal hormone -,Everolimus in postmenopausal hormone -,,2023
MT,W4385986528,275,auto,Efficacy,and,safety of everolimus,Efficacy and safety of everolimus,,2023
MT,W4385986528,276,auto,A,phase,Ib / II,A phase Ib / II,,2023
MT,W4385986528,277,auto,2+,advanced,breast cancer in,2+ advanced breast cancer in,,2023
MT,W4385986528,278,auto,Phase,I,or II Study,Phase I or II Study,,2023
MT,W4385986528,279,auto,Phase,II,study of everolimus,Phase II study of everolimus,,2023
MT,W4385986528,280,auto,Ibrutinib,versus,temsirolimus in patients,Ibrutinib versus temsirolimus in patients,,2023
MT,W4385986528,282,auto,Phase,I,/ II clinical,Phase I / II clinical,,2023
MT,W4385986528,283,auto,Phase,I,trial of rituximab,Phase I trial of rituximab,,2023
MT,W4385986528,284,auto,Phase,I,clinical trial of,Phase I clinical trial of,,2023
MT,W4385986528,285,auto,A,phase,I trial of,A phase I trial of,,2023
MT,W4385986528,286,auto,Wang,M,Hartley J Deeken,Wang M Hartley J Deeken,,2023
MT,W4385986528,287,auto,Overcoming,mTOR,resistance mutations with,Overcoming mTOR resistance mutations with,,2023
MT,W4385986528,288,auto,A,bisteric,mTORC1 - selective,A bisteric mTORC1 - selective,,2023
MT,W4385986528,289,auto,The,bi-steric,mTORC1 - selective,The bi-steric mTORC1 - selective,,2023
MT,W4385986528,290,auto,(,Abstract,) H A,( Abstract ) H A,,2023
MT,W4385986528,291,auto,A,patent,update on PDK1,A patent update on PDK1,,2023
MT,W4385986528,292,auto,The,emerging,role of PI3,The emerging role of PI3,,2023
MT,W4385986528,293,auto,Addressing,the,Reciprocal Crosstalk between,Addressing the Reciprocal Crosstalk between,,2023
MT,W4385986528,294,auto,Feedback,upregulation,of HER3 (,Feedback upregulation of HER3 (,,2023
MT,W4385986528,295,auto,G,B,Mills D Smith,G B Mills D Smith,,2023
MT,W4385986528,296,auto,Measurement,of,PIP3 levels reveals,Measurement of PIP3 levels reveals,,2023
MT,W4385986528,297,auto,Secondary,resistance,to idelalisib is,Secondary resistance to idelalisib is,,2023
MT,W4385986528,298,auto,Acquired,PIK3CA,amplification causes resistance,Acquired PIK3CA amplification causes resistance,,2023
MT,W4385986528,299,auto,Phosphorylation,of,PI3 K regulatory,Phosphorylation of PI3 K regulatory,,2023
MT,W4385986528,300,auto,Convergent,loss,of PTEN leads,Convergent loss of PTEN leads,,2023
MT,W4385986528,301,auto,Human,placental,growth hormone increases,Human placental growth hormone increases,,2023
MT,W4385986528,302,auto,insulin,resistance,in skeletal muscle,insulin resistance in skeletal muscle,,2023
MT,W4385986528,303,auto,Acquired,resistance,to PI3K /,Acquired resistance to PI3K /,,2023
MT,W4385986528,304,auto,Phenotype,plasticity,as enabler of,Phenotype plasticity as enabler of,,2023
MT,W4385986528,305,auto,Activation,of,the MAPK pathway,Activation of the MAPK pathway,,2023
MT,W4385986528,306,auto,Co,-,targeting CDK 4/6,Co - targeting CDK 4/6,,2023
MT,W4385986528,307,auto,Upregulation,of,AKT3 Confers Resistance,Upregulation of AKT3 Confers Resistance,,2023
MT,W4385986528,308,auto,A,novel,AKT1 mutant amplifies,A novel AKT1 mutant amplifies,,2023
MT,W4385986528,309,auto,Deficiency,in,the Treatment Description,Deficiency in the Treatment Description,,2023
MT,W4385986528,310,auto,mTOR,inhibitors,in cancer therapy,mTOR inhibitors in cancer therapy,,2023
