topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
QA,W4283522546,130,auto,Transcription,of,non-coding regulatory RNAs,Transcription of non-coding regulatory RNAs,,2022
QA,W4283522546,131,auto,Biofilms,are,encapsulated in a,Biofilms are encapsulated in a,,2022
QA,W4283522546,132,auto,Likewise,",",the secretory system,"Likewise , the secretory system",,2022
QA,W4283522546,133,auto,TLRs,play,a key role,TLRs play a key role,,2022
QA,W4283522546,134,auto,TLR1,",","2 , 4","TLR1 , 2 , 4",,2022
QA,W4283522546,135,auto,T3SS,and,bacterial QS -,T3SS and bacterial QS -,,2022
QA,W4283522546,136,auto,The,major,pathogenesis factors of,The major pathogenesis factors of,,2022
QA,W4283522546,137,auto,They,exhibit,high proteolytic enzyme,They exhibit high proteolytic enzyme,,2022
QA,W4283522546,138,auto,Toxins,P.,aeruginosa produces a,Toxins P. aeruginosa produces a,,2022
QA,W4283522546,139,auto,These,exotoxins,can cause leukopenia,These exotoxins can cause leukopenia,,2022
QA,W4283522546,140,auto,LPS,LPS,is an integral,LPS LPS is an integral,,2022
QA,W4283522546,141,auto,It,is,the major virulence,It is the major virulence,,2022
QA,W4283522546,142,auto,n,-,recognition receptors to,n - recognition receptors to,,2022
QA,W4283522546,143,auto,Table,2,. 2,Table 2 . 2,,2022
QA,W4283522546,144,auto,The,virulence,factors and their,The virulence factors and their,,2022
QA,W4283522546,145,auto,QS,describes,a method that,QS describes a method that,,2022
QA,W4283522546,146,auto,Both,Gram,- negative and,Both Gram - negative and,,2022
QA,W4283522546,147,auto,Interaction,\regulation,Ca 2+372 hasR,Interaction \regulation Ca 2+372 hasR,,2022
QA,W4283522546,148,auto,production,",",Cell - motility,"production , Cell - motility",,2022
QA,W4283522546,149,auto,Defense,against,other organisms Lysis,Defense against other organisms Lysis,,2022
QA,W4283522546,150,auto,.,.,Qin et al.,. . Qin et al.,,2022
QA,W4283522546,151,auto,The,composition,and function of,The composition and function of,,2022
QA,W4283522546,152,auto,.,.,Qin et al.,. . Qin et al.,,2022
QA,W4283522546,153,auto,Twitching,motility,/ Biofilm maturation,Twitching motility / Biofilm maturation,,2022
QA,W4283522546,154,auto,The,expression,of exotoxin A,The expression of exotoxin A,,2022
QA,W4283522546,155,auto,Pseudomonas,aeruginosa,": pathogenesis ,","Pseudomonas aeruginosa : pathogenesis ,",,2022
QA,W4283522546,157,auto,Qin,et,al. ACKNOWLEDGEMENTS,Qin et al. ACKNOWLEDGEMENTS,,2022
QA,W4283522546,158,auto,This,work,was supported by,This work was supported by,,2022
QA,W4283522546,160,auto,Competing,interests,: The authors,Competing interests : The authors,,2022
QA,W4283522546,161,auto,Xiangrong,Song,and Min Wu,Xiangrong Song and Min Wu,,2022
QA,W4283522546,162,auto,on,and,"Targeted Therapy ,","on and Targeted Therapy ,",,2022
QA,W4283522546,163,auto,Pseudomonas,aeruginosa,adaptation and evolution,Pseudomonas aeruginosa adaptation and evolution,,2022
QA,W4283522546,164,auto,Adv,49,107734,Adv 49 107734,,2022
QA,W4283522546,165,auto,2021,Pseudomonas,aeruginosa theft biofilm,2021 Pseudomonas aeruginosa theft biofilm,,2022
QA,W4283522546,166,auto,A,critical,evaluation of newer,A critical evaluation of newer,,2022
QA,W4283522546,167,auto,Pharmacother,55,2021 Therapeutic approaches,Pharmacother 55 2021 Therapeutic approaches,,2022
QA,W4283522546,168,auto,Review,of,ceftazidime - avibactam,Review of ceftazidime - avibactam,,2022
QA,W4283522546,169,auto,Updat,44,100640 2019,Updat 44 100640 2019,,2022
QA,W4283522546,170,auto,Health,care,- associated infections,Health care - associated infections,,2022
QA,W4283522546,171,auto,Drug,Resist,11 2018,Drug Resist 11 2018,,2022
QA,W4283522546,172,auto,Antimicrobial,activity,of ceftolozane -,Antimicrobial activity of ceftolozane -,,2022
QA,W4283522546,173,auto,2011,16,20012,2011 16 20012,,2022
QA,W4283522546,174,auto,Increased,risk,of death with,Increased risk of death with,,2022
QA,W4283522546,177,auto,Dis,88,2017 Epidemiology and,Dis 88 2017 Epidemiology and,,2022
QA,W4283522546,179,auto,Resist,8,2017 Pseudomonas syringae,Resist 8 2017 Pseudomonas syringae,,2022
QA,W4283522546,180,auto,Med,15,2021,Med 15 2021,,2022
QA,W4283522546,181,auto,Benzyl,isothiocyanate,attenuates inflammasome activation,Benzyl isothiocyanate attenuates inflammasome activation,,2022
QA,W4283522546,182,auto,Susceptibility,of,Pseudomonas aeruginosa dispersed,Susceptibility of Pseudomonas aeruginosa dispersed,,2022
QA,W4283522546,183,auto,Agents,Chemother,61 2017 Colistin,Agents Chemother 61 2017 Colistin,,2022
QA,W4283522546,184,auto,An,inside,look at a,An inside look at a,,2022
QA,W4283522546,185,auto,The,role,of Type III,The role of Type III,,2022
QA,W4283522546,186,auto,microbial,keratitis,J J Yang,microbial keratitis J J Yang,,2022
QA,W4283522546,187,auto,Genome,sequences,of two Pseudomonas,Genome sequences of two Pseudomonas,,2022
QA,W4283522546,188,auto,Spectr,9,34021 2021,Spectr 9 34021 2021,,2022
QA,W4283522546,189,auto,Electrochemical,detection,of pyocyanin as,Electrochemical detection of pyocyanin as,,2022
QA,W4283522546,190,auto,Microbiol,00,2021 Anaerobic biosynthesis,Microbiol 00 2021 Anaerobic biosynthesis,,2022
QA,W4283522546,191,auto,Cell,Fact,20 103 2021,Cell Fact 20 103 2021,,2022
QA,W4283522546,192,auto,Opportunistic,use,of catecholamine neurotransmitters,Opportunistic use of catecholamine neurotransmitters,,2022
QA,W4283522546,193,auto,Microbiol,24,2022,Microbiol 24 2022,,2022
QA,W4283522546,194,auto,A,new,thiol - independent,A new thiol - independent,,2022
QA,W4283522546,195,auto,Biol,45,102045 2021 Lipopolysaccharide,Biol 45 102045 2021 Lipopolysaccharide,,2022
QA,W4283522546,196,auto,Rev,40,2016 Anti-endotoxin vaccines,Rev 40 2016 Anti-endotoxin vaccines,,2022
QA,W4283522546,197,auto,Immunol,9,2379 2018 Pathogen,Immunol 9 2379 2018 Pathogen,,2022
QA,W4283522546,199,auto,Rev,22,2009,Rev 22 2009,,2022
QA,W4283522546,200,auto,Pattern,recognition,receptors in health,Pattern recognition receptors in health,,2022
QA,W4283522546,201,auto,Target,Ther,6 291 2021,Target Ther 6 291 2021,,2022
QA,W4283522546,202,auto,Hepatol,2,2016,Hepatol 2 2016,,2022
QA,W4283522546,203,auto,The,NLRP3,inflammasome as a,The NLRP3 inflammasome as a,,2022
QA,W4283522546,204,auto,Chem,280,2005 Mutations affecting,Chem 280 2005 Mutations affecting,,2022
QA,W4283522546,205,auto,Engineering,phage,host - range,Engineering phage host - range,,2022
QA,W4283522546,206,auto,ance,through,phage tail fiber,ance through phage tail fiber,,2022
QA,W4283522546,207,auto,Rev.,Microbiol,64 2010 Protein,Rev. Microbiol 64 2010 Protein,,2022
QA,W4283522546,209,auto,Acta,1843,2014,Acta 1843 2014,,2022
QA,W4283522546,210,auto,Engineered,bacterial,outer membrane vesicles,Engineered bacterial outer membrane vesicles,,2022
QA,W4283522546,211,auto,Outer,membrane,vesicles ( OMVs,Outer membrane vesicles ( OMVs,,2022
QA,W4283522546,212,auto,Microbiol,8,1053 2017,Microbiol 8 1053 2017,,2022
QA,W4283522546,213,auto,Long,-,distance delivery of,Long - distance delivery of,,2022
QA,W4283522546,215,auto,Virulence,factors,are released from,Virulence factors are released from,,2022
QA,W4283522546,216,auto,Outer,membrane,- like vesicles,Outer membrane - like vesicles,,2022
QA,W4283522546,217,auto,Pathog,32,2002,Pathog 32 2002,,2022
QA,W4283522546,218,auto,Vesicle,-,mediated export and,Vesicle - mediated export and,,2022
QA,W4283522546,219,auto,Chem,279,2004 A Pseudomonas,Chem 279 2004 A Pseudomonas,,2022
QA,W4283522546,220,auto,A,novel,mechanism of host,A novel mechanism of host,,2022
QA,W4283522546,221,auto,Epoxide,-,mediated differential packaging,Epoxide - mediated differential packaging,,2022
QA,W4283522546,222,auto,Cell,Physiol,312 2017,Cell Physiol 312 2017,,2022
QA,W4283522546,223,auto,Outer,membrane,vesicles ( OMVs,Outer membrane vesicles ( OMVs,,2022
QA,W4283522546,224,auto,Res.,Int,2021 1490732 2021,Res. Int 2021 1490732 2021,,2022
QA,W4283522546,225,auto,Outer,membrane,vesicles as platform,Outer membrane vesicles as platform,,2022
QA,W4283522546,226,auto,J,10,2015,J 10 2015,,2022
QA,W4283522546,227,auto,Outer,membrane,vesicle induction and,Outer membrane vesicle induction and,,2022
QA,W4283522546,228,auto,Outer,membrane,vesicles from Neisseria,Outer membrane vesicles from Neisseria,,2022
QA,W4283522546,229,auto,Anti-virulence,strategies,to combat bacteriamediated,Anti-virulence strategies to combat bacteriamediated,,2022
QA,W4283522546,230,auto,Protein,secretion,systems in,Protein secretion systems in,,2022
QA,W4283522546,231,auto,Pseudomonas,aeruginosa,: an essay,Pseudomonas aeruginosa : an essay,,2022
QA,W4283522546,232,auto,Microbiol,2,155 2011 Genomic,Microbiol 2 155 2011 Genomic,,2022
QA,W4283522546,233,auto,The,Type,1 secretion pathway,The Type 1 secretion pathway,,2022
QA,W4283522546,235,auto,Acta,1843,2014,Acta 1843 2014,,2022
QA,W4283522546,236,auto,Type,1,does the two,Type 1 does the two,,2022
QA,W4283522546,237,auto,Rev,121,2021 Iron in,Rev 121 2021 Iron in,,2022
QA,W4283522546,238,auto,The,multiple,signaling systems regulating,The multiple signaling systems regulating,,2022
QA,W4283522546,239,auto,Mol.,Biol,.,Mol. Biol .,,2022
QA,W4283522546,240,auto,Rev,76,2012,Rev 76 2012,,2022
QA,W4283522546,241,auto,Cross,talk,between type III,Cross talk between type III,,2022
QA,W4283522546,242,auto,The,type,III secretion system,The type III secretion system,,2022
QA,W4283522546,244,auto,Rev,20,2007 Regulation of,Rev 20 2007 Regulation of,,2022
QA,W4283522546,245,auto,Microbiol,5,2002 Modulation of,Microbiol 5 2002 Modulation of,,2022
QA,W4283522546,246,auto,Microbiol,7,7 2016 Structure,Microbiol 7 7 2016 Structure,,2022
QA,W4283522546,247,auto,Killing,from,the inside :,Killing from the inside :,,2022
QA,W4283522546,248,auto,Immun,74,2006 HigB of,Immun 74 2006 HigB of,,2022
QA,W4283522546,249,auto,Cell,Infect,. Microbiol 6,Cell Infect . Microbiol 6,,2022
QA,W4283522546,250,auto,Vfr,directly,activates exsA transcription,Vfr directly activates exsA transcription,,2022
QA,W4283522546,251,auto,The,RNA,helicase DeaD stimulates,The RNA helicase DeaD stimulates,,2022
QA,W4283522546,252,auto,A,signaling,network reciprocally regulates,A signaling network reciprocally regulates,,2022
QA,W4283522546,253,auto,The,AlgZR,two - component,The AlgZR two - component,,2022
QA,W4283522546,254,auto,uginosa,type,III secretion system,uginosa type III secretion system,,2022
QA,W4283522546,255,auto,The,GacS,/ GacA signal,The GacS / GacA signal,,2022
QA,W4283522546,256,auto,Microbiol,73,2009,Microbiol 73 2009,,2022
QA,W4283522546,257,auto,A,novel,sensor kinase -,A novel sensor kinase -,,2022
QA,W4283522546,258,auto,Microbiol,54,2004 Multiple sensors,Microbiol 54 2004 Multiple sensors,,2022
QA,W4283522546,259,auto,Natl,Acad,.,Natl Acad .,,2022
QA,W4283522546,260,auto,Sci.,USA,103 2006,Sci. USA 103 2006,,2022
QA,W4283522546,261,auto,Direct,interaction,between sensor kinase,Direct interaction between sensor kinase,,2022
QA,W4283522546,262,auto,Microbiologyopen,L,Chen Y Zou,Microbiologyopen L Chen Y Zou,,2022
QA,W4283522546,263,auto,Res,172,2015 Protein secretion,Res 172 2015 Protein secretion,,2022
QA,W4283522546,264,auto,Acta,1843,2014,Acta 1843 2014,,2022
QA,W4283522546,265,auto,A,type,VI secretion system,A type VI secretion system,,2022
QA,W4283522546,266,auto,Rev.,Microbiol,73 2019,Rev. Microbiol 73 2019,,2022
QA,W4283522546,267,auto,Type,VI,secretion system :,Type VI secretion system :,,2022
QA,W4283522546,269,auto,R.,Soc.,Lond . B,R. Soc. Lond . B,,2022
QA,W4283522546,270,auto,Sci,370,2015,Sci 370 2015,,2022
QA,W4283522546,271,auto,A,type,VI secretion system,A type VI secretion system,,2022
QA,W4283522546,272,auto,Microbiol,10,1218 2019,Microbiol 10 1218 2019,,2022
QA,W4283522546,273,auto,An,integrated,genomic regulatory network,An integrated genomic regulatory network,,2022
QA,W4283522546,274,auto,Commun,10,2931 2019 T6SS,Commun 10 2931 2019 T6SS,,2022
QA,W4283522546,275,auto,The,second,type VI secretion,The second type VI secretion,,2022
QA,W4283522546,276,auto,Chem,287,2012 Evidence for,Chem 287 2012 Evidence for,,2022
QA,W4283522546,277,auto,by,CueR,facilitates copper acquisition,by CueR facilitates copper acquisition,,2022
QA,W4283522546,278,auto,Immunol,11,1696 2020,Immunol 11 1696 2020,,2022
QA,W4283522546,279,auto,A,type,VI secretion system,A type VI secretion system,,2022
QA,W4283522546,280,auto,Novel,therapeutic,strategies for treating,Novel therapeutic strategies for treating,,2022
QA,W4283522546,281,auto,Drug,Disco,15 2020 Type,Drug Disco 15 2020 Type,,2022
QA,W4283522546,282,auto,Res,246,126719 2021,Res 246 126719 2021,,2022
QA,W4283522546,283,auto,The,T6SSs,of Pseudomonas aeruginosa,The T6SSs of Pseudomonas aeruginosa,,2022
QA,W4283522546,284,auto,Cell,Infect,. Microbiol 6,Cell Infect . Microbiol 6,,2022
QA,W4283522546,285,auto,Microbiol,87,2020 Intrinsic and,Microbiol 87 2020 Intrinsic and,,2022
QA,W4283522546,286,auto,Microbiol,2,89 2011,Microbiol 2 89 2011,,2022
QA,W4283522546,287,auto,Pseudomonas,aeruginosa,ExoS induces intrinsic,Pseudomonas aeruginosa ExoS induces intrinsic,,2022
QA,W4283522546,288,auto,Sci.,Rep,8 14047 2018,Sci. Rep 8 14047 2018,,2022
QA,W4283522546,289,auto,S,secreted,by internalized Pseudomonas,S secreted by internalized Pseudomonas,,2022
QA,W4283522546,290,auto,2022,Expression,of Pseudomonas aeruginosa,2022 Expression of Pseudomonas aeruginosa,,2022
QA,W4283522546,291,auto,Immun,74,2006 Multiple domains,Immun 74 2006 Multiple domains,,2022
QA,W4283522546,292,auto,Med,204,2007,Med 204 2007,,2022
QA,W4283522546,293,auto,Analysis,of,pulmonary vascular injury,Analysis of pulmonary vascular injury,,2022
QA,W4283522546,294,auto,Circ,9,2045894019826941,Circ 9 2045894019826941,,2022
QA,W4283522546,296,auto,Pseudomonas,aeruginosa,toxin ExoU as,Pseudomonas aeruginosa toxin ExoU as,,2022
QA,W4283522546,297,auto,Enhanced,annotations,and features for,Enhanced annotations and features for,,2022
QA,W4283522546,298,auto,Bacterial,nucleotidyl,cyclase inhibits the,Bacterial nucleotidyl cyclase inhibits the,,2022
QA,W4283522546,299,auto,ponse,by,suppressing TAK1 activation,ponse by suppressing TAK1 activation,,2022
QA,W4283522546,300,auto,Immun,85,2017 T3 SS,Immun 85 2017 T3 SS,,2022
QA,W4283522546,301,auto,Preprint,at,bioRxiv,Preprint at bioRxiv,,2022
QA,W4283522546,302,auto,The,Type,VI secretion system,The Type VI secretion system,,2022
QA,W4283522546,303,auto,The,phosphoinositol,- 3 kinase,The phosphoinositol - 3 kinase,,2022
QA,W4283522546,304,auto,Cell,16,2005,Cell 16 2005,,2022
QA,W4283522546,305,auto,The,structure,and mechanism of,The structure and mechanism of,,2022
QA,W4283522546,306,auto,The,bacterial,twin - arginine,The bacterial twin - arginine,,2022
QA,W4283522546,307,auto,Rev.,Microbiol,60 2006,Rev. Microbiol 60 2006,,2022
QA,W4283522546,308,auto,Type,II,secretion system :,Type II secretion system :,,2022
QA,W4283522546,310,auto,Acta,1843,2014,Acta 1843 2014,,2022
QA,W4283522546,311,auto,Bacterial,secretion,systems : an,Bacterial secretion systems : an,,2022
QA,W4283522546,312,auto,The,protein,- conducting channel,The protein - conducting channel,,2022
QA,W4283522546,314,auto,Acta,1694,2004,Acta 1694 2004,,2022
QA,W4283522546,315,auto,The,Tat,system of Grampositive,The Tat system of Grampositive,,2022
QA,W4283522546,317,auto,Acta,1843,2014 GSP -,Acta 1843 2014 GSP -,,2022
QA,W4283522546,318,auto,Rev,22,1998,Rev 22 1998,,2022
QA,W4283522546,319,auto,Identification,of,a potent inhibitor,Identification of a potent inhibitor,,2022
QA,W4283522546,321,auto,Res.,Commun,513 2019 Secretion,Res. Commun 513 2019 Secretion,,2022
QA,W4283522546,322,auto,Microbiol,10,1163 2019,Microbiol 10 1163 2019,,2022
QA,W4283522546,323,auto,The,TAM,: a translocation,The TAM : a translocation,,2022
